회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 송 경,"songgyeong co.,ltd.",송경, ,박대영,기타법인,110111-6786929,264-88-01163,"서울특별시 강남구 도산대로 158 (논현동, 세양APEXTOWER)", ,,석회석 및 점토 광업,2018-07-10,12월
(주)송린,songlin,송린, ,이기열,기타법인,180111-0868844,606-86-47826,부산광역시 사하구 감천항로405번길 115 (구평동), ,,모래 및 자갈 채취업,2013-07-10,12월
수산산업(주),susan lndustrial Co..Ltd,수산산업, ,고은주,기타법인,224111-0013553,616-81-60520,제주특별자치도 서귀포시 성산읍 중산간동로 3512 (수산리), ,,모래 및 자갈 채취업,2007-03-23,12월
수수팬트리,SOOSOO PANTRY,수수팬트리, ,장민성,기타법인,110111-6692845,208-87-01109,"서울특별시 강남구 선릉로 704 12층 1218호(청담동, 청담빌딩)", ,,금속 광업,2018-03-20,12월
수양해운(주),"SOOYANG MARINE TRANSPORT CO., LTD.",수양해운, ,박성열,기타법인,230111-0131034,610-81-86518,울산광역시 남구 매암동 139-18, ,,모래 및 자갈 채취업,2007-03-13,12월
(주)신기산업,"Shin Ki Industry Co.,Ltd",신기산업, ,김현우,기타법인,134511-0035243,135-81-33198,경기도 용인시 처인구 이동면 천리 950-1, ,,건설용 석재 채굴 및 쇄석 생산업,1999-07-31,12월
(주)신덕개발,SHINDOK GAEBAL,신덕개발, ,황선하,기타법인,164211-0001195,305-81-14179,"충청남도 금산군 복수면 적선길 98-24 (구례리, (주)신덕개발)", ,,모래 및 자갈 채취업,1991-10-01,12월
주식회사 신동,"SHINDONG CO.,LTD",신동, ,김형중,기타법인,110111-0725816,225-81-02116,강원특별자치도 정선군 남면 곰골길 159-13, ,,석회석 및 점토 광업,1990-10-16,06월
신석개발산업주식회사,-,신석개발산업, ,이범주,기타법인,165011-0004704,311-81-08653,"충청남도 당진시 대호지면 4.4만세로 148 (송전리, 신석개발산업)",-,,그 외 기타 비금속광물 광업,1996-11-07,12월
(주)쌍마산업,-,쌍마산업, ,권윤자,기타법인,170111-0058413,515-81-05243,경상북도 경산시 하양읍 대곡리 42,-,,건설용 석재 채굴 및 쇄석 생산업,1992-05-01,12월
쌍용자원개발주식회사,SsangYong Resources Development Co. Ltd,쌍용자원개발, ,추대영,기타법인,144711-0000711,222-81-01874,강원도 동해시 효자로 246 (삼화동),www.ssyrd.co.kr,,석회석 및 점토 광업,1985-12-09,12월
(주)씨앤케이인터내셔널,"CNK INTERNATIONAL CO., LTD",씨앤케이인터내셔널,039530,오덕균,기타법인,110111-0676811,211-86-06874,경상북도 의성군 다인면 가원농공길 92 -,www.cnkinternational.co.kr,,비철금속 광업,1990-02-19,12월
주식회사알몬티대한중석,Almontykorea Tungsten Corp.,알몬티대한중석, ,루이스블랙,기타법인,110111-3537474,214-87-97139,강원도 영월군 상동읍 중석길 79-50 (구래리), ,,광업 지원 서비스업,2006-09-29,09월
주식회사 알비엘에너지,"RBL ENERGY.,LTD",알비엘에너지, ,이종석,기타법인,281111-0122660,128-86-19062,서울특별시 강남구 논현2동, ,,"석탄, 원유 및 천연가스 광업",2007-01-22,12월
에너지홀딩스그룹주식회사,"Energy Holdings Group, Inc.",에너지홀딩스그룹, ,박희원,기타법인,110111-2946949,211-87-45025,서울특별시 강남구 논현동 211-19 태화빌딩 4층, ,,광업 지원 서비스업,2004-02-04,12월
에네오스홀딩스 주식회사,"ENEOS Holdings, Inc.",에네오스홀딩스, ,Mitsunori Takahagi,기타법인, ,29770,서울특별시 영등포구 국제금융로 10 ONE IFC빌딩 21층,www.hd.jx-group.co.jp,,"석탄, 원유 및 천연가스 광업",2010-04-01,03월
(주)에스지에스,SGS Company,에스지에스, ,김영섭,기타법인,120111-0349359,121-81-67928,인천광역시 남구 용현동, ,,모래 및 자갈 채취업,2004-06-23,12월
에스케이어스온 주식회사,"SK earthon Co., Ltd.",에스케이어스온, ,명성,기타법인,110111-8042361,589-81-02311,"서울특별시 종로구 종로 26 (서린동, SK서린동빌딩)",www.skearthon.com,,원유 및 천연가스 채굴업,2021-10-01,12월
주식회사 에코이엠씨,Eco EMC. Ltd,에코이엠씨, ,김병환,기타법인,110111-4821769,220-88-35514,강원도 정선군 임계면 벌문재로 957, ,,석회석 및 점토 광업,2012-04-03,12월
주식회사 엔알씨,National Resources Corporation,엔알씨, ,김상헌,기타법인,284311-0011486,127-81-96023,"경기도 연천군 청산면 순욱길 126 (대전리, (주)NRC)", ,,건설용 석재 채굴 및 쇄석 생산업,2005-11-16,12월
(주)엔엠씨,NMC,엔엠씨, ,성현덕,기타법인,151211-0019797,304-81-20232,충청북도 제천시 금성면 대장리 산 40, ,,비철금속 광업,2008-04-01,12월
(주)엔와이홀딩스,NY HOLDINGS,엔와이홀딩스, ,류병조,기타법인,110111-3652496,220-87-46407,서울특별시 광진구 구의동 58-16 백송빌딩 501호, ,,원유 및 천연가스 채굴업,2007-04-04,12월
(주)엔케이인베스트,"NK INVEST CO.,LTD",엔케이인베스트, ,김정기,기타법인,110111-5893345,830-81-00190,"서울특별시 강남구 테헤란로 103 3층 LS04허(삼성동, 명선상가빌딩)", ,,금속 광업,2015-11-17,12월
(주)엘젠,Elgen,엘젠, ,유기선,기타법인,110111-1460859,213-86-33023,서울특별시 강남구 청담동 48-2 재정빌딩 2층, ,,모래 및 자갈 채취업,1997-09-08,12월
(주)엘케이스톤,"LK Stone Co., Ltd.",엘케이스톤, ,이윤석,기타법인,131211-0019519,126-81-81906,강원도 원주시 귀래면 귀운길 117 (귀래리), ,,건설용 석재 채굴 및 쇄석 생산업,2004-10-06,12월
주식회사 엠씨엠코리아,"MCM KOREA CO., LTD.",엠씨엠코리아, ,김태형,기타법인,110111-4903054,104-86-42403,서울특별시 중구 남대문로5가 연세세브란스빌딩, ,,비철금속 광업,2012-06-28,12월
엠케이코리아주식회사,"MKkorea.co.,ltd",엠케이코리아, ,안만규,기타법인,151211-0036288,896-87-00682,충청북도 제천시 봉양읍 장평로 78 (장평리), ,,모래 및 자갈 채취업,2017-03-10,12월
(주)여수골재,"YOSUGOLJE CO.,LTD",여수골재, ,"박종선, 정성렬",기타법인,206211-0032420,417-81-33033,전라남도 여수시 율촌면 가장리 산4, ,,건설용 석재 채굴 및 쇄석 생산업,2006-07-05,12월
주식회사영백염전,"youngbeck saltfarm co.,ltd",영백염전, ,김영관,기타법인,205811-0009080,410-86-19656,전라남도 영광군 염산면 칠산로9길 185-86 (두우리), ,,천일염 생산 및 암염 채취업,2008-05-29,12월
주식회사 영진기업,"youngjin industry co.,Ltd",영진기업, ,정효식,기타법인,170111-0032897,503-81-09251,경상북도 칠곡군 가산면 학산리 897, ,,"석재, 쇄석 및 모래, 자갈 채취업",1987-12-24,12월
영풍산업주식회사,YOUNG POONG MINING & CONSTRUCTION CORPORATION,영풍산업,002850,윤병권,기타법인,110111-0027014,211-81-11130,서울특별시 서초구 반포동 748-8,www.youngpoong-mc.co.kr,,비철금속 광업,1959-11-25,12월
주식회사 영흥이앤씨,YEONGHUENG E&C,영흥이앤씨, ,김수연,기타법인,134211-0243818,423-86-02001,"경기도 광주시 중앙로 89-1 408(역동, 상원오피스텔)", ,,광업 지원 서비스업,2020-12-24,12월
예광골재 주식회사,YEGWANG AGGREGATES. CO. LTD,예광골재, ,권혁주,기타법인,110111-5579630,243-86-00071,전라남도 여수시 율촌면 중산길 67-289 (가장리), ,,모래 및 자갈 채취업,2014-12-03,12월
(주)예당에너지,"Yedang Energy Co. Ltd.,",예당에너지, ,"오강현, 정창엽",기타법인,110111-3446138,214-87-88848,서울특별시 서초구 서초동 1442-19 현우빌딩 402호, ,,원유 및 천연가스 채굴업,2006-04-25,12월
주식회사 와이앤피산업,Y&P INDUSTRY.CO.LTD,와이앤피산업, ,최동연,기타법인,171611-0001669,507-81-03244,경상북도 영덕군 축산면 고경길 120, ,,건설용 석재 채굴 및 쇄석 생산업,1997-05-01,12월
주식회사 왕도개발,"Wang Do Develop Co., Ltd",왕도개발, ,이태권,기타법인,134511-0152063,512-81-17167,경기도 용인시 처인구 삼가동 340-1, ,,비철금속 광업,2010-04-02,12월
주식회사요석산업,yosuk,요석산업, ,양정인,기타법인,220111-0056010,616-81-55973,제주특별자치도 제주시 애월읍 광상로 633-51 (소길리), ,,모래 및 자갈 채취업,2006-06-10,12월
용하산업(주),YONGHA,용하산업, ,박영호,기타법인,164811-0030580,312-81-69691,충청남도 아산시 영인면 월선리 384번지, ,,건설용 석재 채굴 및 쇄석 생산업,2004-07-01,12월
주식회사 우리산업 ,"Woori Industry Co.,Ltd.",우리산업, ,오부근,기타법인,165111-0004885,316-81-04711,충청남도 태안군 원북면 방갈리 185번지, ,,모래 및 자갈 채취업,2003-10-30,12월
우림자원개발,Woolim,우림자원개발, ,유철준,기타법인,134511-0095669,135-81-81894,경기도 용인시 수지구 동천동 853-1, ,,광업 지원 서비스업,2005-11-17,12월
(주) 우성산업개발, ,우성산업개발, ,이기윤,기타법인,131211-0002844,126-81-12603,경기도 여주군 북내면 천송리 31-6,-,,모래 및 자갈 채취업,1993-09-14,12월
우신건업주식회사,"WOO SHIUN CO., LTD.",우신건업, ,박예식,기타법인,110111-0402597,219-81-02538,경기도 양주군 광적면 가납리 산2번지,해당없음,,건설용 석재 채굴 및 쇄석 생산업,1985-08-01,12월
웅산개발(주),-,웅산개발, ,김현우,기타법인,180111-1003754,758-88-00198,부산광역시 사하구 을숙도대로 617 (신평동), ,,건설용 석재 채굴 및 쇄석 생산업,2015-12-01,12월
(주)유니크앤베스트,Unique and Best,유니크앤베스트, ,이영석,기타법인,110111-1329386,120-81-70911,서울특별시 동대문구 장안2동 312-3번지, ,,모래 및 자갈 채취업,1999-04-15,12월
주식회사 유비홀딩스,"UB HOLDING CO., LTD",유비홀딩스, ,류준상,기타법인,134511-0143559,142-81-22549,경기도 용인시 처인구 양지면 제일리 603번지, ,,광업 지원 서비스업,2009-09-14,12월
(주)유아이홀딩스,UI holdings,유아이홀딩스, ,최규선,기타법인,110111-3661497,220-87-46824,서울특별시 강남구 역삼1동 676 삼부빌딩 9층, ,,"석탄, 원유 및 천연가스 광업",2007-04-20,12월
유진아이티디(주),Eugne ITD,유진아이티디, ,김재식,기타법인,124311-0002206,139-81-13705,"서울특별시 영등포구 국제금융로 24 (여의도동, 유진빌딩)", ,,비철금속 광업,1977-06-17,12월
유진자원(주),EUGENE MATERIAL,유진자원, ,김춘수,기타법인,115611-0006477,128-81-10917,경기도 파주시 법원읍 금곡리 산 18, ,,건설용 석재 채굴 및 쇄석 생산업,1991-10-01,12월
주식회사 유형개발,YooHyung Development.co.Ltd.,유형개발, ,정규식,기타법인,144611-0031544,747-86-03129,강원특별자치도 삼척시 동해대로 4191 224호(교동), ,,그 외 기타 비금속광물 광업,2024-02-28,12월
(주)이에이지씨,"EAGC CO.,LTD",이에이지씨, ,김형기,기타법인,110111-1243065,120-81-60316,서울특별시 강남 삼성 162-2 일석빌딩 2층, ,,원유 및 천연가스 채굴업,1996-04-01,12월
(주)인광기업,Inkwang Inc.,인광기업, ,"김용희, 정병화",기타법인,150111-0344684,784-88-02841,충청북도 청주시 흥덕구 옥산면 환희길 231-21 (환희리), ,,건설용 석재 채굴 및 쇄석 생산업,2023-02-22,12월
(주)인광기업,"LNKWANG CO.,LTD",인광기업, ,김상문,기타법인,120111-0066987,214-81-58769,서울특별시 동작구 신대방동 395-67 롯데관악타워 5층,WWW.LNKWANG.CO.KR,,석회석 및 점토 광업,1991-05-22,12월
인성개발주식회사,"INSUNG DEVELOPEMENT.Co.,Ltd",인성개발, ,강종원,기타법인,161211-0025370,307-81-34322,충청남도 공주시 월송동현로 308, ,,모래 및 자갈 채취업,2011-05-18,12월
자원개발주식회사,jawon,자원개발, ,김창길,기타법인,165011-0031400,311-81-35000,전라남도 영암군 삼호읍 용당부두길 50 (용당리) 자원개발주식회사, ,,모래 및 자갈 채취업,2010-06-15,12월
장안산업개발,Jangan corporation,장안산업개발, ,서경석,기타법인,131211-0004776,126-81-23677,경기도 여주군 점동면 장안리 산 33-1, ,,모래 및 자갈 채취업,1996-04-16,12월
(주)정도개발,JEONGDO DEVELOPMENT INC.,정도개발, ,최경율,기타법인,134511-0020195,135-81-20320,"경기도 용인시 기흥구 죽전로 17 (보정동, 풍산프라자)8층", ,,석회석 및 점토 광업,1996-08-27,12월
제이에스개발(주),JANG SUNG,제이에스개발, ,송복근,기타법인,205911-0009418,409-81-80608,전라남도 장성군 북하면 단풍로 1048-90 (대악리) 산4번지, ,,건설용 석재 채굴 및 쇄석 생산업,2004-04-13,12월
주식회사 제이티엠종합건축사사무소,jtmarchi,제이티엠종합건축사사무소, ,이준무,기타법인,110111-4818691,214-88-93601,"서울특별시 강남구 봉은사로103길 5 (삼성동, 성재빌딩) 2층, 6층",www.jtmarchi.com,,광업 지원 서비스업,2012-03-25,12월
제일광업주식회사, ,제일광업, ,조재삼,기타법인,110111-2430075,201-81-70850,서울특별시 중구 신당동 355-8 백석빌딩 5-505, ,,비철금속 광업,2002-01-23,12월
(주)젠코리아스틸,Zenkoreasteel,젠코리아스틸, ,유현철,기타법인,110111-8208294,134-88-02366,울산광역시 울주군 온산읍 화산로 89 (원산리) 젠코리아스틸,www.zenkoreasteel.co.kr,,비철금속 광업,2022-03-01,12월
준산업개발주식회사,junsanup,준산업개발, ,하영연,기타법인,284911-0071834,141-81-12505,경기도 파주시 법원읍 금곡리, ,,모래 및 자갈 채취업,2009-05-01,12월
중앙조선(주),"JOONG ANG SHIPYARD.CO.,LTD.",중앙조선, ,김지호,기타법인,120111-0039603,139-81-13665,인천광역시 중구 우현로 15-1 (사동), ,,석회석 및 점토 광업,1987-03-01,12월
주식회사지에스아이,GSI Ltd,지에스아이, ,이황,기타법인,164311-0012215,308-81-32176,충청남도 부여군 석성면 왕릉로 702 1층(증산리), ,,건설용 석재 채굴 및 쇄석 생산업,2010-02-08,12월
지에스엠주식회사,"GSM co.,ldt",지에스엠, ,박견학,기타법인,194911-0018421,612-81-29134,경상남도 거제시 동부면 율포로 408-31 (부춘리), ,,건설용 석재 채굴 및 쇄석 생산업,2008-03-05,12월
(주)지엔텍리소스,GENTECH RESOURCE Inc,지엔텍리소스, ,정봉규,기타법인,110111-3714155,214-88-11671,서울특별시 서초구 방배동 477-1 맴버스뷰 5층 506호, ,,광업 지원 서비스업,2007-06-28,12월
진성개발주식회사,"JINSUNG DEVELOPMENT.,LTD",진성개발, ,박춘복,기타법인,175211-0001994,504-81-13044,경상북도 칠곡군 왜관읍 중앙로 251, ,,모래 및 자갈 채취업,1992-08-20,12월
주식회사 창대개발산업,changdae gaebal sanup,창대개발산업, ,전덕용,기타법인,284911-0193042,188-88-01234,강원도 강릉시 경강로 2044 2층 (명주동), ,,비금속광물 광업; 연료용 제외,2018-11-16,12월
주식회사 천도,"CHUN DO CO., LTD.",천도, ,김동욱,기타법인,120111-0333138,121-81-64557,인천광역시 중구 항동7가 85-1, ,,모래 및 자갈 채취업,2003-12-19,12월
청우산업(주),Chungwoo Industry Co,청우산업, ,김순배,기타법인,145111-0001489,224-81-07480,강원도 횡성군 횡성읍 학곡리 778,-,,모래 및 자갈 채취업,1993-12-29,12월
(주)청주석회,Cheong Ju Limestone Incorporated.,청주석회, ,최종문,기타법인,110111-0854988,120-81-19909,"서울특별시 강남구 테헤란로87길 36 1004호(삼성동, 도심공항타워)",www.cjlimestone.com,,석회석 및 점토 광업,1992-05-01,12월
주식회사 케이씨엠,KCM IND,케이씨엠, ,"최재현, 최우길",기타법인,134111-0114524,123-81-95207,경기도 화성시 마도면 신남로 16-40 (쌍송리), ,,"석재, 쇄석 및 모래, 자갈 채취업",2004-01-07,12월
케이앤에스자원개발주식회사,K and S Resources Development,케이앤에스자원개발, ,"김지예, 김기원, 김찬호",기타법인,131111-0315357,144-81-02573,"경기도 성남시 분당구 정자일로 158 403호 (정자동, 백궁프라자2)", ,,석탄 광업,2012-06-25,12월
(주)케이에스에너지,KSEnergy Corporation,케이에스에너지, ,한종환,기타법인,110111-3273903,220-87-13449,서울특별시 서초구 서초동 1699-7 로펌타워 502,없음,,광업 지원 서비스업,2005-07-25,12월
케이지미얀마 주식회사,KG Myanmar,케이지미얀마, ,배창주,기타법인,170111-0664369,810-81-01064,"대구광역시 동구 첨단로 120 (신서동, 한국가스공사)", ,,"석탄, 원유 및 천연가스 광업",2017-12-12,12월
코데코에너지주식회사,kodeco energy co..ltd,코데코에너지, ,최계월,기타법인,110111-0292716,110-81-30135,서울특별시 용산구 한남2동 738-23 4층, ,,광업 지원 서비스업,1981-04-01,12월
코리아노블메탈(주),"Korea Noble Metals. co.,ltd",코리아노블메탈, ,박주리,기타법인,164811-0042783,312-81-94604,충청남도 예산군 신암면 용산로 82-17 (조곡리),knoblemetals.co.kr,,비철금속 광업,2011-11-01,12월
태봉광업(주),"TAEBONG MINING CO.,LTD.",태봉광업, ,이청일,기타법인,110111-2147084,106-81-96123,서울특별시 용산구 갈월동 갑을빌딩 7층, ,,석회석 및 점토 광업,2001-01-10,12월
(주)태승개발,Tae seung development,태승개발, ,김상완,기타법인,181211-0022942,610-81-16458,충청북도 음성군 감곡면 월정리 산 140-1, ,,건설용 석재 채굴 및 쇄석 생산업,1993-05-15,03월
태안광업(주),TAEAN,태안광업, ,안종범,기타법인,110111-2793647,214-87-35579,강원도 태백시 통동 산67-1, ,,"석탄, 원유 및 천연가스 광업",2003-06-05,12월
(주)태영이엠씨,"Tae Young EMC Co.,Ltd",태영이엠씨, ,김재성,기타법인,141411-0000314,225-81-00646,"강원도 평창군 미탄면 수청길 227 (수청리, 태영EMC)",www.tyemc.com,,석회석 및 점토 광업,1982-03-09,12월
(주)태원기업,TAEWON ENTERPRISE CORPORATION,태원기업, ,박원자,기타법인,134111-0025226,121-81-19289,"인천광역시 서구 장도로 63-2 (청라동, 장강산업개발(주))",taewon enterprise.co.kr,,모래 및 자갈 채취업,1988-08-31,12월
주식회사태천,"TaeCheon Co., Ltd",태천, ,조대희,기타법인,230111-0052719,620-81-17944,울산광역시 울주군 범서읍 정지불길 119 (중리) (주)태천, ,,모래 및 자갈 채취업,1998-10-31,12월
태형건업 주식회사,taehyung kunup,태형건업, ,"윤호중, 명재호",기타법인,171311-0057303,316-81-30617,경상북도 김천시 남면 농남로 1284-82 (부상리),www.ate-hyung.co.kr,,모래 및 자갈 채취업,2023-12-01,12월
(주)태화산업,"TAEHWA INDUSTRIAL CO., LTD",태화산업, ,장성녀,기타법인,120111-0322967,121-81-62355,인천광역시 중구 연안부두로91번길 4-3 (항동7가), ,,모래 및 자갈 채취업,2003-07-14,12월
주식회사 토평골재산업,"Topyung Co., Ltd",토평골재산업, ,김춘섭,기타법인,124411-0187866,406-88-00472,경기도 파주시 조리읍 문원길 291 (대원리), ,,건설용 석재 채굴 및 쇄석 생산업,2017-01-01,12월
(주)투모로,  tomorrow,투모로, ,김형선,기타법인,115411-0025637,127-81-44184,경기도 파주시 파평면 덕천리 산12-7, ,,"석재, 쇄석 및 모래, 자갈 채취업",2001-02-10,12월
(주)페트로떼라,Petro Terra Corpotation,페트로떼라, ,김을수,기타법인,110111-1902695,215-81-88932,서울특별시 동작구 사당동 449-26,www.petroterra.co.kr,,원유 및 천연가스 채굴업,2000-03-10,12월
(주)프리굿,FREE GOOD,프리굿, ,오석민,기타법인,110111-3648560,220-87-45825,서울특별시 서초구 강남대로 539 (반포동) 2층, ,,금속 광업,2007-03-28,12월
피델리 주식회사,"Fideli Co., Ltd",피델리, ,김준태,기타법인,285011-0257449,128-87-04358,경기도 고양시 일산서구 경의로 797 (덕이동), ,,원유 및 천연가스 채굴업,2014-01-16,12월
주식회사 하룡,HaRyong,하룡, ,김윤태,기타법인,165111-0002742,316-81-05345,충청남도 당진군 당진읍 구룡리산44, ,,모래 및 자갈 채취업,2004-04-01,12월
주식회사 하마인베스트,"HAMA INVEST CO,. LTD",하마인베스트, ,정원석,기타법인,110111-5832202,348-81-00217,"서울특별시 강남구 테헤란로52길 21 4층(역삼동, 역삼동벤처빌딩)", ,,금속 광업,2015-09-08,12월
주식회사 한국건설자원공영,"Korea Construction resources Co., Ltd.",한국건설자원공영, ,노순안,기타법인,110111-0769137,211-81-68235,경기도 여주군 여주읍 하리 3-1,없음,,모래 및 자갈 채취업,1991-04-11,12월
한국남방개발주식회사,"korea development co.,ltd",한국남방개발, ,박민정,기타법인,110111-0012627,110-81-30251,"서울특별시 강남구 테헤란로43길 8 11층, (역삼동)", ,,원유 및 천연가스 채굴업,1963-11-29,12월
한국석유공사,Korea National Oil Corporation,한국석유공사, ,김정래,기타법인,114671-0001753,138-82-01727,"울산광역시 중구 종가로 305 (우정동, 한국석유공사)",www.knoc.co.kr,,원유 및 천연가스 채굴업,1979-03-03,12월
한국종합개발 주식회사,koreaconstruction,한국종합개발, ,이홍관,기타법인,110111-7894945,412-86-02199,경기도 포천시 군내면 틀못이길 235 (하성북리),www.hyulimgroup.com,,건설용 석재 채굴 및 쇄석 생산업,2021-06-01,12월
한국지엠서인천서비스센터,gmms,한국지엠서인천서비스센터, ,"황인복, 장인영",기타법인,120111-0353368,121-81-68970,"인천광역시 서구 건지로 45-42 (석남동, 한국지엠동인천서비스센터)", ,,비금속광물 광업; 연료용 제외,2004-09-01,12월
한덕철광산업 주식회사,"Handuk Iron-mine & Construction CO., LTD",한덕철광산업, ,노상혁,기타법인,144911-0003109,225-81-13326,강원도 정선군 신동읍 조동1길 154 (조동리),smhanduk.co.kr/,,철 광업,2001-06-04,12월
주식회사 한 동, ,한동, ,박종훈,기타법인,120111-0016445,121-81-11521,인천광역시 중구 북성동 1가 98, ,,모래 및 자갈 채취업,1984-02-28,12월
(주)한마음,hanmaeum,한마음, ,전상규,기타법인,141211-0104946,434-86-01720,강원도 원주시 문막읍 개나루길 10 (포진리)1층, ,,모래 및 자갈 채취업,2019-06-24,12월
한몽에너지개발(주),KOMECO,한몽에너지개발, ,고인현,기타법인,280211-0104188,127-86-28608,경기도 의정부시 의정부동 501-1 6층, ,,석탄 광업,2010-12-23,12월
한몽자원개발주식회사,"HANMONG RESOURCES DEVELOPMENT CO., LTD.",한몽자원개발, ,이승식,기타법인,110111-2935538,201-81-85692,서울특별시 중구 명동1가 38-1 백제빌딩 5층,http://www.hmrd.co.kr,,비철금속 광업,2004-02-10,03월
(주)한아해운,"Hana Shipping Co., Ltd",한아해운, ,정길수,기타법인,120111-0322149,121-81-62049,인천광역시 중구 항동7가 112-10, ,,모래 및 자갈 채취업,2003-07-04,12월
현대광업(주),HYUNDAIMINING,현대광업, ,곽문엽,기타법인,175911-0001651,507-81-20321,울산광역시 울주군 범서읍 정지불길 166 (중리), ,,모래 및 자갈 채취업,1996-07-01,12월
현대자원개발(주),"Hyundai Energy & Resources Cp., Ltd.",현대자원개발, ,장안석,기타법인,110111-4573807,101-86-62813,"서울특별시 종로구 율곡로2길 25 14층 현대자원개발(수송동, 연합뉴스빌딩)",www.hyundai-enr.com,,광업 지원 서비스업,2011-04-06,12월
현석산업개발 주식회사,"Hyunseok Development Co., Ltd.",현석산업개발, ,이원옥,기타법인,131411-0246811,134-86-69816,"경기도 안산시 단원구 광덕대로 138 408호(고잔동, 골든에이스프라자)", ,,건설용 석재 채굴 및 쇄석 생산업,2010-09-01,12월
혜인자원,Haein Resource Corporation,혜인자원, ,송남희,기타법인,175911-0006198,507-81-07158,경상북도 울진군 후포면 금음리 573, ,,비금속광물 광업; 연료용 제외,2006-01-19,12월
(주)황등산업,HWANG DEUNG Inc,황등산업, ,"김종성, 최병대",기타법인,214911-0013351,403-81-20577,전라북도 익산시 황등면 황등10길 2 (황등리),www.황등산업.kr,,건설용 석재 채굴 및 쇄석 생산업,2010-03-02,12월
회계법인 여일,Accounting Corporation Yeoil,회계법인여일, ,정재용,기타법인,250134-0047213,115-88-03156,"서울특별시 영등포구 국제금융로2길 7 (여의도동, 한주빌딩) 6층", ,,비금속광물 광업; 연료용 제외,2024-02-26,06월
주식회사 흥진,Heung jin co.Ltd.,흥진, ,천무엽,기타법인,171411-0003164,511-81-02846,경상북도 상주시 은척면 하흘리 662-1,없음,,"석탄, 원유 및 천연가스 광업",1992-07-25,12월
