회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 대원,dae won,대원, ,박찬석,기타법인,200111-0383673,410-86-86247,"광주광역시 서구 천변좌하로 142 (치평동, GS칼텍스)", ,,운송장비용 주유소 운영업,2013-11-27,12월
(주)대원강재상사,"DAI WON STAINLESS STEEL CO.,LTD.",대원강재상사, ,장진영,기타법인,110111-1766679,113-81-55718,서울특별시 구로구 천왕동 112-1, ,,1차 금속제품 도매업,1999-09-27,12월
대원건설주식회사,daewon,대원건설, ,이호,기타법인,135011-0029394,134-81-43335,"경기도 안산시 단원구 광덕서로 92 (고잔동, 대원빌딩) 407호", ,,자동차 신품 타이어 및 튜브 판매업,1989-08-01,12월
대원게임 주식회사,DAEWONGAME INC.,대원게임, ,정욱,기타법인,110111-3653379,106-86-50383,서울특별시 용산구 한강로3가 40-456 대원빌딩,www.daewongame.co.kr,,"게임용구, 인형 및 장난감 소매업",2007-04-06,12월
(주)대원교역상사,"DAEWON CO., LTD",대원교역상사, ,전형도,기타법인,110111-1153181,211-86-08417,"서울특별시 용산구 한강대로84길 12 (남영동, 미성회관) 미성회관 5층", ,,상품 중개업,1995-05-01,12월
주식회사 대원농산,"Dae Won Nong San Co., Ltd.",대원농산, ,김옥선,기타법인,230111-0162964,620-81-35879,울산광역시 울주군 삼동면 조일리 1324-1, ,,사료 도매업,2010-02-17,12월
(주)대원물산,"DAEWON CORPORATION CO., LTD",대원물산, ,권순형,기타법인,110111-6217354,276-87-00457,"서울특별시 강남구 남부순환로 2913 (대치동, 동하빌딩) 7층 별관", ,,"신선, 냉동 및 기타 수산물 도매업",2016-10-31,12월
대원미디어(주),"DAEWON MEDIA CO.,LTD.",대원미디어,048910,"정욱, 정동훈",코스닥시장,110111-0222151,106-81-03487,"서울특별시 용산구 한강대로23길 55 6층 1-1호(한강로3가,현대아이파크몰 테마파크)",daewonmedia.com,,기타 전문 도매업,1977-12-06,12월
(주)대원벨리 ,DEWON VALLEY,대원벨리, ,김정훈,기타법인,180111-0799049,606-86-36256,부산광역시 사상구 낙동대로1530번길 29 (삼락동), ,,육류 도매업,2012-03-01,12월
대원석유주식회사,daewonoil,대원석유, ,"이동근, 조재환",기타법인,171111-0000273,508-81-00371,경상북도 안동시 공단로 36-9 (수상동), ,,액체연료 및 관련제품 도매업,1971-07-12,12월
(주)대원세라믹스,"DAEWON CERAMICS CO.,LTD",대원세라믹스, ,최원일,기타법인,124411-0099326,137-81-98111,경기도 김포시 금포로1491번길 42 (운양동), ,,그 외 기타 건축자재 도매업,2009-10-20,12월
대원씨티에스 주식회사,"DAEWON CTS CO.,LTD",대원씨티에스, ,"이상호, 하성원",기타법인,110111-0626048,106-81-21127,"서울특별시 용산구 청파로 109 (한강로3가, 나진상가) 2층 1호",www.dwcts.co.kr,,"컴퓨터 및 주변장치, 소프트웨어 도매업",1989-05-01,12월
대원약품(주),-,대원약품, ,전길영,기타법인,110111-1876478,204-81-47678,서울특별시 동대문구 제기동 725-2,-,,의약품 도매업,2000-02-15,12월
대원엠티 주식회사,DAEWON MT Ltd.,대원엠티, ,김종원,기타법인,230111-0185429,610-86-11439,울산광역시 울주군 범서읍 울밀로 2772, ,,산업용 기계 및 장비 도매업,2011-12-20,12월
대원이노베이션(주),Daewon innovation,대원이노베이션, ,하상건,기타법인,110111-2077885,107-81-90272,"경기도 안산시 단원구 신길로1길 82 (신길동, 군자새마을금고본점) 901호", ,,기타 화학물질 및 화학제품 도매업,2000-10-01,12월
대원지업 주식회사,"DAE WON PAPER CO.,LTD.",대원지업, ,강수환,기타법인,110111-0285753,202-81-14598,서울특별시 중구 을지로 3가 65-3, ,,기타 전문 도매업,1980-12-20,12월
주식회사 대원총업,DAE WON CHONG UP CORPORATION,대원총업, ,허재무,기타법인,110111-0859954,104-81-21908,"서울특별시 중구 세종대로5길 35 (남대문로5가, 대원강업)",WWW.daewoncorp.com,,자동차 신품 부품 및 내장품 판매업,1992-05-25,12월
대원케미칼(주),"Daewon Chemical co.,ltd.",대원케미칼, ,문유석,기타법인,110111-0189385,104-81-28385,서울특별시 성동구 성수동2가 277-25 부래당빌딩 9층,www.daewonchemical.com,,기타 화학물질 및 화학제품 도매업,1976-01-01,12월
대원토스(주),"DAEWONTOS CO., LTD.",대원토스, ,이성도,기타법인,110111-3568205,120-87-08419,"서울특별시 강남구 도곡동 467-24 우성캐릭터 199, 2207호", ,,1차 금속제품 도매업,2006-12-05,12월
(주) 대유,DAYOO,대유, ,권의경,기타법인,131111-0265297,129-86-51745,경기도 성남시 중원구 상대원동 500-2,-,,기타 화학물질 및 화학제품 도매업,2010-10-06,12월
주식회사 대유그린에너지,DAEUGREEN ENERGY,대유그린에너지, ,김상진,기타법인,110111-6220935,568-88-00620,경기도 부천시 상일로 42 (상동), ,,자동차 및 부품 판매업,2016-11-02,12월
대유라이프주식회사,DAEYOOLIFE,대유라이프, ,"유병우, 유안근",기타법인,110111-3519745,107-86-81778,"서울특별시 영등포구 여의나루로 71 810호(여의도동, 동화빌딩)", ,,생활용 유리ㆍ요업ㆍ목재ㆍ금속 제품 및 날붙이 도매업,2006-09-01,12월
대은주류(주),DAEEUNJUYEU,대은주류, ,이대주,기타법인,110111-0680242,215-81-26294,"서울특별시 송파구 마천로21길 10 (오금동, 덕성빌딩)2층", ,,주류 도매업,1990-04-10,12월
(유)대인계육유통,DAEINGYEYUG-YUTONG,대인계육유통, ,"현철호, 현광식",기타법인,280214-0000687,127-86-14235,경기도 양주시 백석읍 중앙로 164-8 (복지리), ,,육류 도매업,2009-01-01,12월
(주)대일,"DAEIL CO., LTD.",대일, ,이성복,기타법인,135511-0148194,134-86-13549,충청북도 음성군 금왕읍 금율로 220-35 (구계리),www.daeilfnb.co.kr,,음료 소매업,2004-03-29,12월
주식회사 대일,DAEILL CO.LTD,대일, ,최성은,기타법인,170111-0032524,503-81-12421,대구광역시 서구 비산7동 1712-3,-,,"골재, 벽돌 및 시멘트 도매업",1987-11-25,12월
주식회사 대일,"DAIIL.CO.,LTD",대일, ,김상규,기타법인,150111-0058748,301-81-55391,충청북도 청주시 상당구 남문로2가 48-16,www.ilsunbooks.com,,"서적, 신문 및 잡지류 소매업",2001-09-14,12월
주식회사대일도기,"DAEIL SANTARY WARES CO.,LTD",대일도기, ,구자용,기타법인,110111-0207103,202-81-07743,서울특별시 중구 을지로2가 101-3, ,,"건축자재, 철물 및 난방장치 도매업",1976-12-28,12월
(주)대일리더스,daeilleaders,대일리더스, ,송민호,기타법인,110111-0537675,215-81-00412,경기도 화성시 동탄면 중리 478-3, ,,도매 및 상품 중개업,1987-07-13,12월
대일물산(주),해당사항 없슴,대일물산, ,박노석,기타법인,110111-1402992,205-81-36801,서울특별시 돋대문구 장안동 460-4, ,,의약품 도매업,1997-05-01,12월
(주)대일사이언스,"DaeilScience Co., Ltd.",대일사이언스, ,최강근,기타법인,110111-0611429,213-81-56002,"서울특별시 강남구 논현로2길 8 (개포동, 대일빌딩 4층)",www.daeilscience.co.kr,,정밀기기 및 과학기기 도매업,1989-02-23,12월
(주)대일소방,daeilfire,대일소방, ,김연중,기타법인,180111-0068858,607-81-20223,부산광역시 연제구 과정로 314 (연산동), ,,그 외 기타 분류 안된 상품 전문 소매업,1986-10-20,12월
(주)대일시스템,DAEIL SYSTEM,대일시스템, ,윤대희,기타법인,200111-0198361,410-81-90222,"광주광역시 광산구 진곡산단3번로 59-35 (진곡동), 2층", ,,"컴퓨터 및 주변장치, 소프트웨어 및 통신기기 소매업",2004-09-01,12월
주식회사 대일이엔지,Daeil Energy & Global,대일이엔지, ,이재홍,기타법인,180111-0730449,607-81-96005,부산광역시 남구 우암로 374 (문현동),www.dieg.co.kr,,액체연료 및 관련제품 도매업,2010-10-26,12월
대일종합건설(주),Daeiljohapgeonseol Co.Ltd,대일종합건설, ,임상빈,기타법인,164811-0012083,312-81-28841,충청남도 아산시 아산로117번길 10 (실옥동), ,,중고 자동차 판매업,1997-03-01,12월
주식회사 대일종합에너지,"DAEIL ENERGY Co.,Ltd.",대일종합에너지, ,이준식,기타법인,170111-0343377,514-81-63333,대구광역시 북구 팔달로 39 (노원동3가), ,,액체연료 및 관련제품 도매업,2007-11-12,12월
대일철강(주),DaeIlcheolgang,대일철강, ,손랑기,기타법인,160111-0062698,306-81-29199,대전광역시 동구 대전로 741 (인동), ,,1차 금속제품 도매업,1997-05-21,12월
대일케미칼주식회사,"DAEIL CHEMICAL CO.,LTD",대일케미칼, ,박일영,기타법인,135511-0227245,140-81-53575,"경기도 시흥시 엠티브이24로 18-1 (정왕동, 대일케미칼(주))", ,,기타 화학물질 및 화학제품 도매업,2011-07-01,12월
(주)대일테크,daeiltech,대일테크, ,이지형,기타법인,110111-0913536,213-81-68866,"서울특별시 강남구 역삼로25길 23 (역삼동, 대일테크빌딩)",daeiltech.co.kr,,기타 산업용 기계 및 장비 도매업,1993-01-13,12월
대일피앤피프라자 주식회사,"DAEIL P&P PLAZA CO., LTD.",대일피앤피프라자, ,김태진,기타법인,170111-0044272,501-81-11144,대구광역시 서구 이현동 42-423번지, ,,배관 및 냉ㆍ난방장치 도매업,1990-05-01,12월
주식회사 대자연소울,"G.N Soul.co.,Ltd",대자연소울, ,이성진,기타법인,110111-3182899,201-81-91137,서울특별시 성동구 성수동2가 269-204, ,,의복 소매업,2005-04-01,12월
주식회사 대전동원약품,"TAE JEON DONG WON PHARMACEUTICAL WHOLE SALE CO., LTD",대전동원약품, ,장원덕,기타법인,160111-0015803,306-81-08078,대전광역시 대덕구 읍내동 483-2,www.dwpw.co.kr,,의약품 도매업,1989-01-01,12월
(주) 대전맥시칸,"Daejeon Mexican Co., Ltd.",대전맥시칸, ,유정헌,기타법인,160111-0039465,306-81-19726,충청북도 청원군 현도면매봉리 148번지, ,,육류 도매업,1994-04-19,12월
대전밝은미래(주),Daejeonbrightfuture,대전밝은미래, ,오원영,기타법인,161511-0125520,312-86-23652,대전광역시 대덕구 한밭대로1111번길 52 (중리동), ,,자동차 신품 판매업,2011-01-20,12월
대전석유(주),"Daejeon Petroleum Co., Ltd",대전석유, ,김종열,기타법인,160111-0067953,305-81-29333,대전광역시 중구 오류동 182-10,없음,,액체연료 및 관련제품 도매업,1997-12-20,12월
(주)대전신세계,DAEJEON SHINSEGAE Inc.,대전신세계, ,이용환,기타법인,160111-0424864,183-88-00512,대전광역시 유성구 엑스포로 1 (도룡동), ,,소매업; 자동차 제외,2016-04-22,12월
(주)대전유니온약품,UNION,대전유니온약품, ,안병광,기타법인,110111-0754245,105-86-02796,대전광역시 서구 혜천로 15 (정림동)유니온빌딩 지하1층, ,,의약품 도매업,1991-03-07,12월
대전중앙청과(주),DAEJEON JOONGANG CHUNGUA.CO,대전중앙청과, ,"송성철, 송미나",기타법인,160111-0037443,306-81-18450,"대전광역시 유성구 노은동로 33 (노은동, 농수산물도매시장)", ,,음ㆍ식료품 및 담배 중개업,1993-12-04,12월
(주) 대전지오영,"DAE JEON GEO YOUNG.,  LTD",대전지오영, ,조선혜,기타법인,161211-0017278,307-81-25143,대전광역시 서구 변정7길 5 (변동),www.geo-young.com,,의약품 도매업,2006-10-25,12월
주식회사 대전지오팜,Dae Jeon Geo Pharm.co,대전지오팜, ,장원덕,기타법인,160111-0021347,301-81-28521,대전광역시 유성구 원내동 35-5, ,,의약품 도매업,1990-05-01,12월
대전청과(주),"daejeoncheonggwa co.,ltd",대전청과, ,송인석,기타법인,160111-0003246,306-81-02415,"대전광역시 대덕구 한밭대로 987 (오정동, 농수산물도매시장) 대전청과(주)",www.djcg.co.kr,,음ㆍ식료품 및 담배 중개업,1978-12-22,12월
주식회사대전프뢰벨,DAEJEONFROEBEL.CO,대전프뢰벨, ,안기호,기타법인,160111-0041220,306-81-19686,대전광역시 서구 둔산동 1164, ,,"서적, 신문 및 잡지류 소매업",1994-07-21,12월
주식회사 대정,daejung,대정, ,김종완,기타법인,110111-0204000,112-81-00205,"서울특별시 구로구 개봉로1길 204 (개봉동, 대정)",www.e-sul.co.kr,,주류 도매업,1976-10-22,03월
대정정보통신,DAEJUNGJUNGBOTONGSHIN,대정정보통신, ,신정수,기타법인,170111-0175118,503-81-45752,대구광역시 달서구 계대동문로 17 (신당동), ,,통신기기 소매업,2000-06-20,12월
주식회사 대종메디텍,"Daejong Meditec Co., Ltd",대종메디텍, ,이삼국,기타법인,110111-5738658,226-86-00116,"서울특별시 성동구 아차산로17길 57 (성수동2가, 일신건영휴먼테코) 809호", ,,의료기기 도매업,2015-07-15,12월
주식회사 대종컴퍼니,"DAEJONG COMPANY Co., Ltd.",대종컴퍼니, ,변종욱,기타법인,160111-0515217,625-81-01433,대전광역시 중구 목중로26번길 62 2층(중촌동), ,,의료기기 도매업,2019-06-01,12월
대주계전(주),DAEJOO,대주계전, ,이종원,기타법인,110111-0530877,119-81-02830,서울특별시 금천구 시흥3동 시흥유통상가 13동 111호, ,,기타 기계 및 장비 도매업,1988-05-01,12월
(주)대주약품,"DAEJOO PHARM.CO.,LTD.",대주약품, ,최병수,기타법인,110111-0579768,205-81-33819,서울특별시 동대문구 장안동 459-7, ,,의약품 도매업,1988-08-01,12월
주식회사 대주인터내셔널,"Daejoo Internatinal Co., Ltd",대주인터내셔널, ,안원환,기타법인,110111-5673309,742-86-00035,서울특별시 강남구 도산대로81길 41 (청담동), ,,화장품 및 화장용품 도매업,2015-03-20,12월
주식회사 대지상공,"Daeji Industrial co., Ltd.",대지상공, ,양승부,기타법인,110111-0353831,137-81-04312,"인천광역시 동구 방축로37번길 30 1동 324호(송현동, 인천산업용품유통단지)", ,,1차 금속제품 도매업,1981-01-15,12월
주식회사 대지석유, ,대지석유, ,이두한,기타법인,110111-0252257,134-81-15391,경기도 안산시 선부동 1028-11, ,,운송장비용 주유소 운영업,1980-03-10,12월
(주)대지수산산업,"DaeGee fishery industry Co., Ltd.",대지수산산업, ,배석진,기타법인,110111-7044623,337-81-01405,"서울특별시 성동구 아차산로7길 15-1 3074호(성수동2가, 효정빌딩)",daegee.co.kr,,"신선, 냉동 및 기타 수산물 도매업",2019-03-15,12월
주식회사 대지에스텍,DAEJEE ESTEC.CO.LTD,대지에스텍, ,장문석,기타법인,180111-0497578,606-81-88502,경상남도 김해시 한림면 명동리 1176,-,,재생용 재료 수집 및 판매업,2004-10-07,12월
(주)대지하이테크시스템,daejihightechsystem,대지하이테크시스템, ,장용준,기타법인,180111-0473255,606-81-84689,"부산광역시 사상구 대동로 303 8층, 820호(감전동, 부산디지털밸리아파트형공장)", ,,"컴퓨터 및 주변장치, 소프트웨어 도매업",2004-01-12,12월
(주)대진,-,대진, ,주종섭,기타법인,180111-0465690,603-81-54681,부산광역시 북구 금곡대로 368 (화명동)4층,-,,"신선, 냉동 및 기타 수산물 도매업",2003-10-31,12월
대진반도체 주식회사,"DAEJINSEMICONDUCTOR CO.,LTD",대진반도체, ,박성서,기타법인,110111-0915293,116-81-46504,서울특별시 금천구 벚꽃로 278 1207호,-,,기타 기계 및 장비 도매업,1993-02-15,12월
주식회사 대진와이엠,DEAJINYM,대진와이엠, ,김대길,기타법인,110111-7884988,809-88-02024,경기도 시흥시 함송로13번길 27, ,,슈퍼마켓,2021-05-12,12월
주식회사 대진체인,"DAEJIN CHANIN Co.,Ltd",대진체인, ,조래용,기타법인,280211-0158317,513-87-00550,경기도 남양주시 진접읍 팔야로82번길 3 (팔야리), ,,음료 소매업,2016-09-20,12월
(주)대창석유,"DAECHANG OIL CO., LTD",대창석유, ,고재관,기타법인,200111-0299812,410-86-40256,광주광역시 광산구 무진대로 236 (우산동),없음,,"연료, 연료용 광물 및 관련제품 도매업",2010-06-21,12월
주식회사대창이앤티,"DAE CHANG E&T CO., LTD",대창이앤티, ,고재경,기타법인,200111-0000079,409-81-18161,광주광역시 광산구 무진대로 236 (우산동),dcglobal.co.kr,,액체연료 및 관련제품 도매업,1952-10-21,12월
주식회사 대창인터내셔널,"DAECHANG INTERNATIONAL CO., LTD.",대창인터내셔널, ,조정호,기타법인,135511-0204152,140-81-38614,경기도 시흥시 정왕1동 1292-4 시화산단 4나506, ,,상품 종합 도매업,2009-09-07,12월
( 주 ) 대천 ,"DAECHUN CO.,LTD",대천, ,조현홍,기타법인,170111-0016263,504-81-03959,대구광역시 서구 염색공단천로14길 16-1 (비산동), ,,"염료, 안료 및 관련제품 도매업",1982-07-15,12월
대천유통주식회사,DAECHEON,대천유통, ,김형석,기타법인,200111-0134589,408-81-46631,광주광역시 동구 서석로 42 (광산동) 안산빌딩 3층, ,,기타 음ㆍ식료품 위주 종합 소매업,2001-05-24,12월
주식회사 대천프라자,DAECHON PLAZA CO.LTD,대천프라자, ,강귀식,기타법인,164511-0002501,313-81-02261,충청남도 보령시 동대동 1690번지, ,,백화점,1994-01-10,12월
주식회사 대청산업개발,"Daecheong Ind. Development  Co., Ltd. ",대청산업개발, ,이경실,기타법인,150111-0030738,301-81-31365,충청북도 청주시 흥덕구 1순환로 396 (신봉동), ,,운송장비용 주유소 운영업,1997-10-02,12월
(주)대청솔라팜ENG,"DAECHUNG SOLAR FARM ENG CO., LTD",대청솔라팜ENG, ,"채수영, 이상미",기타법인,160111-0512578,879-86-01530,"대전광역시 대덕구 산업단지로87번길 82 (신일동, 대청에너지)", ,,전지 및 케이블 도매업,2019-04-18,12월
대촌물산 주식회사,DAECHON CORPORATION,대촌물산, ,유영종,기타법인,110111-1061285,116-81-50745,"서울특별시 영등포구 경인로 775 (문래동3가, 에이스하이테크시티)",www.daechonco.com/,,액체연료 및 관련제품 도매업,1994-07-27,12월
주식회사 대평물산,DAE PYEONG CO.LTD,대평물산, ,홍종순,기타법인,170111-0400771,504-81-86455,"부산광역시 부산진구 부전로170번길 21 (부전동 ,2층)", ,,수산물 가공식품 도매업,2010-03-30,12월
대하마트,DAEHAMART,대하마트, ,김영란,기타법인,284911-0080835,141-81-16423,"경기도 파주시 황골로 39 (금촌동, 대하빌딩)", ,,슈퍼마켓,2009-08-11,12월
(주)대하마트도화점,DAEHA MART DOHA BRANCH Crop.,대하마트도화점, ,박종방,기타법인,134211-0269880,390-88-02947,인천광역시 미추홀구 경인로 214 (도화동), ,,슈퍼마켓,2024-04-30,12월
주식회사 대하식자재마트,DAEHA MART,대하식자재마트, ,이철호,기타법인,161511-0337670,610-87-02617,충청남도 천안시 서북구 월봉로 95 (쌍용동), ,,대형 종합 소매업,2023-03-27,12월
주식회사 대학동,"Daehakdong Co., Ltd.",대학동, ,김영순,기타법인,180111-0764290,603-81-77665,부산광역시 사하구 낙동대로 523 (하단동) 1층, ,,통신ㆍ방송장비 및 부품 도매업,2011-06-24,12월
대한강업인천공장(주),DAEHAN STEEL & RECYCLING INCHEON Co. Ltd.,대한강업인천공장, ,"이수한, 권도훈",기타법인,120111-1401786,227-87-03151,인천광역시 서구 사렴로65번길 19 (경서동), ,,재생용 재료 수집 및 판매업,2024-08-01,12월
대한강재주식회사,DAE HAN,대한강재, ,이상중,기타법인,180111-0159871,606-81-54230,부산광역시 강서구 녹산산단262로50번길 6 (송정동),www.daehansteel.com,,1차 금속제품 도매업,1994-07-15,12월
주식회사 대한건축산업,DAEHAN Co.,대한건축산업, ,전준영,기타법인,110111-0996920,202-81-43958,서울특별시 서초구 주흥1길 20 (반포동),dhcwood.co.kr,,원목 및 건축관련 목제품 도매업,1994-01-15,12월
(주)대한과학,"DAIHAN SCIENTIFIC CO., Ltd",대한과학,131220,서현정,코스닥시장,110111-0948997,101-81-25905,강원도 원주시  지정면 신평석화로 326 대한과학,www.daihansci.co.kr,http://www.daihan-sci.com/,기타 기계 및 장비 도매업,1993-06-19,12월
(주)대한금속,"DAEHAN METAL CO.,LTD",대한금속, ,유종범,기타법인,180111-0092104,603-81-13206,부산광역시 강서구 녹산산단382로50번길 3 (송정동) (주)대한금속,www.daehanmetals.com,,1차 금속제품 도매업,1989-10-01,12월
대한금속(주),DAEHAN METAL CO.,대한금속, ,오원택,기타법인,120111-0509739,121-81-98625,경기도 화성시 장안면 수정로 201-54 (독정리), ,,재생용 재료 수집 및 판매업,2009-10-01,12월
(주)대한금속,daehanmetal.ltd,대한금속, ,홍철우,기타법인,195511-0067623,615-81-35009,경상남도 김해시 주촌면 서부로 1474-42 (망덕리), ,,1차 금속제품 도매업,2003-10-23,12월
(주)대한녹용수출입법인,Korea Velvet Imports and Exports Corp.,대한녹용수출입법인, ,정충묵,기타법인,110111-3648990,204-86-02507,서울특별시 동대문구 약령서길 60 (제기동) 1층, ,,기타 산업용 농산물 도매업,2007-04-02,12월
주식회사 대한메탈,Dae Han Metal,대한메탈, ,강만식,기타법인,110111-0602171,109-81-47320,서울특별시 강서구 국회대로 69 (화곡동),www.dh-metal.co.kr,,1차 금속제품 도매업,1988-12-24,06월
대한메트라(주),TAIHANMETRA CORPORATION,대한메트라, ,황태기,기타법인,110111-1152282,113-81-37307,서울특별시 구로구 구로3동 147-4 혜성빌딩 5층,www.taihanmetra.com,,기타 기계 및 장비 도매업,1995-04-16,12월
주식회사 대한모터스,"DAIHAN MOTORS CO., LTD.",대한모터스, ,하재현,기타법인,180111-0511930,607-81-72250,부산광역시 수영구 광안3동 89-8, ,,자동차 신품 판매업,2005-03-03,12월
주식회사 대한물류센타,"DAEHAN Phsical Distribution Center Co., Ltd.",대한물류센타, ,김동찬,기타법인,110111-0676176,120-81-12584,"경기도 용인시 수지구 동천로 12 (동천동, 하나프라자) 206호", ,,생활용품 도매업,1990-02-16,12월
주식회사 대한사람대한으로,lnc.Daehansaramdaehaneuro,대한사람대한으로, ,형성길,기타법인,134211-0076558,126-81-92077,경기도 용인시 처인구 포곡읍 석성로 948-1 (영문리),www.daehansaram.co.kr/,,육지동물 및 반려동물 도매업,2001-12-01,03월
대한산업주식회사,DAE HAN INDUSTRY Corp.,대한산업, ,정덕원,기타법인,154511-0030405,303-81-42271,충청남도 당진시 송악읍 고대공단2길 385, ,,"골재, 벽돌 및 시멘트 도매업",2005-05-10,12월
대한시스템즈 주식회사,Taihan Industrial System,대한시스템즈, ,김영철,기타법인,110111-0082109,109-81-00285,"경기도 안양시 동안구 시민대로 317 4층 (관양동, 대한스마트타워)",www.taihansys.com,,금속광물 도매업,1971-03-01,12월
주식회사 대한식자재,DAE HAN MART,대한식자재, ,김현숙,기타법인,134811-0344317,770-81-00210,경기도 화성시 장안면 3.1만세로 143 (어은리), ,,슈퍼마켓,2015-08-28,12월
대한실업주식회사,DAE HAN INDUSTRY.CO.LTD,대한실업, ,장명선,기타법인,110111-0166200,105-81-61131,서울특별시 마포구 상수동 6-1, ,,"생활용 포장 및 위생용품, 봉투 및 유사 제품 도매업",1974-07-01,12월
대한와이어판매(주),DAEHAN WIRE SALES. CO. LTD.,대한와이어판매, ,김재형,기타법인,110111-0537013,220-81-10213,경기도 광명시 사들로68번길 34-7 (노온사동), ,,전지 및 케이블 도매업,1987-07-20,12월
주식회사대한인티그레이션,DAEHAN INTEGRATION CO.LTD,대한인티그레이션, ,경명현,기타법인,110111-1283194,215-81-57652,경기도 안성시 일죽면 금산리 595, ,,음ㆍ식료품 및 담배 중개업,1996-06-17,12월
(주)대한일코퍼레이션,daehanilcroporation,대한일코퍼레이션, ,백성태,기타법인,284211-0053076,132-81-80668,경기도 남양주시 오남읍 양지로 149-78 (오남리), ,,상품 종합 도매업,2009-01-12,12월
대한제강판매 주식회사,"DaehanSteel Sales Co.,Ltd.",대한제강판매, ,이철규,기타법인,220111-0138933,115-87-00282,"제주특별자치도 제주시 첨단로 213-3 501호 (영평동, 제주첨단과학기술단지 스마트빌딩)", ,,1차 금속제품 도매업,2015-12-24,12월
대한종합스틸주식회사,"DAEHAN INTEGRATED STEEL CO., LTD.",대한종합스틸, ,이건휘,기타법인,180111-0480515,606-81-85844,부산광역시 사상구 학장동 260-9, ,,1차 금속제품 도매업,2004-03-29,12월
대한주류(주),"Korea Liquor Co., Ltd.",대한주류, ,박용국,기타법인,110111-0547236,107-81-21514,경기도 용인시 수지읍 풍덕천동 71-3, ,,주류 도매업,1987-11-16,12월
대한주정라이프(주),"Daehan Ethanol Life Co.,Ltd.",대한주정라이프, ,김상렬,기타법인,110111-3687716,119-86-00384,경기도 화성시 우정읍 버들로 899-57 (주곡리) 대한주정라이프(주),www.dhelife.co.kr,,음료 소매업,2007-09-01,12월
대한주정판매주식회사,KOREA ETHANOL SUPPLIES COMPANY,대한주정판매, ,최상로,기타법인,110111-0134851,116-81-02786,서울특별시 금천구 시흥대로153길 16 (독산동) 7층,www.ethanol.co.kr,,주류 도매업,1972-11-01,12월
대한중전기판매(주),TAI HAN ELECTRIC CABLE SALES CO.LTD.,대한중전기판매, ,김경회,기타법인,110111-0231152,220-81-08468,서울특별시 강남구 역삼1동 831-37 건암빌딩 502호, ,,기타 기계 및 장비 도매업,1978-05-12,12월
대한지텍(주),"Taihan Global Infratec Co., Ltd. ",대한지텍, ,박하영,기타법인,120111-0698996,121-86-32273,"경기도 안양시 동안구 시민대로 260 (관양동, 안양금융센터A.F.C) 509호, 510호", ,,금속광물 도매업,2014-03-17,12월
(주)대한케이불,"TAIHAN CABLE CO.,LTD",대한케이불, ,김병한,기타법인,110111-0308795,214-81-57891,서울특별시 서초구 서운로 13 302호,www.thcable.co.kr,,기타 기계 및 장비 도매업,1982-01-07,12월
대한켐텍 주식회사,DAEHAN CHEMTECH,대한켐텍, ,은상원,기타법인,110111-5896787,347-88-00305,"서울특별시 노원구 공릉로 232 707호 (공릉동, 서울테크노파크)", ,,"염료, 안료 및 관련제품 도매업",2015-11-20,12월
(주)대한특수금속,DAEHAN SPECIAL METAL CO. LTD,대한특수금속, ,이창우,기타법인,191311-0016967,615-81-77542,경상남도 밀양시 추화산성길 15 (교동), ,,재생용 재료 수집 및 판매업,2010-07-01,12월
주식회사 대한푸드,daehanfood corp.,대한푸드, ,권오준,기타법인,110111-6954435,303-88-01172,서울특별시 광진구 천호대로 606 (능동) 4층, ,,상품 종합 중개업,2019-02-01,12월
주식회사 대한해개발,DAEHAN HAE DEVELOMENT,대한해개발, ,주광우,기타법인,206211-0021829,417-81-24534,전라남도 여수시 중흥동 750-13,dh8600@naver.com,,"골재, 벽돌 및 시멘트 도매업",2001-11-27,12월
(주)대항,DAIHANG CORPORATION,대항, ,탁연택,기타법인,110111-1672008,116-81-72701,서울특별시 종로구 도렴동 60 도렴빌딩 1208호, ,,상품 중개업,1999-03-29,12월
대해수산주식회사,"DAE HAE FISHERIES CO., LTD.",대해수산, ,왕돈명,기타법인,180111-0132182,602-81-11239,부산광역시 서구 충무동 1가 34-3, ,,음ㆍ식료품 및 담배 중개업,1992-08-20,12월
(주)대현교역,"daehyun trading co.,ltd",대현교역, ,권혁신,기타법인,110111-1364788,215-81-60405,서울특별시 송파구 가락동 99-5 효원빌딩 13층,ics11@hanmir.com,,사료 도매업,1997-01-15,12월
대현부품써비스주식회사,"daihyun autoparts service co.,ltd",대현부품써비스, ,박정규,기타법인,110111-1250507,118-81-13824,서울특별시 영등포구 신길5동 417-88 대현빌딩, ,,자동차 신품 부품 및 내장품 판매업,1996-03-14,12월
(주)대현상공,"DAE HYUN SNAGONG CO., Ltd",대현상공, ,김미경,기타법인,110111-0293483,113-81-16942,서울특별시 금천구 가산동 우림라이온스밸리 B-607,www.daehyunfa.co.kr,,기타 산업용 기계 및 장비 도매업,1981-04-10,12월
대현소재산업(주),DAE HYUN CO.LTD,대현소재산업, ,허만,기타법인,135511-0180344,140-81-22150,경기도 광명시 자경로 104 일직동 433-7, ,,재생용 재료 수집 및 판매업,2007-05-17,12월
