회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
교보스카이이호(주),"KYOBOSKY No.2 Co.,Ltd",교보스카이이호, ,박종필,기타법인,110111-5842053,336-86-00261,"서울특별시 영등포구 국제금융로8길 31 6층(여의도동, SK증권빌딩)", ,,그 외 기타 분류 안된 금융업,2015-09-18,12월
교보스카이일호(주),"KYOBOSKY No.1 Co.,Ltd.",교보스카이일호, ,박종필,기타법인,110111-5787663,704-87-00160,"서울특별시 영등포구 국제금융로8길 31 6층(여의도동, SK증권빌딩)", ,,그 외 기타 분류 안된 금융업,2015-07-21,12월
교보악사자산운용 (주),"Kyobo AXA Investment Managers Co., Ltd.",교보악사자산운용, ,조휘성,기타법인,110111-0582000,116-81-59523,서울특별시 종로구 종로 1 교보생명빌딩 15층,https://www.kyoboaxa-im.co.kr/,,신탁업 및 집합투자업,1988-07-07,12월
교보에이아이엠자산운용(주),"Kyobo AIM Asset Management Co., Ltd.",교보에이아이엠자산운용, ,이상열,기타법인,110111-4044353,120-87-36633,"서울특별시 영등포구 국제금융로2길 32 (여의도동, 여의도파이낸스타워) 20층",kyobo-aim.com/front/main.do,,신탁업 및 집합투자업,2009-02-16,12월
교보일차유동화전문유한회사,"Kyobo First ABS Specialty Co., Ltd.",교보일차유동화전문유한회사, ,이근복,기타법인,110114-0030582,107-81-78792,서울특별시 영등포구 여의도동 34, ,,그 외 기타 분류 안된 금융업,2000-03-10,10월
교보자산신탁 주식회사,"Kyobo Asset Trust Co.,Ltd.",교보자산신탁, ,조혁종,기타법인,110111-1617434,120-81-84768,"서울특별시 서초구 강남대로 465 (서초동, 교보생명보험(주)서초사옥) 8층",없음,,그 외 기타 분류 안된 금융업,1998-12-08,12월
교보제삼차유동화전문유한회사,Kyobo Third Specialty Securitization Co.Ltd,교보제삼차유동화전문유한회사, ,서영철,기타법인,110114-0033065,101-81-66454,서울특별시 영등포구 여의도동 16-3 한국산업은행본점건물내, ,,그 외 기타 분류 안된 금융업,2001-01-12,06월
교보제이차유동화전문(유),"Kyobo Second ABS Specialty Co.,Ltd.",교보제이차유동화전문, ,김기덕,기타법인,110114-0031382,101-81-59327,서울특별시 영등포구 여의도동 16-3 한국산업은행 본점, ,,그 외 기타 분류 안된 금융업,2000-06-21,07월
교보증권(주),"KYOBO SECURITIES CO.,LTD.",교보증권,030610,"박봉권, 이석기 (각자대표)",유가증권시장,110111-0018089,116-81-04407,서울특별시 영등포구 의사당대로 97 교보증권빌딩,www.iprovest.com,,증권 중개업,1949-11-22,12월
교보트러스톤스카이제일차 주식회사,"Kyobo Truston Sky 1st Co.,Ltd",교보트러스톤스카이제일차, ,주명숙,기타법인,110111-6314837,712-81-00591,서울특별시 종로구 새문안로 68 (신문로1가), ,,기타 금융업,2017-02-10,09월
(주)교보프론티어유동화제일차,Kyobo Frontier ABS 1st,교보프론티어유동화제일차, ,김세원,기타법인,110111-6378685,141-86-00722,"서울특별시 영등포구 의사당대로 97 (여의도동, 교보증권빌딩) 17층", ,,기타 금융업,2017-04-18,12월
교보플랜트제이차 주식회사,Kyobo plant 2,교보플랜트제이차, ,양현진,기타법인,110111-8104575,857-87-02365,"서울특별시 영등포구 의사당대로 97 (여의도동, 교보증권빌딩)", ,,그 외 기타 분류 안된 금융업,2021-11-24,12월
교원나라벤처투자,"TeachiWorld Venture Investment Co., Ltd",교원나라벤처투자, ,연창만,기타법인,211111-0003484,401-81-03908,서울특별시 영등포구 여의도동교원공제빌딩 7층, ,,기타 금융 투자업,1990-03-23,12월
(주)교원인베스트,"KYOWON INVEST Co., Ltd",교원인베스트, ,장평순,기타법인,110111-4677089,104-86-36726,"서울특별시 중구 을지로 51 (을지로2가, 내외빌딩)",www.kyowon.co.kr,,기타 금융 투자업,2011-08-29,12월
주식회사 교원인베스트,"KYOWON INVEST Co., Ltd.",교원인베스트, ,"장평순, 장선하",기타법인,110111-8355293,528-87-02977,"서울특별시 중구 을지로 51 (을지로2가, 내외빌딩)", ,,기타 금융 투자업,2022-07-01,12월
교육사랑비티엘 주식회사,"Edulove-BTL Co.,Ltd",교육사랑비티엘, ,조형일,기타법인,110111-3996092,104-86-17622,서울특별시 중구 태평로2가 120, ,,기타 금융업,2008-11-06,12월
주식회사 교하아이비,"GyohaIB Co.,Ltd",교하아이비, ,김지상,기타법인,134811-0592578,794-81-01909,경기도 화성시 팔탄면 푸른들판로 690 (구장리), ,,투자 자문업 및 투자 일임업,2020-12-09,12월
교하월드메르디앙유동화전문유한회사,"Gyoha World Meridian Securitization Specialty Co., Ltd.",교하월드메르디앙유동화전문유한회사, ,조은영,기타법인,110114-0057263,104-81-96791,서울특별시 중구 서소문동 57-10 정안빌딩 2층, ,,그 외 기타 분류 안된 금융업,2005-10-04,12월
구덕신용협동조합,gudeok Credit unions,구덕신용협동조합, ,박진철,기타법인,180141-0001186,603-82-00144,"부산광역시 서구 대영로 54 (서대신동1가, 대신메디컬센터) 101호", ,,신용조합,1972-12-30,12월
구도자산운용 주식회사,"GUDO Investment Management Co., Ltd.",구도자산운용, ,백재훈,기타법인,110111-7245916,649-81-01569,"서울특별시 영등포구 국제금융로 20 10층 (여의도동, 율촌빌딩)", ,,신탁업 및 집합투자업,2019-09-30,12월
구로신용협동조합, ,구로신용협동조합, ,송태복,기타법인,115141-0000400,113-82-01451,서울특별시 구로구 구로동 732-2, ,,신용조합,1973-09-01,12월
구로젠탑플래티넘 주식회사,"Guro Zentop Platinum Co,. Ltd.",구로젠탑플래티넘, ,김유진,기타법인,110111-3447433,107-86-77916,서울특별시 영등포구 여의도동 36-3, ,,그 외 기타 분류 안된 금융업,2006-04-26,12월
구로지식클라우드 주식회사,"Guro Knowledge Cloud Co.,Ltd",구로지식클라우드, ,이미희,기타법인,110111-7486396,699-88-01511,"경기도 성남시 중원구 둔촌대로101번길 27 에이820호(성남동, 엠타워)", ,,금융업,2020-06-19,12월
구룡포수산업협동조합,Guryongpo suhyup,구룡포수산업협동조합, ,김성호,기타법인,174638-0000612,506-82-00538,"경상북도 포항시 남구 구룡포읍 호미로 247 (구룡포리, 구룡포수산업협동조합수산물위판장)",www.grp-suhyup.co.kr,,신용조합,1962-07-05,12월
구리갈매제2차㈜,"Guri Galmae 2nd Co.,Ltd",구리갈매제2차, ,장은재,기타법인,110111-7547908,266-86-01772,서울특별시 영등포구 의사당대로 97, ,,그 외 기타 분류 안된 금융업,2020-07-08,08월
(주)구리상호저축은행, ,구리상호저축은행, ,예금보험공사,기타법인,115211-0001863,132-81-00058,경기도 구리시 수택동504-5, ,,그 외 기타 분류 안된 금융업, ,06월
구리새마을금고,GURISEAMAEUL GUMGO,구리새마을금고, ,강정부,기타법인,116544-0002195,132-82-04779,"경기도 구리시 안골로 55 (수택동, 구리새마을금고)", ,,신용조합,1999-12-24,12월
구리신용협동조합,GURI CREDIT UNION,구리신용협동조합, ,지유봉,기타법인,115241-0000937,132-82-02636,"경기도 구리시 안골로85번길 35 (수택동, 구리신협)", ,,신용조합,1992-03-09,12월
구미에이치유비스타즈 주식회사,"Gumi HUB Stars Co., Ltd.",구미에이치유비스타즈, ,김윤아,기타법인,110111-3714452,107-86-93027,서울특별시 영등포구 여의도동 44-37 아일렉스타워 3층, ,,그 외 기타 분류 안된 금융업,2007-07-06,12월
구미유진제일차 주식회사,"Gumi Eugene 1st Co, Ltd.",구미유진제일차, ,배장호,기타법인,110111-3559410,104-86-04224,서울특별시 중구 을지로1가 101-1,sungsunjang@hanabank.com,,그 외 기타 분류 안된 금융업,2006-11-13,11월
구미천안이편한세상제일차주식회사,"Gumicheonanepyunhansesang the 1st Co., Ltd.",구미천안이편한세상제일차, ,이상훈,기타법인,110111-4464840,104-86-31492,서울특별시 중구 을지로2가 중소기업은행본점, ,,그 외 기타 분류 안된 금융업,2010-11-04,02월
구스토제일차 주식회사,.,구스토제일차, ,이옥란,기타법인,110111-5810761,642-88-00141,"서울특별시 중구 을지로 55 (을지로2가, 하나은행별관빌딩)", ,,기타 금융업,2015-08-18,12월
구엘 유한회사,"Guell,INC.",구엘, ,윤원기,기타법인,110114-0185238,479-86-00520,"서울특별시 강남구 테헤란로 152 (역삼동, 강남파이낸스센터) 5층", ,,기타 금융 투자업,2016-07-19,12월
구의동새마을금고,kuuidong kfcc,구의동새마을금고, ,최금손,기타법인,111144-0000846,207-82-00719,"서울특별시 광진구 구의로 9 (구의동, 도원빌딩)", ,,신용조합,1977-08-01,12월
구의동제일차 주식회사,"Guuidongjeilcha Co., Ltd",구의동제일차, ,김우석,기타법인,110111-4635128,215-87-55618,"서울특별시 송파구 위례성대로 98 303호 (방이동, 삼공빌딩)", ,,기타 금융업,2011-06-30,12월
구즉신용협동조합,kujuk,구즉신용협동조합, ,홍성봉,기타법인,160141-0000992,314-82-04779,대전광역시 유성구 테크노중앙로 36 (관평동), ,,신용조합,1996-10-22,12월
구포신용협동조합,GupoCreditUnion,구포신용협동조합, ,진남수,기타법인,184441-0000386,606-82-01477,부산광역시 북구 구포시장길 48 (구포동), ,,신용조합,1973-03-08,12월
국도제일차유동화전문유한회사,"Kukdo First Securitization Specialty Co.,Ltd",국도제일차유동화전문유한회사, ,이선재,기타법인,110114-0055316, ,서울특별시 중구 회현동1가 203, ,,그 외 기타 분류 안된 금융업,2005-06-21,12월
국두벤처캐피탈주식회사,KUKDOO VENTURE CAPITAL,국두벤처캐피탈, ,유병국,기타법인,110111-1784499,201-81-27372,서울특별시 중구 명동 1가 60번지 개양빌딩 8층, ,,기타 금융 투자업,1999-10-07,12월
국민가이즈제1차 주식회사,KBguys 1st co.ltd,국민가이즈제1차, ,최인오,기타법인,110111-0919704,202-87-03526,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2025-03-04,12월
국민글로리제1차 주식회사,KBglory 1st co.ltd,국민글로리제1차, ,최인오,기타법인,110111-9152490,118-86-03447,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2025-01-09,12월
국민기술금융주식회사,"The Kookmin Venture Capital Company, Ltd.",국민기술금융, ,조춘환,기타법인,110111-0509335,102-81-23424,서울특별시 강남구 삼성동 157-33,www.kookminventure.co.kr,,기금 운영업,1986-11-01,12월
국민넘버원제구차주식회사,n,국민넘버원제구차, ,최성문,기타법인,110111-8522280,897-86-02745,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2023-01-06,08월
국민넘버원제사차주식회사,n,국민넘버원제사차, ,허수미,기타법인,110111-8512174,810-86-02767,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-12-26,11월
국민넘버원제십일차주식회사,n,국민넘버원제십일차, ,최성문,기타법인,110111-8635281,825-87-02617,서울특별시 영등포구 국제금융로2길 24, ,,기타 금융업,2023-05-11,12월
국민넘버원제십차주식회사,n,국민넘버원제십차, ,최성문,기타법인,110111-8522157,735-81-02947,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2023-09-12,08월
국민넘버원제오차주식회사,n,국민넘버원제오차, ,임지현,기타법인,110111-8512512,312-88-02947,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-12-26,07월
국민넘버원제육차주식회사,n,국민넘버원제육차, ,최성문,기타법인,110111-8521969,372-86-03153,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2023-01-06,07월
국민넘버원제이차주식회사,n,국민넘버원제이차, ,최성문,기타법인,110111-8490940,439-86-02724,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-12-01,10월
국민넘버원제일차주식회사,n,국민넘버원제일차, ,최성문,기타법인,110111-8490958,165-88-03108,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-12-01,04월
국민넘버원제칠차주식회사,n,국민넘버원제칠차, ,최성문,기타법인,110111-8523832,792-81-03046,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2023-01-06,08월
국민넘버원제팔차주식회사,n,국민넘버원제팔차, ,최성문,기타법인,110111-8524591,663-87-02590,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2023-01-06,09월
국민베스트제1차 주식회사,KB best 1st Co.ltd,국민베스트제1차, ,최인오,기타법인,110111-9124415,892-87-03294,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2024-12-06,06월
국민베스트제2차 주식회사,KBbest 2nd Co.ltd,국민베스트제2차, ,최인오,기타법인,110111-9130355,295-81-03564,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2024-12-13,12월
국민사랑제11차 주식회사,KB love 11th Co.kr,국민사랑제11차, ,최인오,기타법인,110111-8544937,234-86-03040,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-02-02,04월
국민사랑제12차 주식회사,"KBlove 12th Co.,ltd",국민사랑제12차, ,최인오,기타법인,110111-8606539,884-87-02732,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-04-11,06월
국민사랑제14차 주식회사,"KBlove 14th Co.,ltd",국민사랑제14차, ,최인오,기타법인,110111-8676706,623-87-03039,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-06-29,12월
국민사랑제15차 주식회사,"KBlove 15th Co.,ltd",국민사랑제15차, ,최인오,기타법인,110111-8706347,479-87-02826,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-08-02,12월
국민사랑제16차 주식회사,"KBlove 16th Co.,ltd",국민사랑제16차, ,최인오,기타법인,110111-8733671,446-88-03119,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-09-05,12월
국민사랑제17차 주식회사,"Kblove 17th Co.,ltd",국민사랑제17차, ,최인오,기타법인,110111-8742581,216-88-02993,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-09-13,12월
국민사랑제18차 주식회사,"Kblove 18th Co.,ltd",국민사랑제18차, ,최인오,기타법인,110111-8763488,861-81-02872,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-10-13,12월
국민사랑제19차 주식회사,"Kblove 19th Co.,ltd",국민사랑제19차, ,최인오,기타법인,110111-8774089,553-81-03422,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-10-25,01월
국민사랑제1차 주식회사,"KB Love 1st Co.,Ltd",국민사랑제1차, ,최인오,기타법인,110111-8350813,898-87-02522,"서울특별시 영등포구 국제금융로6길 17 4층(여의도동, 부국증권빌딩)", ,,그 외 기타 분류 안된 금융업,2022-06-30,07월
국민사랑제20차 주식회사,"Kblove 20th Co.,ltd",국민사랑제20차, ,최인오,기타법인,110111-8788791,684-86-03401,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-11-10,01월
국민사랑제21차 주식회사,"KBlove 21th Co.,ltd",국민사랑제21차, ,최인오,기타법인,110111-8788858,725-87-02898,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-11-10,03월
국민사랑제22차 주식회사,"Kblove 22th Co.,ltd",국민사랑제22차, ,최인오,기타법인,110111-8801999,818-88-03110,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-11-27,02월
국민사랑제2차 주식회사,"Bkkblo2 Co.,ltd",국민사랑제2차, ,최인오,기타법인,110111-8354203,533-86-02725,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 분류 안된 금융업,2022-07-05,09월
국민사랑제3차 주식회사,"Bkkblo3 Co.,ltd",국민사랑제3차, ,최인오,기타법인,110111-8384119,396-86-02669,서울특별시 영등포구 국제금융로6길 17 4층(여의도동),경기도 파주시 책향기로 319,,그 외 기타 분류 안된 금융업,2022-08-02,10월
국민사랑제4차 주식회사,"Bkkblo4 Co.,ltd",국민사랑제4차, ,최인오,기타법인,110111-8414693,277-86-02693,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 분류 안된 금융업,2022-09-05,12월
국민사랑제5차 주식회사,"Bkkblo5 Co.,ltd",국민사랑제5차, ,최인오,기타법인,110111-8426888,723-88-02453,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 분류 안된 금융업,2022-09-20,01월
국민사랑제7차 주식회사,"KBlove 7th Co.,ltd",국민사랑제7차, ,최인오,기타법인,110111-8440242,853-86-02745,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 여신금융업,2023-08-16,08월
국민사랑제8차 주식회사,"Bkkblo8 Co.,ltd",국민사랑제8차, ,최인오,기타법인,110111-8445713,264-88-02876,서울특별시 영등포구 국제금융로6길 17 4층(여의도동), ,,그 외 기타 분류 안된 금융업,2022-10-11,02월
주식회사 국민상호저축은행,KUK MIN MUTUAL SAVINGS & FINANCE CO.,국민상호저축은행, ,이철삼,기타법인,220111-0002500,616-81-02457,제주특별자치도 제주시 삼도2동 71-1, ,,신용조합,1982-12-01,06월
국민생명보험(주),Kookmin Life Insurance ,국민생명보험, ,박원순,기타법인,110111-0644610,105-81-73277,서울특별시 마포구 공덕동 168,kookminlife.co.kr,,생명 보험업,1989-08-22,03월
국민신탁제1차유동화전문(유),Kookmin Trust-1 Asset Securitization Speciality Co.,국민신탁제1차유동화전문, ,전상두,기타법인,110114-0030368,107-81-77570,서울특별시 영등포구 여의도동 15-22, ,,그 외 기타 분류 안된 금융업,2000-02-16,11월
국민씨엘오제일차유동화전문유한회사,"KOOKMIN CLO First ABS Specialty Co., Ltd.",국민씨엘오제일차유동화전문유한회사, ,황춘일,기타법인,110114-0033289,104-81-59985,서울특별시 중구 다동 39, ,,그 외 기타 분류 안된 금융업,2001-02-16,05월
국민어드바이저(주),KMA,국민어드바이저, ,김혜경,기타법인,110111-5692664,450-87-00109,서울특별시 서초구 반포대로28길 70 (서초동)3층, ,,그 외 기타 분류 안된 금융업,2015-08-17,12월
국민옵티멈 성장형 일호 증권투자회사,Kookmin Optimun Growth Fund 1,국민옵티멈성장형일호증권투자회사, ,조상래,기타법인,110111-1923203,107-81-82980,서울특별시 영등포구 여의도동 23-3 하나증권빌딩 4층,www.kmtrust.co.kr,,신탁업 및 집합투자업,2000-03-29,03월
국민옵티멈전환형1호 증권투자회사,Kookmin Optimum Switch Fund 1,국민옵티멈전환형1호증권투자회사, ,조상래,기타법인,110111-1803421,107-81-73502,서울특별시 영등포구 여의도동 23-3,www.kmtrust.co.kr,,신탁업 및 집합투자업,1999-11-05,01월
국민옵티멈 전환형 2호 증권투자회사,Kookmin Optium switch Fund 2  ,국민옵티멈전환형2호증권투자회사, ,김경창,기타법인,110111-1851082,107-81-76926,서울특별시 영등포구 여의도동 23-3,www.abrain.co.kr,,신탁업 및 집합투자업,2000-01-13,01월
국민유선방송투자주식회사,Kookmin Cable Invetment Inc,국민유선방송투자, ,"윤종하, 신중섭",기타법인,110111-3732660,104-86-09568,"서울특별시 종로구 종로3길 17 (청진동, D타워)", ,,기타 금융업,2007-08-08,12월
(주)국민은행,Kookmin Bank,국민은행, ,김상훈,기타법인,110111-0015655,201-81-32633,서울특별시 중구 남대문로2가 9-1,http://www.kookmin.co.kr,http://inf.kbstar.com/quics?page=s_ira,국내은행,1962-12-29,12월
(주)국민은행,KOOKMIN BANK,국민은행,060000,이환주,기타법인,110111-2365321,201-81-68693,서울특별시 영등포구 국제금융로8길 26 국민은행,www.kbstar.com,,국내은행,2001-11-01,12월
(주)국민은행,Kookmin Bank ,국민은행,031150,김정태,기타법인,110111-0545553,101-81-68693,서울특별시 중구 남대문로2가 국민은행본점빌딩,http://www.kbstar.com,http://inf.kbstar.com/quics?page=s_ira,국내은행,2001-11-01,12월
국민제사차유동화전문유한회사,"Kookmin-4 ABS Specialty Co., Ltd.",국민제사차유동화전문유한회사, ,백필선,기타법인,110114-0033685,107-81-97542,서울특별시 영등포구 여의도동 15-22, ,,그 외 기타 분류 안된 금융업,2001-03-21,12월
(유)국민제삼차유동화전문,"Kookmin-3 ABS Specialty Co., Ltd.",국민제삼차유동화전문, ,김영호,기타법인,110114-0031902,107-81-89116,서울특별시 영등포구 여의도동 15-22,http://,,그 외 기타 분류 안된 금융업,2000-08-31,06월
국민제오차유동화전문유한회사,"Kookmin-5 ABS Specialty Co., Ltd.",국민제오차유동화전문유한회사, ,백필선,기타법인,110114-0035649,107-86-06954,서울특별시 영등포구 여의도동 15-22, ,,그 외 기타 분류 안된 금융업,2001-10-19,09월
국민제육차유동화전문유한회사,"Kookmin-6 ABS Spcialty Co., Ltd.",국민제육차유동화전문유한회사, ,백필선,기타법인,110114-0036697,107-86-09441,서울특별시 영등포구 여의도동 15-22, ,,그 외 기타 분류 안된 금융업,2001-12-10,11월
국민제이차유동화전문회사,"Koogmin ABS-2 Specialty Co., Ltd.",국민제이차유동화전문회사, ,김무성,기타법인,110114-0030681,107-81-79826,서울특별시 영등포구 여의도동 15-22, ,,그 외 기타 분류 안된 금융업,2000-03-25,12월
국민제일차유동화전문유한회사,"Kookmin-1 ABS Specialty Co., Ltd.",국민제일차유동화전문유한회사, ,장길호,기타법인,110114-0029816,107-81-72293,서울특별시 영등포구 여의도동 15-22 국민은행본점빌딩,www.kookmin.co.kr,,그 외 기타 분류 안된 금융업,1999-10-30,12월
국민챔피온제구차주식회사,n,국민챔피온제구차, ,임지현,기타법인,110111-8192471,787-81-02405,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-02-09,07월
국민챔피온제사차주식회사,n,국민챔피온제사차, ,임지현,기타법인,110111-8137956,331-87-02524,서울특별시 영등포구 여의나루로 60 (여의도동), ,,기타 금융업,2021-12-22,11월
국민챔피온제삼차주식회사,n,국민챔피온제삼차, ,임지현,기타법인,110111-8130083,723-87-02378,서울특별시 영등포구 여의나루로 60 (여의도동), ,,기타 금융업,2021-12-15,12월
국민챔피온제십구차주식회사,n,국민챔피온제십구차, ,최성문,기타법인,110111-8492144,555-86-02759,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-12-01,04월
국민챔피온제십사차주식회사,n,국민챔피온제십사차, ,최성문,기타법인,110111-8366000,198-88-02604,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-07-14,12월
국민챔피온제십오차주식회사,n,국민챔피온제십오차, ,임지현,기타법인,110111-8365961,636-87-02230,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-07-14,06월
국민챔피온제십이차주식회사,n,국민챔피온제십이차, ,최성문,기타법인,110111-8359170,425-81-02486,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-07-07,03월
국민챔피온제십일차주식회사,n,국민챔피온제십일차, ,임지현,기타법인,110111-8359097,622-88-02602,서울특별시 영등포구 여의나루로 60 (여의도동), ,,기타 금융업,2022-07-07,07월
국민챔피온제십차주식회사,n,국민챔피온제십차, ,최성문,기타법인,110111-8194138,707-81-02603,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-02-09,02월
국민챔피온제십칠차주식회사,n,국민챔피온제십칠차, ,허수미,기타법인,110111-8396370,531-81-02821,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-08-16,11월
국민챔피온제육차주식회사,n,국민챔피온제육차, ,최성문,기타법인,110111-8182224,541-86-02385,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-01-26,01월
국민챔피온제이십차주식회사,n,국민챔피온제이십차, ,최성문,기타법인,110111-8491469,130-88-02587,서울특별시 영등포구 여의나루로 60, ,,기타 금융업,2022-12-01,10월
국민챔피온제이차주식회사,n,국민챔피온제이차, ,임지현,기타법인,110111-8116984,322-81-02213,서울특별시 영등포구 여의나루로 60 (여의도동), ,,기타 금융업,2021-12-06,12월
국민챔피온제일차주식회사,n,국민챔피온제일차, ,임지현,기타법인,110111-8117239,817-87-02260,서울특별시 영등포구 여의나루로 60 (여의도동), ,,기타 금융업,2021-12-06,11월
국민카드이천이의일유동화전문유한회사,Kookmin Card Securitization 2002-1 Ltd.,국민카드이천이의일유동화전문유한회사, ,김해인,기타법인,110114-0040341,101-81-88292,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2002-11-07,12월
국민카드제구차유동화전문유한회사,"Kookmin Card 9th Securitization Specialty Co., Ltd.",국민카드제구차유동화전문유한회사, ,김해인,기타법인,110114-0039021,101-81-85204,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2002-08-06,12월
국민카드제사차유동화전문유한회사,Kookmin Card 4th Asset Securitization Specialty Co.,국민카드제사차유동화전문유한회사, ,김해인,기타법인,110114-0033809,101-81-68812,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2001-03-31,12월
국민카드제삼차유동화전문유한회사,Kookmin Card 3rd Asset Securitization Specialty Co.,국민카드제삼차유동화전문유한회사, ,김해인,기타법인,110114-0033461,101-81-67939,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2001-03-06,12월
국민카드제십사차유동화전문유한회사,"Kookmin Card 14th Securitization Specialty Co., Ltd",국민카드제십사차유동화전문유한회사, ,김해인,기타법인,110114-0041969,101-81-92156,서울특별시 종로구 내수동 대우빌딩,www.kookmincard.co.kr,,그 외 기타 분류 안된 금융업,2003-02-25,12월
국민카드제십오차유동화전문유한회사,"Kookmin Card 15th Securitization Specialty Co ., Ltd",국민카드제십오차유동화전문유한회사, ,김해인,기타법인,110114-0042991,101-81-94343,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2003-05-07,12월
국민카드제십육차유동화전문유한회사,"Kookmin Card 16th Securitization Specialty Co., Ltd.",국민카드제십육차유동화전문유한회사, ,김해인,기타법인,110114-0043569,101-81-95100,서울특별시 종로구 내수동 167,kmcard.co.kr,,그 외 기타 분류 안된 금융업,2003-06-12,12월
국민카드제십이차유동화전문유한회사,"Kookmin Card 12th Securitization Specialty Co., Lt",국민카드제십이차유동화전문유한회사, ,김해인,기타법인,110114-0038304,101-81-83017,서울특별시 영등포구 여의도동 36-3, ,,그 외 기타 분류 안된 금융업,2002-05-28,12월
국민카드제십일차유동화전문유한회사,"Kookmin Card 11th Securitization Specialty Co., Ltd.",국민카드제십일차유동화전문유한회사, ,김해인,기타법인,110114-0039469,101-81-86372,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2002-09-11,12월
국민카드제십차유동화전문유한회사,Kookmincard 10th securitization specialty Co. Ltd.,국민카드제십차유동화전문유한회사, ,김해인,기타법인,110114-0040094,101-81-87804,서울특별시 종로구 내수동 대우빌딩,www.kookmincard.co.kr,,그 외 기타 분류 안된 금융업,2002-10-22,12월
국민카드제십칠차유동화전문유한회사,"Kookmin Card 17th Securitization Specialty Co., Ltd.",국민카드제십칠차유동화전문유한회사, ,김해인,기타법인,110114-0044822,101-81-97409,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2003-09-05,12월
국민카드제오차유동화전문유한회사,Kookmin Card 5th Asset Securitization Specialty Co.,국민카드제오차유동화전문유한회사, ,배미숙,기타법인,110114-0035384,101-81-74411,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2001-09-20,12월
국민카드제육차유동화전문유한회사,Kookmin Card 6th Asset Securitization Specialty Co.,국민카드제육차유동화전문유한회사, ,김해인,기타법인,110114-0037728,101-81-80607,서울특별시 종로구 내수동 167, ,,그 외 기타 분류 안된 금융업,2002-03-27,12월
