회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 디디에스,DDS,디디에스, ,남세현,기타법인,170111-0422999,504-81-91453,충청남도 논산시 벌곡면 벌곡로 113-43, ,,지정 폐기물 처리업,2011-02-21,12월
주식회사 디에스, ,디에스, ,윤용혁,기타법인,124411-0005456,512-81-01781,경기도 안산시 초지동 649-2 반월공단 10B-79호, ,,"금속류 해체, 선별 및 원료 재생업",1986-10-01,12월
디에스그린(주),DS GREEN,디에스그린, ,이승희,기타법인,120111-0312455,131-81-78121,"인천광역시 남동구 하촌로 26 (만수동, 거신빌딩)", ,,하수 처리업,2003-03-10,12월
(주)디에스아이,"DSI CO.,LTD",디에스아이, ,김윤수,기타법인,171711-0058577,506-81-49946,경상북도 포항시 남구 호동로 30 (호동), ,,금속류 원료 재생업,2003-10-06,12월
주식회사 디에스엔프라,DSENPLA,디에스엔프라, ,박은정,기타법인,174811-0060030,515-81-43188,경상북도 경산시 진량읍 아사길 45-28 (아사리), ,,"폐기물 수집, 운반, 처리 및 원료 재생업",2011-10-20,12월
디에스이앤이(주),"DAESUNG E&E CO.,LTD",디에스이앤이, ,김세현,기타법인,134811-0218265,124-87-14169,경기도 오산시 황새로149번길 55 (누읍동), ,,지정 외 폐기물 처리업,2011-05-30,12월
디에스티,"Digital sigma technology co.,ltd",디에스티, ,김범귀,기타법인,135511-0107257,134-81-53527,경기도 시흥시 정왕동 1384-13 시화공단 3라 514, ,,"금속류 해체, 선별 및 원료 재생업",2000-04-01,12월
디에이치리사이클링주식회사,"DH Recycling Co.,Ltd.",디에이치리사이클링, ,가보렐마르셀루시앙프랑소와,기타법인,110111-3086877,101-86-08726,경기도 용인시 기흥구 신정로237번길 46 (신갈동), ,,"폐기물 수집, 운반업",2004-09-17,12월
주식회사 디에이치바이오,"DH Bio Co., Ltd",디에이치바이오, ,강태훈,기타법인,154411-0038972,228-87-02174,"충청북도 괴산군 사리면 농공단지길 15 (방축리, SEMTSCO)", ,,"지정 외 폐기물 수집, 운반업",2021-05-28,12월
주식회사 디엔스틸앤테크,DN Steel & Tech. Corppration,디엔스틸앤테크, ,조중근,기타법인,110111-3681825,105-87-09665,"서울특별시 강남구 학동로 320 (논현동, 신우빌딩) 403호", ,,금속류 해체 및 선별업,2007-06-01,12월
(주)디와이홀딩스,"DY HOLDINGS CO.,LTD.",디와이홀딩스, ,모종면,기타법인,131411-0181330,134-86-30761,"대전광역시 대덕구 문평동로48번길 125 (문평동, (주)동양환경)",-,,폐기물 처리업,2006-04-14,12월
주식회사 디케이,"D K Co.,LTD",디케이, ,박주원,기타법인,195311-0006097,611-81-15355,경상남도 합천군 율곡면 임북길 171 (임북리),-,,"금속류 해체, 선별 및 원료 재생업",2006-09-26,12월
(주)램코,"RAMKO.CO,.LTD",램코, ,유정순,기타법인,171211-0019511,505-81-17873,경상북도 경주시 건천읍 용명공단길 173-72,ramko.co.kr,,"비금속류 해체, 선별 및 원료 재생업",1999-03-10,12월
주식회사 럭키엔프라,"Lucky Enpla Co., Ltd.",럭키엔프라, ,이원준,기타법인,170111-0072588,503-81-22706,경상북도 칠곡군 가산면 학산리 460-1,http://www.polymer-com.com/,,"비금속류 해체, 선별 및 원료 재생업",1994-01-19,12월
(주)럭키환경건설,Construction of Lucky Environment,럭키환경건설, ,황영웅,기타법인,110111-2759467,109-81-84970,서울특별시 강서구 금낭화로26가길 152-136 (방화동), ,,"건설 폐기물 수집, 운반업",2003-04-20,12월
렘코 주식회사,"REMCO CO.,LTD.",렘코, ,장동훈,기타법인,180111-0789321,606-86-35316,경상북도 포항시 남구 장흥로39번길 44 (장흥동), ,,금속류 원료 재생업,2011-12-30,12월
리뉴랜드경주 주식회사,"renewland gyeongju Co., Ltd.",리뉴랜드경주, ,강봉효,기타법인,170111-0397522,503-81-88294,경상북도 경주시 강동면 강동산단로1길 94-14 (왕신리), ,,지정 외 폐기물 처리업,2010-02-18,12월
리뉴랜드신경주(주),"renewland Singyeongju Co., Ltd.",리뉴랜드신경주, ,강봉효,기타법인,170111-0804791,314-88-02114,경상북도 경주시 용황로13길 35 (용강동) 세현빌딩 2층, ,,지정 외 폐기물 처리업,2021-01-22,12월
리뉴랜드청주(주),"renewland Cheongju Co.,Ltd.)",리뉴랜드청주, ,안경철,기타법인,150111-0355285,897-86-02973,충청북도 청주시 흥덕구 옥산면 옥산산단4로 77 (국사리), ,,지정 외 폐기물 처리업,2023-10-01,12월
리뉴로지스 주식회사,Emedione Logis,리뉴로지스, ,황동규,기타법인,121111-0414789,569-87-02250,경기도 부천시 석천로442번길 67 (삼정동) 1층, ,,"지정 폐기물 수집, 운반업",2021-08-01,12월
리뉴로지스인더(주),renewlogisindustry,리뉴로지스인더, ,기민호,기타법인,165011-0093070,346-88-03051,충청남도 당진시 송악읍 부곡공단로 73 (복운리) 3층, ,,"지정 외 폐기물 수집, 운반업",2024-02-01,12월
리뉴리퀴드호남 주식회사,"renewliquid Honam Co., Ltd.",리뉴리퀴드호남, ,정문철,기타법인,160111-0523369,862-88-01180,"전라남도 여수시 여수산단4로 166-30 (중흥동, 리뉴리퀴드호남)", ,,폐수 처리업,2019-08-02,12월
리뉴어스 주식회사,"renewus Co., Ltd.",리뉴어스, ,권지훈,기타법인,134111-0486452,339-81-01041,경기도 안양시 만안구 일직로 88 (석수동) 케이타워 9층,www.renewus.co.kr,,하수 및 폐수 처리업,2018-01-22,12월
리뉴에너지경기 주식회사,Gyeonggi Environment  Energy  Corporation,리뉴에너지경기, ,송상호,기타법인,134211-0058473,126-81-72542,경기도 광주시 곤지암읍 열미길 22, ,,지정 외 폐기물 처리업,2003-06-18,12월
리뉴에너지경북주식회사,ENE Corporation,리뉴에너지경북, ,이광철,기타법인,176011-0055291,513-81-49513,경상북도 구미시 4공단로 44, ,,폐기물 처리업,2008-07-15,12월
리뉴에너지경인(주),Gyeongin Environment Energy Company,리뉴에너지경인, ,채희준,기타법인,134811-0279340,143-81-15565,경기도 광주시 곤지암읍 열미길 22 (열미리), ,,지정 외 폐기물 처리업,2013-09-04,12월
리뉴에너지그린 주식회사,"renewenergy Green Co., Ltd.",리뉴에너지그린, ,장명호,기타법인,161511-0347158,873-88-03169,충청남도 천안시 서북구 성거읍 망향로 903-19 (오목리), ,,지정 외 폐기물 처리업,2023-10-01,12월
리뉴에너지대원 주식회사,"renewenergy Daewon Co., Ltd",리뉴에너지대원, ,김희균,기타법인,161511-0347140,303-87-02835,충청남도 천안시 서북구 성거읍 남산3길 58-24 (정촌리),충남 천안시 서북구 성거읍 남산3길,,지정 외 폐기물 처리업,2023-10-01,12월
리뉴에너지메트로(주),"renewenergy Metro Co., Ltd",리뉴에너지메트로, ,남세현,기타법인,284311-0028506,757-88-02908,경기도 연천군 전곡읍 양연로402번길 244 (간파리), ,,"지정 외 폐기물 수집, 운반업",2023-10-01,12월
리뉴에너지새한 주식회사,"renewenergy Saehan Co., Ltd.",리뉴에너지새한, ,권순철,기타법인,161511-0347166,170-87-02778,충청남도 천안시 동남구 광덕면 대평교길 68 (대평리) 리뉴에너지새한 주식회사, ,,지정 외 폐기물 처리업,2023-10-01,12월
리뉴에너지전남 주식회사,"renewenergy Jeonnam Co.,Ltd.",리뉴에너지전남, ,우창제,기타법인,201211-0018780,799-87-02851,전라남도 장흥군 장평면 고정길 12 (두봉리), ,,지정 폐기물 처리업,2023-10-01,12월
리뉴에너지충남주식회사,"renewenergy Chungnam Co., Ltd.",리뉴에너지충남, ,이동섭,기타법인,161311-0069053,716-88-02848,충청남도 논산시 벌곡면 벌곡로 113-43 (신양리), ,,지정 폐기물 처리업,2023-10-01,12월
리뉴에너지충북(주),CLENKO,리뉴에너지충북, ,이해천,기타법인,150111-0034251,301-81-33965,충청북도 청주시 청원구 북이면 신대석성로 245 (용계리), ,,지정 외 폐기물 처리업,1998-07-29,12월
리뉴에너지충청(주),"renewenergy Chungcheong Co., Ltd.",리뉴에너지충청, ,김동균,기타법인,165011-0013078,311-81-18942,충청남도 당진시 송악읍 부곡공단로 73, ,,지정 폐기물 처리업,2003-03-15,12월
리뉴에코에너지,renewecoenergy,리뉴에코에너지, ,장송섭,기타법인,175411-0010892,511-81-19478,"경상북도 문경시 마성면 가은로 311-18 (하내리, (주)리뉴에코에너지)", ,,"폐기물 수집, 운반, 처리 및 원료 재생업",2011-06-15,12월
리뉴콘대원 주식회사,DAEWON HI-TECK Co.Ltd,리뉴콘대원, ,김희균,기타법인,161511-0197397,436-81-00440,충청남도 천안시 서북구 성거읍 남산3길 58-24 (정촌리), ,,건설 폐기물 처리업,2016-05-16,12월
(주)리싸이텍코리아,"RECYTECHKOREA CO., LTD.",리싸이텍코리아, ,김경수,기타법인,161511-0044861,312-81-50421,충청남도 천안시 동남구 동면 화복로 586-19 (화덕리),www.recytechkorea.com,,"금속류 해체, 선별 및 원료 재생업",2001-08-01,12월
(주)리엔텍,ReenTech Limited,리엔텍, ,곽호준,기타법인,120111-0146391,608-81-31591,경상남도 창원시 팔용동 6-22, ,,"비금속류 해체, 선별 및 원료 재생업",1997-01-24,12월
(주)리젠스,"DEAJI ENVIRONMENTAL INDUSTRY CO.,LTD",리젠스, ,박경득,기타법인,205211-0002929,408-81-18358,전라남도 곡성군 겸면 삼덕리 515, ,,"금속류 해체, 선별 및 원료 재생업",1993-11-09,12월
리클린,RECLEAN,리클린, ,박세원,기타법인,110111-3804055,215-87-09870,"서울특별시 송파구 헌릉로 793 리클린센터(장지동, 송파구자원순환공원)",www.reclean.kr,,"폐기물 수집, 운반, 처리 및 원료 재생업",2007-12-14,03월
마산아랫물길 주식회사,"Masan Sewage Pipe Co., Ltd",마산아랫물길, ,윤준호,기타법인,190111-0062288,608-81-64850,경상남도 창원시 마산합포구 중앙동로 21, ,,하수 처리업,2006-11-21,12월
주식회사 만성스텐,"MANSUNG STAINLESS CO., LTD.",만성스텐, ,이만섭,기타법인,124611-0250528,131-81-63744,인천광역시 남동구 고잔동 247-2, ,,"금속류 해체, 선별 및 원료 재생업",2001-04-27,12월
만수바이오텍 주식회사,"Mansu Biotech Co.,Ltd",만수바이오텍, ,박상규,기타법인,120111-1160077,408-86-16919,인천광역시 남동구 서창남순환로160번길 78 (서창동), ,,하수 처리업,2021-06-25,12월
(주)만해금속,"MANHAE METAL CO., LTD",만해금속, ,이훈,기타법인,134811-0110643,124-86-36021,경기도 화성시 향남읍 동오리 79-1,basis.kr,,"금속류 해체, 선별 및 원료 재생업",2005-08-23,12월
명민산업(주),"MYUNG-MIN INDUSTRY CO.,LTD",명민산업, ,오현숙,기타법인,134111-0117833,123-81-98242,인천광역시 남동구 고잔로 47-2 (고잔동),myung-min.com/,,"폐기물 수집, 운반, 처리 및 원료 재생업",2004-04-22,12월
주식회사 명성환경,"Myeongsung Environmental Co.Ltd.,",명성환경, ,홍기석 성영현,기타법인,200111-0068051,410-81-35758,"광주광역시 서구 매월1로 50-4 (매월동, 환경공사소각장)", ,,지정 외 폐기물 처리업,1996-08-16,12월
주식회사 명송,"MYUNGSONG CO,.LTD.",명송, ,최명갑,기타법인,195511-0224554,477-86-01260,경상남도 김해시 한림면 김해대로1538번길 101 (신천리), ,,건설 폐기물 처리업,2018-10-05,12월
주식회사 명일환경,myoungil,명일환경, ,오일환,기타법인,140111-0047420,226-81-48532,강원도 강릉시 사천면 지재길 52 (산대월리), ,,"폐기물 수집, 운반, 처리 및 원료 재생업",2013-10-01,12월
명진개발(주),"MYOUNG JIN DEVELOPMENT CO, LTD",명진개발, ,홍기호,기타법인,130111-0011344,134-81-03750,경기도 안산시 원시동 836-9,없슴,,지정 외 폐기물 처리업,1983-09-15,12월
무안환경비젼(주),Muanenviromnt,무안환경비젼, ,김인현,기타법인,205711-0008430,411-81-43509,전라남도 무안군 무안읍 매곡리 805-1, ,,지정 외 폐기물 처리업,2006-02-22,12월
문경에스코(주),"Mungyeong ESCO Co.,Ltd.",문경에스코, ,오택엽,기타법인,131311-0079553,125-81-72710,경상북도 문경시 배실안길 94 (공평동) 환경자원사업소내, ,,폐기물 처리업,2008-01-31,12월
주식회사 문안환경,"moonan Co., Ltd. ",문안환경, ,윤덕순,기타법인,284411-0083441,210-88-00186,경기도 포천시 내촌면 포천로 297 (진목리), ,,건설 폐기물 처리업,2015-07-02,12월
문화기업주식회사,MUNHWA,문화기업, ,최상우,기타법인,115611-0013430,128-81-29075,경기도 파주시 조리읍 정문로 70-33 (뇌조리), ,,"건설 폐기물 수집, 운반업",1997-06-10,12월
미건에너지주식회사,migunenergy ,미건에너지, ,송대호,기타법인,110111-5228196,215-87-85204,"경기도 용인시 기흥구 중부대로 579 (구갈동, 강남대프라자)408호중 416호", ,,지정 폐기물 처리업,2013-09-17,12월
주식회사 미래그린산업,miraegreen,미래그린산업, ,권오현,기타법인,175411-0022053,899-87-02578,경상북도 문경시 당교3길 9 (모전동), ,,하수 및 폐수 처리업,2021-10-18,12월
(주)미래리싸이클링,MIRAE RECYCLING CO. LTD,미래리싸이클링, ,이경옥,기타법인,120111-0629678,137-86-26437,인천광역시 서구 봉수대로 1234-8 (왕길동), ,,비금속류 원료 재생업,2012-10-08,12월
(주)미래스텐,MIRAE STAIN,미래스텐, ,이복재,기타법인,134811-0165359,124-86-72880,"경기도 시흥시 경제로 278 정왕동, (주)미래스텐", ,,금속류 원료 재생업,2008-11-01,12월
(주)미래와환경,"Future & Environment Co., Ltd.",미래와환경, ,홍성민,기타법인,175711-0000649,512-81-03168,경기도 화성시 우정면 주곡리 161 - 41, ,,지정 외 폐기물 처리업,1994-07-22,12월
주식회사미래유지,miraeoil,미래유지, ,허동욱,기타법인,110111-1626485,107-81-66113,경기도 포천시 가산면 우현로 104,miraeoil.com/,,비금속류 원료 재생업,1998-12-30,12월
미래인더스 주식회사,MIRAE INDUS Inc.,미래인더스, ,"강균천, 강석민",기타법인,120111-0689507,137-86-42742,"인천광역시 서구 한서로 24 ,한서로22 (백석동)", ,,금속류 해체 및 선별업,2013-12-27,12월
주식회사미래제주,miraejeju corp.,미래제주, ,서한철,기타법인,220111-0023390,616-81-24975,제주특별자치도 제주시 애월읍 봉매동산길 26 (상가리), ,,건설 폐기물 처리업,1999-06-01,12월
미추홀맑은물주식회사,"Michuhol Malkunmul Co, Ltd.",미추홀맑은물, ,정준호,기타법인,120111-1115824,312-86-79082,"인천광역시 서구 중봉대로 211 운영2센터(가좌동, 재이용공급시설비동)", ,,수도업,2020-12-10,12월
바이오엔비텍(주),"bioenvitech Co., Ltd",바이오엔비텍, ,최동수,기타법인,134811-0050089,124-81-72866,경기도 화성군 양감면 송산리 237-2,www.bioenvi.co.kr,,"비금속류 해체, 선별 및 원료 재생업",2000-05-17,12월
(주)바이텍,BYTEC,바이텍, ,변승호,기타법인,194311-0039320,608-86-07024,경상남도 함안군 법수면 장백로 623-37 (강주리)1084,bytec.kr,,금속류 원료 재생업,2014-10-01,12월
주식회사 방태,bangtae,방태, ,김용남,기타법인,115211-0029906,132-81-30310,경기도 남양주시 진건읍 독정로273번길 71 (송능리), ,,폐기물 처리업,1999-04-21,12월
백상기업(주),BAEKSANG,백상기업, ,민병곤,기타법인,130111-0024694,124-81-27264,경기도 수원시 권선구 서수원로63번길 139 (오목천동), ,,건설 폐기물 처리업,1995-03-15,12월
(주)백철금속,Back Cheul Metal Co. Ltd.,백철금속, ,김경배,기타법인,110111-0691968,137-81-07982,경기도 화성시 우정면 매향리 96-5, ,,"금속류 해체, 선별 및 원료 재생업",1990-04-06,12월
번영환경개발(주),Bunyoung,번영환경개발, ,김인숙,기타법인,284911-0082451,141-81-18095,경기도 파주시 파주읍 정문로 633-71, ,,지정 외 폐기물 처리업,2009-10-26,12월
(주)범우,"BUM WOO CO.,LTD",범우, ,김성림,기타법인,181211-0011614,610-81-13145,울산광역시 울주군 온산읍 온산로 219-3 (학남리), ,,지정 폐기물 처리업,1989-11-10,12월
(주) 범진,bumjin,범진, ,한구현,기타법인,150111-0087440,301-81-81851,충청북도 진천군 진천읍 문진로 936-35 (사석리),없음,,"폐기물 수집, 운반업",2005-04-01,12월
주식회사 베니온,BENION CORP,베니온, ,이규형,기타법인,195511-0082655,615-81-46054,경상남도 김해시 진영읍 본산로110번길 11-25 (본산리),www.benioncorp.com,,"금속류 해체, 선별 및 원료 재생업",2005-11-18,12월
주식회사 베르원 ,VERTONE CORP.,베르원, ,이기호,기타법인,115311-0005136,127-81-23476,경기도 연천군 전곡읍 양연로402번길 135 (간파리), ,,건설 폐기물 처리업,1997-08-17,12월
베스틸 주식회사,"BESTEEL CO., LTD.",베스틸, ,배원주,기타법인,131311-0126007,125-86-11912,경기도 평택시 고덕면 동고3길 106 (동고리), ,,금속류 원료 재생업,2013-04-18,12월
베올리아산업개발코리아주식회사,Vivendi Water Industrial Development Co.,베올리아산업개발코리아, ,마르셀가보렐루시앙프랑소와,기타법인,134411-0016774,126-81-49658,"서울특별시 중구 청계천로 100 (수표동, 시그니쳐타워), 동관 16층",vivendi.com,,지정 외 폐기물 처리업,2000-12-18,12월
베올리아삼성오퍼레이팅주식회사,VEOLIA SAMSUNG OPERATING CO LTD ,베올리아삼성오퍼레이팅, ,가보렐마르셀루시앙프랑소와,기타법인,110111-3098252,101-86-09287,인천광역시 남동구 서창남순환로160번길 78 (서창동),www.veolia.co.kr,,하수 처리업,2004-10-14,12월
베올리아에코사이클 주식회사,Veolia Ecocycle,베올리아에코사이클, ,가보렐마르셀루시앙프랑소와,기타법인,131211-0023130,126-81-99105,경기도 여주시 가남읍 일신로 88 (신해리), ,,지정 외 폐기물 처리업,2006-12-13,12월
베올리아워터여수울산 주식회사,"VEOLIA WATER KOREA YEOSU ULSAN CO., LTD.",베올리아워터여수울산, ,PENEAU HERVE ROLAND,기타법인,230111-0124493,610-81-83340,"울산광역시 남구 상개로 64 (상개동, 금호석유화학(주)), 1층",www.veolia.co.kr,,산업용수 공급업,2006-07-28,12월
베올리아워터자원개발 주식회사,"Veolia Water Resource Development Co., Ltd.",베올리아워터자원개발, ,가보렐마르셀루시앙프랑소와,기타법인,110111-2629777,110-81-58870,충청남도 당진시 송악읍 북부산업로 1228, ,,산업용수 공급업,2002-10-14,12월
베올리아워터코리아대산,Veolia Water Korea Daesan,베올리아워터코리아대산, ,가보렐마르셀루시앙프랑소와,기타법인,161411-0008760,310-81-13342,충청남도 서산시 대산읍 독곶1로 82 (독곶리), ,,산업용수 공급업,2000-03-21,12월
(주)벽제개발,Byuckjaegaebal,벽제개발, ,임희영,기타법인,115911-0000928,128-81-07974,경기도 고양시 덕양구 통일로771번길 16 (관산동), ,,"지정 외 폐기물 수집, 운반업",1990-03-03,12월
주식회사 보경이엠케이,"BOGYUNG EMK Co., Ltd.",보경이엠케이, ,마정열,기타법인,120111-0950221,460-81-01200,"인천광역시 계양구 계산새로 71 (계산동, 하이베라스) 디동 1205호", ,,"지정 외 폐기물 수집, 운반업",2018-08-07,12월
주식회사 보광,BG,보광, ,성기봉,기타법인,175011-0019371,726-87-00307,경상북도 영천시 금호읍 오계공단길 1-55 (어은리),-,,지정 폐기물 처리업,2015-11-09,12월
주식회사 보림씨에스,Borim CS,보림씨에스, ,정종천,기타법인,164511-0012336,313-81-16858,충청남도 보령시 웅천읍 대창증산로 166 (대창리), ,,폐기물 처리업,2005-05-26,12월
주식회사 보성,BOSUNG company,보성, ,최호용,기타법인,140111-0024014,221-81-22954,강원도 춘천시 후평동 198-66, ,,"금속류 해체, 선별 및 원료 재생업",2003-04-03,12월
보성환경(주),"BO SUNG ENVIRPMMENT CO., LTD",보성환경, ,김인화,기타법인,205011-0004648,416-81-41923,전라남도 보성군 미력면 덕림리 785, ,,하수 처리업,2007-07-01,12월
주식회사 보아스틸,boasteel,보아스틸, ,정해균,기타법인,201311-0047894,416-81-80931,전라남도 순천시 해룡면 인덕로 76 (호두리), ,,"금속류 해체, 선별 및 원료 재생업",2011-12-15,12월
주식회사보은리사이클링,Boeun Recycling co.,보은리사이클링, ,김찬옥,기타법인,285011-0506268,219-81-32823,경기도 고양시 일산동구 지영로100번길 12-21 (지영동), ,,비금속류 해체 및 선별업,2022-05-27,12월
보은물길관리주식회사,"Boeun Moolgil Co., Ltd",보은물길관리, ,임헌성,기타법인,110111-3757395,110-81-80009,서울특별시 서대문구 미근동 임광빌딩 267, ,,하수 처리업,2007-09-19,12월
부경산업 주식회사,Bukyung  Corporation,부경산업, ,김주한,기타법인,135011-0082508,134-81-40584,경기도 안산시 단원구 성곡동 633-2,http://Bukyung.co.kr,,지정 폐기물 처리업,1998-08-08,12월
부곡환경 주식회사,"BUGOK ENVIRONMENT CO., LTD.",부곡환경, ,신희식,기타법인,135211-0016488,138-81-27429,경기도 의왕시 왕송못동로 289 (월암동), ,,하수 처리업,2005-04-28,12월
부국산업주식회사,"Bookook INDUSTRIAL CO.,LTD",부국산업, ,남상규,기타법인,204611-0000306,416-81-01732,전라남도 광양시 금호동 859, ,,"금속류 해체, 선별 및 원료 재생업",1986-04-01,12월
부산그린파워 주식회사,Busangreenpower,부산그린파워, ,김정효,기타법인,180111-0679522,605-81-95301,부산광역시 강서구 녹산산단484로 58 (송정동),www.busangreenpower.com,,지정 외 폐기물 처리업,2009-07-14,12월
부산동천지킴이 주식회사,doncan gikime co.ltd,부산동천지킴이, ,김영수,기타법인,180111-1140712,219-87-01036,"부산광역시 남구 수영로 18-8 (문현동, 삼한사랑채)", ,,하수 처리업,2018-02-14,12월
부산바이오가스 주식회사,BUSAN BIO GAS,부산바이오가스, ,김호열,기타법인,180111-1490092,512-86-03014,"부산광역시 강서구 생곡산단로 9 (생곡동), 2층", ,,"지정 외 폐기물 수집, 운반업",2023-02-13,12월
부산워터케어주식회사,busanwatercare,부산워터케어, ,김영수,기타법인,180111-1358456,528-81-02072,"부산광역시 서구 보수대로 27 (토성동1가, 토성동경동리인타워)3층", ,,하수 처리업,2021-04-23,12월
주식회사 부산이앤이,"Busan E&E Co., Ltd.",부산이앤이, ,김권종,기타법인,180111-0721109,607-81-94763,부산광역시 강서구 생곡산단로52번길 32 (생곡동),www.busanene.co.kr,,"폐기물 수집, 운반, 처리 및 원료 재생업",2010-07-01,12월
부산푸른물주식회사,"BUSAN BLUE WATER CO., LTD",부산푸른물, ,김용일,기타법인,180111-1008746,527-81-00315,"부산광역시 동래구 온천천남로 185 (안락동, 동부시설사업소 맞은편 2층)",-,,하수 처리업,2015-12-18,12월
부산환경개발주식회사,"PUSAN ENVIRONMENT DEVELOPMENT CO.,LTD",부산환경개발, ,최덕윤,기타법인,180111-0118926,603-81-20478,부산광역시 사하구 신평동 642-10, ,,지정 외 폐기물 처리업,1991-09-27,12월
(주)부영개발,Buyoung Development,부영개발, ,김종각,기타법인,180111-0317304,606-81-28222,부산광역시 사하구 다산로208번길 44 (장림동), ,,"건설 폐기물 수집, 운반업",2000-07-01,12월
(주)부영환경산업,-,부영환경산업, ,이용학,기타법인,110111-4550178,104-86-33879,"서울특별시 중구 세종대로9길 42 (서소문동, 부영빌딩)",-,,환경 정화 및 복원업,2011-03-07,12월
(주)부일철강,"BU IL STEEL CO.,LTD.",부일철강, ,문정일,기타법인,134811-0321480,143-81-30251,경기도 화성시 향남읍 토성로 70-3 (행정리) 58-11, ,,금속류 원료 재생업,2015-01-02,12월
(주)부창자원,"BUCHANG RESOURCE CO., LTD.",부창자원, ,이태영,기타법인,200111-0097208,410-81-49946,광주광역시 광산구 평동산단외로 305 (송촌동) (주)부창자원, ,,금속류 해체 및 선별업,1999-04-01,12월
주식회사 부천리사이클링,BCrecycling,부천리사이클링, ,길정효,기타법인,284111-0243421,859-86-02137,"인천광역시 서구 봉수대로1394번길 32 (왕길동, 대윤포리머) 왕길동 168-6", ,,비금속류 해체 및 선별업,2020-10-20,12월
주식회사 블루골드,BLUEGOLD Inc.,블루골드, ,길병기,기타법인,230111-0314466,290-86-01377,울산광역시 남구 용연로50번길 177 1층, ,,산업용수 공급업,2019-07-10,12월
(주)블루오앤엠,"BLUE O&M Co., Ltd",블루오앤엠, ,김상태,기타법인,120111-0590283,131-86-32800,인천광역시 연수구 송도미래로 30 스마트밸리D동 1902호, ,,하수 처리업,2011-12-01,12월
비노텍 주식회사,"vinotec co.,ltd",비노텍, ,김현덕,기타법인,135011-0121273,134-81-78057,"경기도 안산시 단원구 해안로 308 (원시동, 비노텍(주))",www.vinotec.co.kr,,지정 폐기물 처리업,2002-01-08,12월
비벤디워터코리아이천(주),Vivendi Water Korea Ichon Co.,비벤디워터코리아이천, ,로랑오규스트,기타법인,134411-0016849,126-81-49833,경기도 이천시 부발읍 가좌리 산 5-1,vivendi.com,,"지정 폐기물 수집, 운반업",2000-12-21,12월
(주)비아이티,"Bio Innovation Technology Co., Ltd.",비아이티, ,주영호,기타법인,181211-0009718,610-81-07717,울산광역시 남구 용잠로 583-87 (용잠동),www.ecojy.co.kr,,지정 외 폐기물 처리업,1988-08-12,12월
(주)비앤엠,"B&M Co., Ltd.",비앤엠, ,조은경,기타법인,134811-0309379,135-86-46723,경기도 오산시 동부대로 291-12 (갈곶동), ,,비금속류 원료 재생업,2014-08-21,12월
비이에프 주식회사,"BeF. Co.,Ltd.",비이에프, ,이재승,기타법인,214911-0037210,403-81-66821,충청남도 아산시 신창면 환경공원로 190-26 (수장리),https://www.befasan.co.kr,,축산 분뇨 처리업,2012-02-22,12월
(주)비지에프에코사이클,BGFecocycle,비지에프에코사이클, ,백준오,기타법인,124411-0285975,742-88-02060,인천광역시 서구 건지로121번길 11 (석남동), ,,"비금속류 해체, 선별 및 원료 재생업",2021-01-21,12월
사천그린주식회사,"SACHEONGREEN.,CO.LTD",사천그린, ,이광범,기타법인,195411-0018561,613-81-54164,경상남도 사천시 사등동 86-2, ,,지정 외 폐기물 처리업,2009-10-15,12월
(주)산들환경,"Sandeul Environment CO., LTD.",산들환경, ,원봉희,기타법인,110111-7624061,560-87-02025,"서울특별시 서초구 방배천로18길 6 6층 (방배동, 인성빌딩)", ,,"건설 폐기물 수집, 운반업",2020-09-15,12월
주식회사 삼기엔텍,Samki Entech,삼기엔텍, ,강성순,기타법인,110111-2399495,120-86-30869,경기도 성남시 중원구 사기막골로 124 (상대원동) 비즈동 809호, ,,"비금속류 해체, 선별 및 원료 재생업",2001-12-18,12월
삼덕금속(주),"Samduck Precious Metals Co.,Ltd.",삼덕금속, ,강기현,기타법인,120111-0483579,131-86-11732,인천광역시 남동구 함박뫼로318번길 43 (논현동),samduckmetal.com,,"금속류 해체, 선별 및 원료 재생업",2009-01-02,12월
삼득산업(주),"SAMDEUCK CO.,LTD",삼득산업, ,권오봉,기타법인,180111-0561836,606-81-98223,부산광역시 강서구 송정동 1654-4 녹산국가산업단지 85블럭3노트, ,,지정 폐기물 처리업,2006-07-21,12월
삼삼환경 주식회사,samsam environment,삼삼환경, ,박수연 박명식,기타법인,191111-0029138,613-81-33330,경상남도 진주시 대곡면 남강로 2286 (단목리),www.samsam.co.kr,,"건설 폐기물 수집, 운반업",2003-11-04,06월
(주)삼성리사이클링,"SAMSUNG RECYCLING CO., LTD",삼성리사이클링, ,하영노,기타법인,281111-0101359,128-86-06795,경기도 고양시 일산동구 견달산로 318 (문봉동),재활용.biz/index.html,,"지정 외 폐기물 수집, 운반업",2005-09-23,12월
삼성베올리아인천환경주식회사,SAMSUNG VEOLIA INCHON WASTEWATER CO LTD ,삼성베올리아인천환경, ,가보렐마르셀루시앙프랑소와,기타법인,110111-2402173,110-81-54587,인천광역시 남동구 서창남순환로160번길 78 (서창동), ,,하수 처리업,2001-12-20,12월
