회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
"주식회사 매린 (Mereine Co.,Ltd.)","Mereine Co.,Ltd.","매린(MereineCo.,Ltd.)", ,"한경섭, 고민우",기타법인,180111-0130748,604-81-21882,"서울특별시 강남구 테헤란로44길 5 7층 (역삼동, 대아빌딩)", ,,종합 건설업,1992-09-17,12월
매산건설 주식회사,maesan construction.co.LTD,매산건설, ,최민수,기타법인,200111-0097232,410-81-49849,광주광역시 서구 치평동 1294-27,없슴,,전문직별 공사업,1999-04-01,12월
매일이엔씨 (주),MAEIL E&C ,매일이엔씨, ,"권순섭, 박기복",기타법인,110111-0388846,114-81-07150,서울특별시 강남구 역삼2동 776-12 메디빌딩 6층,www.menc.co.kr,,전문직별 공사업,1982-10-08,12월
(주)맥스빌 건설,MAXVILL CO.LTD,맥스빌건설, ,유춘근,기타법인,180111-0403509,621-81-48853,부산광역시 금정구 청룡동 87번지 극동빌딩 602호, ,,아파트 건설업,2002-04-04,12월
맥스콘건설그룹주식회사,"MAXCON GROUP CO.,LTD",맥스콘건설그룹, ,이정자,기타법인,110111-4660133,215-87-57014,"경상남도 거제시 능포로 97 3층 (장승포동, KT(주)장승포지점)", ,,아파트 건설업,2011-08-01,12월
주식회사 머니먼삭스,Moneyman Sacks Corp. ,머니먼삭스, ,이성호,기타법인,124411-0269474,890-86-02119,"서울특별시 강서구 공항대로 212 (마곡동, 문영퀸즈파크11차) A동 701호", ,,기타 공동 주택 건설업,2020-06-10,12월
주식회사 머큐리코리아,MERCURY KOREA,머큐리코리아, ,이연철,기타법인,120111-0347634,131-81-85281,인천광역시 남동구 고잔동 640-1 71B-3L, ,,주거용 건물 건설업,2004-06-03,12월
주식회사 멀티플라이,multiply,멀티플라이, ,엄태욱,기타법인,124411-0279861,843-86-01695,"경기도 김포시 김포한강8로 410 5층 503호-153(구래동, 스타프라자)", ,,단독 주택 건설업,2020-11-04,12월
메가건설(주),MEGA CONSTRUCTION CO.LTD,메가건설, ,이규현,기타법인,121111-0087875,130-81-80662,경기도 부천시 원미구 상동 541-1 메가플러스5층, ,,비주거용 건물 건설업,2001-07-25,12월
(주)메가마크,megamark corporation,메가마크, ,장덕수,기타법인,110111-3505116,220-87-33955,서울특별시 강남구 역삼동 677-25 큰길빌딩 17층 1호,www.megamark.co.kr,,아파트 건설업,2006-08-04,12월
메가솔라 주식회사,"MEGA SOLAR CO., LTD.",메가솔라, ,김샤론,기타법인,110111-5428358,114-87-17984,"서울특별시 강남구 강남대로132길 10 2층 (논현동, 로뎀빌딩)",www.mega-solar.co.kr,,전문직별 공사업,2014-05-30,12월
(주)메가이엔지,megaeng,메가이엔지, ,정의식,기타법인,134511-0069523,135-81-61582,경기도 용인시 기흥구 삼성2로96번길 29-25 (농서동), ,,일반전기 공사업,2003-03-27,12월
메가파크씨씨,Megaparkcc co.,메가파크씨씨, ,김영희,기타법인,110111-0688436,206-81-71325,서울특별시 성동구 성수2가3동 280-4,www.megaparkcc.com,,아파트 건설업,1990-03-28,12월
(주)메디안개발,median corporation development & construction management,메디안개발, ,김하지,기타법인,110111-2237439,214-86-81998,서울특별시 강남구 역삼1동 726-2, ,,비주거용 건물 건설업,2001-05-12,12월
(주)메디치코리아,MDK,메디치코리아, ,송원규,기타법인,110111-1208093,211-86-11362,"서울특별시 강남구 테헤란로4길 38-4 (역삼동, 태양빌딩7층)", ,,지반조성 건설업,1995-10-23,12월
메디칼프라자 주식회사,"Medical Plaza Co., Ltd",메디칼프라자, ,주철홍,기타법인,200111-0556965,590-86-01302,광주광역시 북구 북문대로249번길 19 (동림동), ,,사무ㆍ상업용 및 공공기관용 건물 건설업,2019-03-14,12월
메리머드호텔앤레저주식회사,"Merry Mud Hotel & Leisure Co., Ltd. ",메리머드호텔앤레저, ,한정인,기타법인,160111-0037104,306-81-21289,"대전광역시 유성구 온천북로33번길 36-8 ,203호(봉명동,나이스타운)", ,,기타 공동 주택 건설업,1993-11-08,12월
주식회사 메리톤,"Meriton Co., Ltd.",메리톤, ,서숙자,기타법인,284211-0100786,673-88-02110,"서울특별시 금천구 가산디지털1로 137 (가산동, IT캐슬2차)", ,,주거용 건물 건설업,2021-02-04,12월
메릴린치 아이비케이 포지션스,ML IBK POSITIONS INC  ,메릴린치아이비케이포지션스, ,Martin McInerney,기타법인, ,K0037593,"1209 Orange street, Wilmington,Delaware,U.S.A", ,,주거용 건물 건설업,1990-10-23,12월
메이드씨앤디주식회사,Made C&D,메이드씨앤디, ,윤종덕,기타법인,121111-0120427,130-86-06309,경기도 부천시 원미구 중동 1034-5 시티오피스 602, ,,비주거용 건물 건설업,2004-05-21,12월
(주)메이드종합개발,Made Comprehensive Development,메이드종합개발, ,최용식,기타법인,284911-0195048,579-87-01210,경기도 파주시 조리읍 대원로 24 1층 105-1호(대원리), ,,아파트 건설업,2019-01-02,12월
메이저산업(주),"Major Industral Co, Ltd.",메이저산업, ,황상윤,기타법인,205911-0011017,409-81-89782,경상북도 안동시 경동로 831 (용상동), ,,아파트 건설업,2006-02-17,12월
(주)메이저윈,MAJOR WIN,메이저윈, ,김윤태,기타법인,110111-7066627,374-87-01105,서울특별시 중구 다산로12길 11 (신당동), ,,아파트 건설업,2019-04-04,12월
주식회사 메이저이엔시,"MAJOR E&C CO.,Ltd",메이저이엔시, ,김수남,기타법인,180111-0180735,601-81-26627,부산광역시 금정구 남산동 132-8, ,,아파트 건설업,1995-04-15,12월
(주)메이플,"Mapie Co., Ltd",메이플, ,이장호,기타법인,150111-0201826,492-81-00057,충청북도 청주시 청원구 1순환로 116 (율량동), ,,아파트 건설업,2015-04-02,12월
메인건설 주식회사,main construction,메인건설, ,김진섭,기타법인,141211-0077721,460-81-00201,"강원도 원주시 능라동길 26 5층 505호(무실동, 메인스퀘어)", ,,종합 건설업,2015-08-18,12월
메인테크플랜트 주식회사,"MAINTECHPLANT Co., Ltd.",메인테크플랜트, ,송달순,기타법인,110111-2731176,117-81-44038,서울특별시 양천구 목동동로 293 현대41타워 2801호(목동), ,,전문직별 공사업,2003-03-08,12월
주식회사 메종드몽삐에뜨,maison de monfillette,메종드몽삐에뜨, ,신영규,기타법인,110111-5206639,211-88-99547,"서울특별시 광진구 자양로 86 (자양동, 세경빌딩2층)",www.maisondemonfillette.co.kr,,단독 주택 건설업,2013-08-19,12월
(주)메츠,"METS CO.,LTD",메츠, ,이중희,기타법인,230111-0071462,610-81-47188,울산광역시 남구 수암로 285 (야음동)축산농협 2층,www.e-mets.co.kr,,산업생산시설 종합건설업,2000-12-20,12월
(주)메타스퀘어,metasquare ,메타스퀘어, ,김진호,기타법인,110111-3806100,220-88-30620,"서울특별시 강남구 역삼로 220 303호 (역삼동, 홍성빌딩)", ,,아파트 건설업,2007-12-14,12월
메트로개발(주),METRODEVELOPMENT,메트로개발, ,유순식,기타법인,134511-0067642,135-81-59989,경기도 용인시 기흥읍 구갈리 360-3 203호, ,,비주거용 건물 건설업,2003-01-16,12월
주식회사 메트로시티디앤씨,"Metro City D&C Co., Ltd.",메트로시티디앤씨, ,"이극, 정해리",기타법인,110111-2566094,214-87-18959,서울특별시 구로구 구로동 811 코오롱사이언스 2차 지하 127 하, ,,아파트 건설업,2002-05-17,12월
(주)메트로씨앤씨,metrocnc,메트로씨앤씨, ,하명수,기타법인,110111-1981243,105-86-13013,서울특별시 마포구 신수로 52 (신수동) 403호, ,,기타 비주거용 건물 건설업,2000-06-05,12월
(주)메트로이앤씨,"METRO E&C CO.,LTD.",메트로이앤씨, ,최영호,기타법인,200111-0048095,417-81-12469,경기도 안양시 동안구 관양동 224-5 대륭테크노타운15차 605호,www.metroenc.co.kr,,전문직별 공사업,1994-09-17,12월
주식회사메트로폴리탄,-,메트로폴리탄, ,조원호,기타법인,220111-0088625,616-81-91964,제주특별자치도 제주시 계명길 46 (외도일동),-,,아파트 건설업,2013-01-03,12월
(주)메트로폴리탄건설,Metropolitan Construction,메트로폴리탄건설, ,전성우,기타법인,200111-0522198,414-87-01005,서울특별시 마포구 양화로3길 6 (합정동), ,,토공사업,2018-02-27,12월
(주)명가산업개발,"Myeongga Industrial Development Co., Ltd",명가산업개발, ,박일균,기타법인,131111-0163136,129-81-97445,광주광역시 광산구 사암로 209 (우산동), ,,아파트 건설업,2011-07-22,12월
(주)명가주택건설,"MYEONG GA HOUSING CO.,LTD",명가주택건설, ,박형진,기타법인,170111-0281767,504-81-60760,대구광역시 중구 삼덕동2가139-12명가클래식, ,,아파트 건설업,2005-02-18,12월
주식회사 명강,"MK Development Co.,Ltd.",명강, ,민명기,기타법인,121111-0218529,130-86-60619,인천광역시 서구 청라라임로 65 (연희동)라임타워 801호,www.limetower.co.kr,,비주거용 건물 건설업,2011-05-27,12월
주식회사명관주택,"Myoung Kwan Residential.co., ltd",명관주택, ,박규현,기타법인,230111-0115674,620-81-23465,울산광역시 북구 호계동 269-8. 2층, ,,아파트 건설업,2005-09-13,12월
명길건설(주),MYOUNG GIL,명길건설, ,권혁성,기타법인,230111-0153202,620-81-33231,"울산광역시 동구 꽃바위로 165 (방어동, 명성오피스텔)", ,,주거용 건물 건설업,2009-03-30,12월
명남종합건설주식회사,myungnam co.ltd,명남종합건설, ,박남재,기타법인,110111-1122491,111-81-23258,서울특별시 은평구 응암1동 85-52 6층,-,,비주거용 건물 건설업,1995-01-23,12월
명덕장식(주),JYEONG DEOK JANG SIK,명덕장식, ,김상한,기타법인,170111-0115669,514-81-38659,대구광역시 남구 대명로 301 (대명동), ,,"도배, 실내장식 및 내장 목공사업",2000-10-26,12월
주식회사 명도종합건설,myungdo construction,명도종합건설, ,김흥수,기타법인,134911-0085331,199-87-01260,경기도 광명시 안양천로 467 5층(철산동),www.myung-do.co.kr,,기타 공동 주택 건설업,2019-01-08,12월
명동건설주식회사,Myung-Dong construction co.ltd.,명동건설, ,김명희,기타법인,110111-1335218,114-81-77812,서울특별시 서초구 잠원동 8-2, ,,아파트 건설업,1997-02-01,12월
주식회사명동건설,MYUNGDONG CONSTRUCTION,명동건설, ,이형재,기타법인,160111-0201973,314-81-80090,대전광역시 유성구 노은동 534-9 203호,stmhsmb@naver.com,,비주거용 건물 건설업,2006-01-19,12월
명두종합건설(주),MYOUNG DU Construction & Develope,명두종합건설, ,유창우,기타법인,120111-0805278,732-86-00362,대전광역시 유성구 대학로 78  3층 301호 (궁동482-8)), ,,종합 건설업,2016-02-24,12월
(주)명디벨럽,"Myung Development Co., Ltd",명디벨럽, ,윤진명,기타법인,110111-2886749,120-86-59129,서울특별시 강남구 수서동 수서현대벤쳐빌 1119호, ,,비주거용 건물 건설업,2003-10-30,12월
명문지앤디(주),-,명문지앤디, ,김시남,기타법인,110111-4017326,215-87-21438,서울특별시 송파구 거여동 37-3 거여빌딩 504호,-,,전문직별 공사업,2008-12-22,12월
명보산업 (주),"MYEONG BO CONSTRUCTION CO., LTD",명보산업, ,김천석,기타법인,200111-0188726,409-81-79493,광주광역시 북구 문화소통로 52 (용봉동), ,,기반조성 및 시설물 축조관련 전문공사업,2004-02-03,12월
명산건설(주),msconst,명산건설, ,구소영,기타법인,134811-0180810,124-86-83878,"경기도 화성시 삼성1로 160 408호(석우동, 디지털스테이션)", ,,비주거용 건물 건설업,2009-09-23,12월
(주)명상건설,"Myeongsang Construction Co., Ltd",명상건설, ,이봉주,기타법인,200111-0242027,410-86-10674,광주광역시 광산구 사암로390번길 17, ,,아파트 건설업,2007-05-09,12월
주식회사 명서건설,"MYEONGSEOSEO CONSTRUCTION CO .,ltd.",명서건설, ,이재성,기타법인,110111-1877947,220-81-81455,"서울특별시 영등포구 양평로 111-1 (양평동4가, 명서빌딩)", ,,종합 건설업,2000-02-15,12월
(주)명서종합건설,Myoung seo Co.,명서종합건설, ,맹진호,기타법인,120111-0414045,121-81-81522,인천광역시 남구 주안1동 169-1 창보빌딩7층, ,,주거용 건물 건설업,2006-10-17,12월
(주)명선종합건설,"Myeongseon Engineering & Construction Co., Ltd",명선종합건설, ,박정양,기타법인,204311-0013579,409-81-75707,광주광역시 광산구 사암로 209, ,,아파트 건설업,2003-05-30,12월
주식회사 명성건설,"Myoungsung constraction co., Ltd.",명성건설, ,박병호,기타법인,160111-0012841,308-81-03462,충청남도 논산시 연무읍 안심리 1126-15, ,,기타 토목시설물 건설업,1986-11-21,12월
명성기업(주),"myungseong enterprise co.,ltd.",명성기업, ,안영대,기타법인,195311-0000374,611-81-01171,경상남도 합천군 합천읍 합천리 413-7, ,,기타 토목시설물 건설업,1989-01-30,12월
주식회사 명성산업개발,"MYEONG SEONG INDUSTRY CO.,LTD",명성산업개발, ,안병대,기타법인,135811-0207879,135-86-20704,"경기도 용인시 수지구 성복2로 17 (성복동, 수지골드프라자 비128호)", ,,비주거용 건물 건설업,2012-03-05,12월
주식회사명성씨앤디,myungsung c&d co. ltd,명성씨앤디, ,박성우,기타법인,110111-4258657,110-81-88898,서울특별시 은평구 응암1동 85-52 명남빌딩7층, ,,주거용 건물 건설업,2010-01-11,12월
(주)명성에이앤티,"MYUNGSUNG A&T CO., LTD",명성에이앤티, ,황희석,기타법인,150111-0150239,317-81-24758,충청북도 청주시 청원구 오창읍 장대길 13-16 (장대리),www.mseant.co.kr/,,내부 전기배선 공사업,2011-08-01,12월
명성에프앤지(주),-,명성에프앤지, ,김영수,기타법인,110111-3579070,215-86-92557,서울특별시 송파구 문정동 99-8 세느빌502호,-,,전문직별 공사업,2006-12-15,12월
주식회사명성이십일,audtjd,명성이십일, ,방주일,기타법인,121111-0418898,821-88-02266,"경기도 부천시 원종로85번길 64 (원종동, 태영스카이아파트) 102호", ,,기타 공동 주택 건설업,2021-10-28,12월
주식회사 명성이앤티,"MYUNG SUNG E&T co.,ltd ",명성이앤티, ,박명훈,기타법인,110111-8829719,529-81-03040,서울특별시 광진구 아차산로 360 (자양동) 402호, ,,내부 통신배선 공사업,2023-12-28,12월
(주)명성인토피아,"MYUNG SUNG INTOPIA CO.,LTD",명성인토피아, ,"안재석, 안범선",기타법인,110111-0606363,211-81-46231,"서울특별시 송파구 법원로9길 26 C동501호 (문정동, 에이치비지니스파크)",msint..kr,,"도배, 실내장식 및 내장 목공사업",1989-03-01,12월
명성종합건설(주),myoung sung,명성종합건설, ,정웅기,기타법인,134811-0044313,124-81-65778,경기도 화성시 봉담읍 최루백로 139 (분천리), ,,기타 비주거용 건물 건설업,1999-09-07,12월
명성종합건설 주식회사,myangsung,명성종합건설, ,지재기,기타법인,124311-0042442,130-81-44157,"경기도 부천시 부흥로315번길 52 702호(중동, 다복빌딩)",www.ms-housing.com/,,주거용 건물 건설업,1994-05-06,12월
명송건설주식회사,"MYUNGSONG CONSTRUCTION.,Co.ltd",명송건설, ,성석윤,기타법인,180111-0451475,603-81-61033,부산광역시 서구 토성동1가 51-1 봄여름가을겨울상가 201호,-,,아파트 건설업,2003-06-02,12월
명수건설주식회사, ,명수건설, ,이병형,기타법인,230111-0076868,610-81-51362,울산광역시 남구 신정동 240-11, ,,아파트 건설업,2001-07-04,12월
(주)명신,"myung sin construction., ltd",명신, ,이영길,기타법인,135811-0097634,124-86-14371,경기도 수원시 권선구 권선동 1021, ,,아파트 건설업,2003-10-14,12월
명신개발 주식회사,-,명신개발, ,이규화,기타법인,170111-0516362,503-86-10791,대구광역시 달서구 달구벌대로 1212 (이곡동),-,,주거용 건물 건설업,2014-01-10,12월
주식회사 명신기공,MYUNG SHIN ENG & CONS,명신기공, ,박수학,기타법인,110111-0650815,219-81-02955,"서울특별시 송파구 백제고분로 119 (잠실동, 덕원빌딩)3층", ,,전문직별 공사업,1989-09-25,12월
명신정보통신주식회사,-,명신정보통신, ,서철,기타법인,110111-2020420,210-81-30492,서울특별시 송파구 신천동 7-14 스타파크 A동 310호,-,,전기 및 통신 공사업,2000-07-01,12월
명신종합건설(주),"MSIN CONSTRUCTION co.,LTD",명신종합건설, ,김익태,기타법인,170111-0080317,514-81-19818,대구광역시 달서구 상인2동 259-12 우정빌딩 10층, ,,종합 건설업,1994-10-06,12월
명신종합건설(주), ,명신종합건설, ,하민준,기타법인,191111-0001087,613-81-00969,경상남도 진주시 상대동 2994, ,,도로 건설업,1977-07-19,12월
(주)명신종합건설,MYUNGSIN Construction,명신종합건설, ,이영길,기타법인,130111-0010403,124-81-34538,경기도 수원시 권선구 권선동 1021번지, ,,비주거용 건물 건설업,1987-01-27,12월
(주)명신종합건설,-,명신종합건설, ,민병길,기타법인,124611-0273132,121-81-49804,인천광역시 서구 장고개로 127 D동 2층(가좌동),-,,지반조성 건설업,2002-01-07,12월
명안개발 주식회사,"Myungan development Co., Ltd.",명안개발, ,하학명,기타법인,131411-0401423,266-86-00787,"경기도 안산시 단원구 광덕대로 145 (고잔동, 강희그랜드오피스텔) 1017호", ,,건물 건설업,2017-11-24,12월
명운산업개발주식회사,"Myungwoon construction Co, . Ltd",명운산업개발, ,이상훈,기타법인,150111-0052188,301-81-49400,충청북도 청주시 흥덕구 사직1동 226-20,해당사항 없음,,아파트 건설업,2001-01-19,12월
(주)명윤종합건설,Myungyun Construction,명윤종합건설, ,황명식,기타법인,120111-0227381,131-81-57636,인천광역시 부평구 길주로 643 (삼산동) 명윤빌딩 1201,yun,,종합 건설업,2000-07-13,12월
(주)명인아이앤디,"Myungin I&D Co., Ltd.",명인아이앤디, ,강태원,기타법인,110111-6818409,352-81-01234,"서울특별시 서초구 동작대로 166 (방배동, 동성빌딩)", ,,배관 및 냉ㆍ난방 공사업,2018-07-23,12월
명인엔지니어링(주),MYOUNG IN ENGINEERING INC.CO.LTD,명인엔지니어링, ,김창희,기타법인,120111-0105173,136-81-16945,충청북도 진천군 덕산읍 한삼로87번길 97 (신척리), ,,아파트 건설업,1995-01-01,12월
명인종합건설,auddls,명인종합건설, ,김정환,기타법인,134811-0375718,771-81-00440,"경기도 화성시 향남읍 상신하길로298번길 7-23 (하길리), 706호", ,,비계 및 형틀 공사업,2016-07-20,12월
(주) 명일건설,"Myeongil Construction Co., Ltd",명일건설, ,박계록,기타법인,200111-0430664,180-87-00118,"경기도 성남시 분당구 성남대로 381 (정자동, 폴라리스빌딩)", ,,아파트 건설업,2015-06-01,12월
명일건업주식회사,MYUNGIL CONSTRUCTION,명일건업, ,송명진,기타법인,110111-0651128,112-81-21762,"서울특별시 관악구 남부순환로 1692 (봉천동, 태광빌딩)", ,,전문직별 공사업,1989-09-26,12월
주식회사 명재,MYOUNG JAE,명재, ,황봉선,기타법인,220111-0072024,616-81-73476,제주특별자치도 제주시 노형동 1288-5 노형타워 204번, ,,주거용 건물 건설업,2009-08-26,12월
명재디엔씨,myoungjae D&C,명재디엔씨, ,신대식,기타법인,234111-0079743,621-86-15226,경상남도 양산시 서창로 31 (명동), ,,토목 건설업,2015-02-05,12월
(주)명전사,MYUNGJUNSA,명전사, ,최영길,기타법인,160111-0022569,305-81-15367,대전광역시 중구 보문산로 22 (산성동),www.myungjun.com,,전문직별 공사업,1990-09-14,12월
(주)명정,mung jung co.ltd,명정, ,진민호,기타법인,180111-1025352,303-86-01106,부산광역시 강서구 가덕해안로 761 (천성동) 1동 163호, ,,아파트 건설업,2018-09-11,12월
명주주택,"Myeongju Housing Co.,Ltd",명주주택, ,봉영훈,기타법인,285011-0331962,856-88-00420,"경기도 고양시 덕양구 삼송로 12 (원흥동, 반도유스퀘어)", ,,주거용 건물 건설업,2019-08-19,12월
유한회사 명지건설,Myoung ji construction,명지건설, ,김영필,기타법인,200114-0047158,408-86-02905,"광주광역시 남구 대남대로 91 (방림동, 명지) 상가2층",mjh4734@hanmail.net,,아파트 건설업,2013-06-18,12월
(주)명지주택건설,Myeongji Housing Construction Co. Ltd.,명지주택건설, ,전영숙,기타법인,170111-0566622,392-81-00043,대구광역시 달서구 월배로 99-21 (진천동), ,,주거용 건물 건설업,2015-12-01,12월
(주)명진,"Myeong Jin co,.Ltd",명진, ,조기태,기타법인,150111-0306791,497-81-02216,충청북도 청주시 서원구 궁뜰로42번길 4 (장성동), ,,내부 전기배선 공사업,2021-06-01,12월
명진건설산업주식회사,"MYUNG JIN CONSTRUCTION INDUSTRY CO.,LTD",명진건설산업, ,김점동,기타법인,110111-0517528,220-81-19214,"서울특별시 강남구 테헤란로 317 (역삼동, 동훈타워)", ,,아파트 건설업,1987-02-21,06월
(주)명진기업,mjkiup,명진기업, ,손상준,기타법인,195511-0111446,615-81-65425,경상남도 김해시 전하로27번길 5 (풍유동), ,,유리 및 창호 공사업,2008-09-22,12월
주식회사 명진디앤시,"MJ Development & Construction Co.,Ltd.",명진디앤시, ,전나명,기타법인,230111-0096171,610-81-66598,울산광역시 남구 무거1동 299-10 남운프라자 1603호,-,,지반조성 건설업,2003-06-09,12월
(주)명진산업개발,myoungjin development company,명진산업개발, ,조용주,기타법인,131111-0056084,129-81-39464,경기도 성남시 분당구 수내동 6-4번지, ,,아파트 건설업,2000-12-29,12월
(주)명진알엔에프,Myung Jin Co.RNAF,명진알엔에프, ,소원천,기타법인,110111-3564261,206-86-12035,"서울특별시 광진구 아차산로49길 49 (구의동, 명진아트빌)202호", ,,주거용 건물 건설업,2006-11-20,12월
(주)명진종합건설,"Myeong jin co.,Ltd",명진종합건설, ,조기태,기타법인,150111-0010136,315-81-20907,"충청북도 청주시 서원구 궁뜰로42번길 4 (장성동, (주)명진종합건설)", ,,종합 건설업,1991-04-08,12월
명헌건설주식회사,"myung heon construcion co., ltd",명헌건설, ,김정수,기타법인,161211-0003079,307-81-06919,충청남도 공주시 신금1길 9 (신관동), ,,종합 건설업,1994-09-29,12월
(주)명호,myungho,명호, ,정상호,기타법인,170111-0213520,502-81-61948,대구광역시 북구 침산3동 416-8 연우빌딩5층, ,,아파트 건설업,2002-01-18,12월
명화엔지니어링(주),"MYOUNG HWA ENGINEERING CO., LTD.",명화엔지니어링, ,남순우,기타법인,110111-0514912,101-81-18587,서울특별시 강남구 신사동 629-31 명화빌딩3층,www.ferrodeck.co.kr,,전문직별 공사업,1986-12-29,12월
(주)모건에이치엔씨,mogunh&c,모건에이치엔씨, ,박정환,기타법인,160111-0116239,305-81-45411,광주광역시 서구 회재로 908 2층(풍암동), ,,아파트 건설업,2001-04-18,12월
(주)모노테크,"Mono-tech Co., Ltd.",모노테크, ,오석,기타법인,134811-0311861,135-86-47800,경기도 화성시 반월북길 27-10 (반월동),www.mono-tech.co.kr,,배관 및 냉ㆍ난방 공사업,2014-09-24,12월
주식회사 모닝,Corp MORING,모닝, ,손성우,기타법인,194911-0008571,612-81-14043,"부산광역시 강서구 신호산단1로 101 (신호동, 부산신호사랑으로부영5차)", ,,시설물 유지관리 공사업,2001-07-23,12월
모던건설주식회사,"MODERN CONST.CO.,LTD",모던건설, ,김판석,기타법인,161511-0055082,312-81-60744,충청남도 천안시 신부동 523-5 , ,,아파트 건설업,2003-01-29,12월
모던건업주식회사,modernjun up company,모던건업, ,정영진,기타법인,161511-0073414,312-81-77231,충청남도 천안시 동남구 북면 매송1길 19, ,,아파트 건설업,2005-07-21,12월
(주)모던하우징,"Modern Housing Co., Ltd.",모던하우징, ,이희옥,기타법인,110111-0753817,120-81-54906,서울특별시 강남구 역삼동 606-3, ,,비주거용 건물 건설업,1991-04-22,12월
(주)모두원건설,"moduone construction.co.,ltd",모두원건설, ,김길중,기타법인,205311-0003503,415-81-19578,전라남도 영광군 영광읍 무령리 289-3 제1호, ,,아파트 건설업,2004-07-27,12월
(주) 모리건축,"MORI Architecture Co., Ltd",모리건축, ,임성수,기타법인,110111-2613803,211-87-20761,"서울특별시 강남구 선릉로152길 34 (청담동), 7층", ,,건물 건설업,2002-09-18,12월
(주)모벡에셋,(주)mobecasset,모벡에셋, ,이재호,기타법인,110111-1382102,207-81-48846,서울특별시 서초구 방배2동 421∼439 세양아르비채 102-306, ,,아파트 건설업,1997-02-25,12월
모성건설 주식회사,"Mosung construction co.,Ltd",모성건설, ,김형준,기타법인,200111-0595187,446-81-01878,"광주광역시 남구 제석로 12 2층, (진월동)", ,,비주거용 건물 건설업,2020-04-08,12월
(주)모세종합건설,"MOSES CONSTRUCTION CO.,LTD",모세종합건설, ,신주용,기타법인,180111-0470144,617-81-49611,부산광역시 해운대구 우동 655-6 유성프라자 3층,-,,아파트 건설업,2003-12-16,12월
모아개발사업(주),"MORE DEVELOPMENT Co.,LTD",모아개발사업, ,김래웅,기타법인,110111-2568024,220-86-42632,서울특별시 강남구 역삼동 648-1 BYC B/D 704호, ,,기타 토목시설물 건설업,2002-07-15,12월
주식회사 모아건설,"moa constructions, Co.,Ltd.",모아건설, ,김성수,기타법인,135711-0126526,887-88-00929,"경기도 하남시 덕풍동로 111-21 (덕풍동, 덕풍동744케이앤몰) 504-2", ,,종합 건설업,2018-02-05,12월
모아건설(주),MOA Construction Co.,모아건설, ,김종선,기타법인,135511-0115515,134-81-67322,경기도 부천시 원미구 중동 1031-2번지 골든벨타워 9층,http://goodmoa.co.kr,,비주거용 건물 건설업,2001-04-17,12월
모아건설주식회사,"Moa Construction Co., Ltd",모아건설, ,김래준,기타법인,200111-0016795,410-81-06840,광주광역시 북구 북문대로 161 (운암동) 모아미래도빌딩 3층,www.miraedo.com,,아파트 건설업,1989-03-15,12월
모아건설산업 주식회사,"mo-a construction industry co.,ltd",모아건설산업, ,박치영,기타법인,200111-0111115,409-81-52117,광주광역시 북구 중흥동 323-5,www.moa21.co.kr,,전문직별 공사업,2000-01-13,12월
모아건설산업(주),Moa Construction Industry ,모아건설산업, ,한대웅,기타법인,200111-0453608,625-81-00259,"광주광역시 북구 서암대로 205 (중흥동, 모아아파트주택전시관)", ,,아파트 건설업,2016-02-23,12월
(주)모아디앤씨,moadnc,모아디앤씨, ,이영준,기타법인,110111-5759167,435-81-00184,"경기도 성남시 수정구 헌릉로 993 (창곡동, 더퍼스트메디타워) 105호", ,,사무ㆍ상업용 및 공공기관용 건물 건설업,2015-07-01,12월
(주)모아미래도,"C.H.I Construction co.,LTD",모아미래도, ,정경열,기타법인,200111-0154199,409-81-68695,"광주광역시 북구 북문대로 161 (운암동,3층)", ,,아파트 건설업,2002-09-01,12월
모아씨엔씨 (주),MOA C&C,모아씨엔씨, ,임용태,기타법인,110111-2782715,105-86-54426,서울특별시 마포구 도화동 정우빌딩 210호, ,,아파트 건설업,2003-05-23,12월
모아에이엔씨 주식회사 ,"MOA  Architecture & Construction ., Ltd",모아에이엔씨, ,임용태,기타법인,110111-5648500,699-86-00653,"서울특별시 마포구 토정로 304 303호 (용강동, 용현빌딩)", ,,아파트 건설업,2015-02-24,12월
주식회사모아이엔씨,MOA Engineering & Construction,모아이엔씨, ,임용태,기타법인,110111-4127406,105-87-34067,"서울특별시 마포구 만리재로 14 (공덕동, 르네상스타워빌딩) 1705호", ,,아파트 건설업,2009-06-30,12월
(주)모아종합건설,"MOA CONSTRUCTION CO., LTD.",모아종합건설, ,박치영,기타법인,205911-0005185,409-81-51156,광주광역시 북구 북문대로 161 모아미래도B/D 3층 (운암동),www.miraedo.com,,아파트 건설업,1999-12-08,12월
주식회사 모아주택산업,"mo-a housing industrial co.,Ltd",모아주택산업, ,한동주,기타법인,200111-0007570,410-81-05856,"광주광역시 북구 서암대로 205 (중흥동, 모아아파트주택전시관)",www. moa21.co.kr,,아파트 건설업,1986-03-24,12월
모아하우징 주식회사,"Moahousing Co.,Ltd",모아하우징, ,김태훈 외 1명(임용태),기타법인,110111-6905470,249-86-01307,"서울특별시 강남구 테헤란로86길 12 10층(대치동, 디케이오케이빌딩)", ,,아파트 건설업,2018-10-24,12월
