회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
디초콜릿코리아주식회사,"DE CHOCOLATE KOREA CO.,LTD",디초콜릿코리아, ,나장수,기타법인,110111-3650292,211-87-95786,서울특별시 강남구 논현2동 82-13 수산빌딩 503호, ,,비알코올 음료점업,2007-03-30,12월
디케이관광개발 주식회사,"DK Tourism Development Co.,Ltd",디케이관광개발, ,주영하,기타법인,200111-0340318,410-86-60209,광주광역시 서구 상무누리로 55(치평동)  홀리데이 인 광주호텔, ,,일반 및 생활 숙박시설 운영업,2012-04-02,12월
디큐브바피아노(주),"D-CUBE VAPIANO CO.,LTD.",디큐브바피아노, ,김시호,기타법인,110111-4605212,113-86-48828,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티)", ,,서양식 음식점업,2011-05-16,12월
디큐브월드스트리트푸드(주),"D3 WORLD STREET FOOD CO.,LTD.",디큐브월드스트리트푸드, ,윤순용,기타법인,110111-4626424,113-86-49773,서울특별시 구로구 신도림동 360-51 지하1층, ,,음식점업,2011-06-17,12월
디큐브차이나풍 주식회사,"D-CUBE CHINA FUNG CO.,LTD.",디큐브차이나풍, ,"윤순용, 양혜경",기타법인,110111-4586347,113-86-47998,서울특별시 구로구 신도림동 360-51, ,,중식 음식점업,2011-04-21,12월
디큐브한식저잣거리 주식회사,"D-CUBE KOREAN FOODSTREET CO.,LTD.",디큐브한식저잣거리, ,"김시호, 오진권",기타법인,110111-4572958,113-86-47488,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티) 지하2층", ,,한식 음식점업,2011-04-05,12월
(주)딘타이펑코리아,DINTAIFUNG KOREA,딘타이펑코리아, ,김선옥,기타법인,121111-0120823,130-86-06478,"경기도 부천시 수도로 164 ,1층 (도당동)",www.dintaifung.co.kr,,중식 음식점업,2004-06-02,12월
뚜쥬루개발(주),toujours,뚜쥬루개발, ,윤석호,기타법인,161511-0053226,312-81-61326,충청남도 천안시 동남구 풍세로 706 뚜쥬루돌가마점(구룡동),www.toujours.co.kr,,제과점업,2003-03-07,12월
주식회사 뚝심,DDUkSIM CO . LTD,뚝심, ,곽한근,기타법인,110111-3734161,119-86-01710,"서울특별시 강남구 테헤란로 512 (대치동, 신안빌딩) 12층",www.dduksim.co.kr,,한식 일반 음식점업,2013-05-30,12월
(주)뚝심외식산업,tsfood,뚝심외식산업, ,최용석,기타법인,194211-0187311,609-81-99880,대구광역시 달서구 달구벌대로 1796 (두류동),www.pyeokeun.co.kr,,음식점 및 주점업,2011-06-13,12월
주식회사 라까사웍스,"lacasaworks co. ltd.,",라까사웍스, ,이현구,기타법인,134211-0134504,126-86-57264,"경기도 광명시 일직로12번길 22 (일직동, 라까사타워)", ,,호텔업,2012-09-10,12월
(주)라까사호텔,LACASA HOTEL,라까사호텔, ,이현구,기타법인,110111-4964098,211-88-84175,"서울특별시 강남구 도산대로1길 83 (신사동,까사미아호텔)",www.hotellacasa.kr,,호텔업,2012-09-10,12월
라미드관광 주식회사, ,라미드관광, ,문병근,기타법인,110111-1794828,210-81-28899,서울특별시 강남구 봉은사로 410 (삼성동), ,,호텔업,2000-04-01,12월
라미드송도호텔 주식회사,"Ramid Songdo Hotel. Co.,Ltd",라미드송도호텔, ,"최영수, 문유선",기타법인,120111-0483892,131-86-11635,"인천광역시 연수구 능허대로267번길 29 (동춘동, 라마다송도호텔)",www.ramada-songdo.co.kr,,일반 및 생활 숙박시설 운영업,2008-12-31,12월
주식회사 라바꼬레아,LAVACOREA,라바꼬레아, ,신호경,기타법인,180111-0958570,894-81-00364,"부산광역시 해운대구 해운대해변로 257 (우동, 하버타운)  1204호", ,,호텔업,2016-02-02,12월
(주)라비돌,LA VIE DOR,라비돌, ,강희준외1,기타법인,110111-0169204,124-81-23064,경기도 화성시 정남면 세자로 286,www.laviedorresort.co.kr,,호텔업,1990-10-05,12월
라온레저개발(주),"Raon Leisure Development co.,Ltd",라온레저개발, ,손천수,기타법인,220111-0021162,616-81-20964,"제주특별자치도 제주시 한경면 용금로 998 (저지리, 라온골프클럽)",www.raon.co.kr,,휴양콘도 운영업,2001-01-01,12월
주식회사 라온제나,"raonzena co.,ltd.",라온제나, ,정행철,기타법인,194911-0045424,769-86-00777,"경상남도 거제시 일운면 거제대로 2631 (소동리, 라마다호텔)",www.ramadasuitesgeoje.com,,기타 일반 및 생활 숙박시설 운영업,2017-12-05,12월
라온컨벤션주식회사,LAONhotel,라온컨벤션, ,이지원,기타법인,160111-0041329,314-81-09796,"대전광역시 유성구 온천로 88 (봉명동, 라온컨벤션)",laonhotel.com,,호텔업,1994-10-24,12월
주식회사 라이프플러스,"Life Plus Co., Ltd",라이프플러스, ,전충수,기타법인,206211-0057642,227-86-00287,전라남도 여수시 돌산읍 강남로 72-1 (우두리) 3층,https://www.hoteljcs.co.kr,,호텔업,2016-01-21,12월
주식회사 라전,RAJEON CO.,라전, ,남재우,기타법인,111511-0004922,127-81-08155,경기도 의정부시 장암동 135, ,,휴양콘도 운영업,1964-10-26,12월
주식회사 라한호텔,"LAHAN HOTELS CO., LTD.",라한호텔, ,"이동춘, 곽영호",기타법인,134511-0045797,135-81-42741,울산광역시 동구 방어진순환도로 875,www.lahanhotels.com,,호텔업,2001-01-01,12월
주식회사 라한호텔전주,"Lahan hotel Jeonju Co., Ltd. ",라한호텔전주, ,"이동춘, 곽영호",기타법인,210111-0131690,193-86-00868,"전라북도 전주시 완산구 기린대로 85 (풍남동3가, 라한호텔전주)",https://lahanhotels.com/jeonju/index.do,,호텔업,2018-03-28,12월
주식회사 라한호텔포항,"Lahan Hotel Pohang Co., Ltd.",라한호텔포항, ,"이동춘, 곽영호",기타법인,171711-0142594,382-87-00956,"경상북도 포항시 북구 삼호로265번길 1 (두호동, 라한호텔포항)", ,,호텔업,2018-10-16,12월
(주)락고재,RAKKOJAE,락고재, ,안영환,기타법인,171111-0019323,508-81-26196,"경상북도 안동시 풍천면 전서로 186-20 (하회리, 락고재하회마을한옥호텔)", ,,호텔업,2009-08-05,12월
(주)래도인,raedoin,래도인, ,김동철,기타법인,110111-0546577,219-81-22005,서울특별시 영등포구 당산동3가 80-6 5층, ,,출장 음식 서비스업,2003-01-22,12월
래미안관광개발(주),"RAEMIAN TOURIST DEVELOPMENT CO., LTD",래미안관광개발, ,조경선,기타법인,130111-0002228,135-81-00625,경기도 수원시 팔달구 구천동 47, ,,호텔업,1978-01-27,12월
랜드마크필코(주),landmarkphilcor co.ltd,랜드마크필코, ,박상기,기타법인,110111-3831842,214-88-21354,서울특별시 서초구 서초1동 1625-12 명화빌딩 3층, ,,휴양콘도 운영업,2008-01-25,12월
(주)레드루팡,Red Lupin co.LTD,레드루팡, ,석근준,기타법인,134811-0118093,124-86-42218,"서울특별시 강남구 삼성동 112-5 지하1,2,3층", ,,무도 유흥주점업,2006-02-15,12월
주식회사 레이크인,lakein,레이크인, ,송관석,기타법인,110111-1401168,211-86-20992,"서울특별시 송파구 석촌호수로 216 (석촌동, 호텔레이크)",hotellake@daum.net,,호텔업,1997-04-16,12월
(주)레이크힐스리조트,lakehills Resort,레이크힐스리조트, ,윤석한,기타법인,110111-1866594,101-81-54356,"서울특별시 종로구 사직로 130 (적선동, 적선현대빌딩) 적선현대빌딩 1001호",lakehills.co.kr/main/main.asp,,휴양콘도 운영업,2000-05-01,12월
주식회사 레저가온,GAON,레저가온, ,김영중,기타법인,200111-0431498,748-87-00103,"광주광역시 광산구 신가번영로24번길 35-8 (신가동) ,1층", ,,기타 일반 및 생활 숙박시설 운영업,2015-07-10,12월
주식회사 로드비치영종,roadbeachyeongjong,로드비치영종, ,백대용,기타법인,124411-0310508,653-88-02343,"경기도 김포시 유현로238번길 36 (풍무동), 3층",없음,,호텔업,2021-10-14,10월
주식회사 로아프라퍼티,Loa Property Inc.,로아프라퍼티, ,온성준,기타법인,220111-0027650,768-81-03553,제주특별자치도 제주시 죽성길 84-47 (오등동), ,,야영장업,2025-02-24,12월
로얄개발(주),ROYAL COUNTRY CLUB,로얄개발, ,LEE RYAN SEOKWON,기타법인,111511-0000219,127-81-00599,경기도 양주시 만송로 244 (만송동)레이크우드 컨트리클럽,www.lakewood.co.kr,,기타 숙박업,1971-09-01,12월
주식회사 로얄관광호텔,ROYAL HOTEL,로얄관광호텔, ,노명선,기타법인,120111-0059261,139-81-00933,인천광역시 남동구 감석동 173-4,www.Royalhotel.co.kr,,기타 일반 및 생활 숙박시설 운영업,1990-05-23,12월
로키(주),loki,로키, ,윤봉석,기타법인,194211-0047226,609-81-47306,경상남도 마산시 석전동229-17, ,,호텔업,2001-04-17,12월
로터스가든, ,로터스가든, ,김용삼,기타법인,110111-0834956,220-81-01029,서울특별시 강남구 역삼동 700-29, ,,출장 음식 서비스업, ,12월
주식회사 롯데시티호텔,"Lotte City Hotel Co.,Ltd",롯데시티호텔, ,최장원,기타법인,110111-3946518,104-86-16434,서울특별시 마포구 공덕동 423-3번지, ,,호텔업,2008-08-01,12월
롯데 케이케이디 주식회사,"Lotte Krispy Kreme Doughnuts Co., Ltd.",롯데케이케이디, ,박정환,기타법인,110111-4253053,104-86-25423,서울특별시 중구 소공동 롯데쇼핑센터빌딩 21층 롯데KKD(주),www.krispykreme.co.kr,,김밥 및 기타 간이 음식점업,2009-12-31,12월
롸이즈온주식회사,rise ON.INC,롸이즈온, ,이화경,기타법인,110111-2618944,220-86-46701,서울특별시 강남구 도곡동, ,,서양식 음식점업,2002-10-01,12월
주식회사루스톤,"LUSTON Co.,Ltd",루스톤, ,김운영,기타법인,220111-0098715,616-86-04902,제주특별자치도 제주시 애월읍 애월해안로 408 루스톤호텔,www.luston.co.kr,,호텔업,2013-01-21,12월
루트인터내셔널주식회사,ROOT International,루트인터내셔널, ,안영호,기타법인,110111-5141728,230-81-00293,서울특별시 동대문구 왕산로 226 (전농동), ,,호텔업,2013-05-23,12월
(주)리더스써클,"Leader''s Circle Co. ltd.,",리더스써클, ,정우영,기타법인,110111-2406323,108-81-51840,서울특별시 강남구 청담동 3-22, ,,호텔업,2002-01-01,12월
주식회사 리버빌,River Ville Inc.,리버빌, ,하재훈,기타법인,144311-0002905,223-81-07231,강원특별자치도 인제군 기린면 내린천로 4723, ,,기타 숙박업,2003-10-16,12월
리버유성호텔,riveryuseonghotel,리버유성호텔, ,선영만,기타법인,160111-0549216,419-88-01443,대전광역시 서구 계룡로583번길 52 (탄방동), ,,호텔업,2020-04-03,12월
(주)리브인피스,"LiveInPeace Co., Ltd.",리브인피스, ,손희철,기타법인,110111-8132823,809-86-02302,"서울특별시 금천구 디지털로9길 99 (가산동, 스타밸리) 1307호",대구 중구 동덕로 82 (대봉동),,호텔업,2021-12-17,12월
주식회사 리솜리조트,RESOM RESORT,리솜리조트, ,김윤환,기타법인,144411-0006773,227-81-17065,강원도 고성군 거진읍 대대3길 11-2, ,,휴양콘도 운영업,2010-10-29,12월
주식회사 리아타운,"Lia-Town Co.,Ltd",리아타운, ,박만진,기타법인,160111-0234693,314-86-13301,"대전광역시 서구 만년로68번길 15-20 (만년동,리틀아메리카빌딩2층)",www.vivaceresort.co.kr,,휴양콘도 운영업,2010-03-10,12월
주식회사 리앤이라마띠네,lellamatine,리앤이라마띠네, ,이왕산,기타법인,120111-1031202,275-86-01567,"서울특별시 동대문구 고산자로 399 (용두동, 동양프라자) 209호 리앤이엠지엠", ,,한식 일반 음식점업,2020-02-14,12월
리앤호텔 주식회사,L&HOTEL,리앤호텔, ,원미경,기타법인,194211-0224428,609-86-21048,경상남도 창원시 의창구 북면 천주로1150번길 15-2 (신촌리), ,,숙박업,2014-08-25,12월
주식회사 리윤 홀딩스,"LEEYOON HOLEINGS, Inc.",리윤홀딩스, ,LEE DANIEL SOO,기타법인,110111-6676203,822-87-01069,"서울특별시 강남구 선릉로148길 48-5 2층 (청담동, 대현빌딩)", ,,일식 음식점업,2018-03-05,12월
주식회사 리즈빌관광호텔,LEEDSBILL TOURIST HOTEL,리즈빌관광호텔, ,이재춘,기타법인,120111-0190223,122-81-57592,경기도 부천시 원미구 상동 538-5 리즈빌관광호텔, ,,호텔업,1999-04-09,12월
주식회사 리치몬드,RICHMOND,리치몬드, ,한상곤,기타법인,110111-5375799,120-88-10912,"경기도 가평군 설악면 유명로 2384 (회곡리, CASA32) 구)나이아가라호텔",www.casa32.co.kr,,호텔업,2014-03-26,12월
(주)리치빔,RICHBEAM,리치빔, ,남양우,기타법인,110111-2069543,215-81-97483,서울특별시 송파구 동남로 323 (오금동) 리치빔빌딩,www.pncg.co.kr,,치킨 전문점,2000-09-15,12월
(주)리치팜,"RICH PHARM Co.,Ltd.",리치팜, ,하봉갑,기타법인,134811-0447038,673-81-00938,경기도 화성시 향남읍 발안로 7 2층 (평리), ,,호텔업,2018-04-03,12월
리켄코리아 주식회사 ,"Riken Korea Co., Ltd.",리켄코리아, ,아라이에이 쥰,기타법인,224111-0025459,616-86-18217,제주특별자치도 서귀포시 논짓물로 45 (하예동),grandmerjeju.com/,,호텔업,2014-06-12,12월
주식회사 리호관광호텔,REE HO TOURIST HOTEL,리호관광호텔, ,공음분,기타법인,150111-0018552,315-81-06899,충청북도 청주시 흥덕구 비하동 35-7번지,http://www.reeho.com,,호텔업,1994-06-24,12월
릴레이인터내셔널 주식회사,"RELAY INTERNAIONAL CO., LTD",릴레이인터내셔널, ,주로니,기타법인,110111-2668585,110-81-59786,"서울특별시 마포구 동교동 203-8 마로빌딩 지하1층, 2층",www.redmango.co.kr,,김밥 및 기타 간이 음식점업,2003-02-01,12월
주식회사 마레누비움,MARE NUBIUM ,마레누비움, ,"박우진, 정종훈",기타법인,180111-1023710,113-87-00990,"부산광역시 해운대구 구남로 49 5층 (중동, 엘리시아)",hotelelysia.com,,여관업,2016-03-15,12월
(주)마레몬스,MAREMONS,마레몬스, ,최케빈경남,기타법인,141311-0006851,227-81-09380,강원도 속초시 동해대로 3705 (대포동), ,,호텔업,2006-12-01,12월
(주)마레보,marevo,마레보, ,김형길,기타법인,220111-0094937,616-86-00037,제주특별자치도 제주시 애월읍 신엄안3길 135 (고내리),www.marevoresort.com,,기타 일반 및 생활 숙박시설 운영업,2012-08-21,12월
마루심(주),"MARUSIM CO., LTD",마루심, ,이영심,기타법인,110111-5509976,114-87-20117,서울특별시 강남구 테헤란로8길 32 (역삼동),www.marusim.co.kr,,한식 해산물요리 전문점,2014-09-05,12월
마르코폴로호텔 주식회사,Marco Polo hotel,마르코폴로호텔, ,윤기수,기타법인,205411-0002214,411-81-13290,전라남도 영암군 삼호면 삼포리 산 168-16, ,,호텔업,1996-01-29,12월
마리안느센트럴 주식회사,mariannehotel central,마리안느센트럴, ,이종근,기타법인,180111-0972223,270-81-00423,부산광역시 해운대구 해운대해변로 310 (중동), ,,호텔업,2016-08-12,12월
(주)마이다스관광호텔, ,마이다스관광호텔, ,김종욱,기타법인,180111-0238352,617-81-20031,부산광역시 수영구 수영동 444-3, ,,호텔업,1997-08-05,12월
주식회사 마이애미정선,"Miamijeoungseon Co.,Ltd",마이애미정선, ,이범로,기타법인,144911-0018637,330-86-02766,강원도 정선군 고한읍 고한로 45 (고한리) 1층 (마이애미정선호텔), ,,숙박업,2022-06-10,12월
주식회사 마크호텔,MARKHOTEL,마크호텔, ,한준,기타법인,110111-5217248,101-86-83079,"서울특별시 중구 퇴계로 52 (회현동1가, 티마크그랜드호텔명동)", ,,호텔업,2013-09-03,12월
마키노차야,makinochaya,마키노차야, ,한만웅,기타법인,110111-7860623,636-81-02072,"서울특별시 송파구 송파대로 111 (문정동, 파크하비오) 202동, 210, 211호",www.makinochaya.co.kr/html/,,한식 해산물요리 전문점,2021-04-20,12월
주식회사 만석닭강정,MANSUK ,만석닭강정, ,곽승연,기타법인,141311-0014218,227-81-18711,강원도 속초시 중앙로147번길 16 (중앙동) 141호,mansuk.kr,,치킨 전문점,2012-03-21,12월
주식회사 만수정,"MANSUJEONG CO.,LTD",만수정, ,김민수,기타법인,134511-0193439,142-81-49742,경기도 용인시 기흥구 신정로 270-4 (보정동),-,,한식 일반 음식점업,2012-07-04,12월
매송커뮤니티 주식회사,"MaesongCommunity Co., Ltd",매송커뮤니티, ,양태희,기타법인,134811-0443507,856-86-00902,"경기도 화성시 효행로 1059 807호(진안동, 미래프라자)", ,,기숙사 및 고시원 운영업,2018-03-06,12월
주식회사 맥.킴,McKim Corporation,맥.킴, ,김형수,기타법인,180111-0118497,607-81-27395,부산광역시 동구 초량 3동 1145-11 동성빌딩 9층,www.mcdonelds.co.kr,,"피자, 햄버거, 샌드위치 및 유사 음식점업",1991-09-12,12월
주식회사 머드린,"mudrin hotel co.,Ltd.",머드린, ,안주봉,기타법인,164511-0031972,514-81-99938,충청남도 보령시 해수욕장8길 28 (신흑동), ,,호텔업,2019-03-04,12월
(주)메드빌트,medbuilt,메드빌트, ,김정미,기타법인,134611-0025549,125-81-53052,"경기도 안성시 남파로 169 (당왕동, 안성성요셉병원)", ,,음식점 및 주점업,2004-10-15,12월
(주)메디케이터링, ,메디케이터링, ,유운형,기타법인,110111-1591935,101-85-12164,서울특별시 성북구 성북동 35-8, ,,기타 숙박업, ,12월
주식회사 메이더,MADER Corp.,메이더, ,최형진,기타법인,110111-5535814,105-88-09721,서울특별시 마포구 독막로 215 (신수동)2층, ,,음식점업,2014-10-20,12월
메이플레이스(주),"Mayplace Co.,Ltd",메이플레이스, ,김용훈,기타법인,110111-1001629,109-81-39795,서울특별시 강서구 남부순환로 162-23 (외발산동), ,,호텔업,1994-10-01,12월
(주)메이호텔,"May Hotel.co,.ltd",메이호텔, ,강미란,기타법인,180111-0943505,617-86-24008,부산광역시 수영구 남천바다로33번길 12 (광안동), ,,호텔업,2014-12-04,12월
주식회사 메트로호텔,metrohotel corporation,메트로호텔, ,이근,기타법인,110111-0028533,202-81-02068,"서울특별시 중구 명동9가길 14 (을지로2가, 메트로호텔)",www.metrohotel.co.kr,,호텔업,1954-05-18,12월
주식회사 명동교자,MYEONGDONGKYOJA,명동교자, ,PARKJAMESHWIJOON,기타법인,110111-7290424,415-81-58192,서울특별시 중구 명동10길 29 (명동2가),www.mdkj.co.kr,,음식점업,2019-10-01,12월
(주)명성에프엠씨,MYUNGSUNG FMC,명성에프엠씨, ,김미경,기타법인,135811-0123744,124-86-42635,"경기도 수원시 권선구 산업로156번길 142-10 (고색동, 수원벤처밸리∥) 에이동 8층 824호",www.msfmc.co.kr/,,기관 구내식당업,2006-02-24,12월
주식회사 명장홍종흔,Myoungjang Hong Jong Heun Inc.,명장홍종흔, ,홍종흔,기타법인,134811-0268674,135-86-31934,"경기도 오산시 외삼미로 162-44 (외삼미동)1,2,3층", ,,제과점업,2013-04-19,12월
주식회사 모나밸리,"MONAMOUR Co., Ltd.",모나밸리, ,윤경숙,기타법인,131411-0339393,255-81-00045,충청남도 아산시 순천향로 624 (장존동), ,,한식 일반 음식점업,2015-03-20,12월
모나용평(주),"MONA YONGPYONG CO.,LTD ",모나용평,070960,박인준,유가증권시장,145011-0002801,226-81-24374,강원도 평창군  대관령면 올림픽로 715,www.yongpyong.co.kr,,휴양콘도 운영업,2000-02-14,12월
(주)모두락애경산업,Modurak Aekyung,모두락애경산업, ,송기복,기타법인,110111-6769058,467-86-01190,"서울특별시 마포구 양화로 188 (동교동, 애경타워)", ,,기타 비알코올 음료점업,2018-06-01,12월
(주)모두스테이,modestay,모두스테이, ,강기태,기타법인,110111-5445261,104-86-55626,"서울특별시 중구 충무로9길 20 (을지로3가, 일주빌딩)", ,,호텔업,2014-07-31,12월
(주)모아레저산업,BOSEONG DABEACH,모아레저산업, ,유형은,기타법인,205011-0004797,416-81-42465,전라남도 보성군 회천면 충의로 36 보성다비치콘도,dabeach.co.kr,,휴양콘도 운영업,2003-09-22,03월
주식회사 목은,"Co.,Ltd MOKEUN",목은, ,최경화,기타법인,194211-0295601,722-86-01379,"경상남도 창원시 의창구 원이대로 332 (대원동, 더시티세븐풀만호텔)", ,,서양식 음식점업,2019-03-01,12월
몽베르컨트리클럽 주식회사,Montvert Country Club Company Limited,몽베르컨트리클럽, ,길경철,기타법인,284411-0142031,148-86-03171,경기도 포천시 영북면 산정호수로 359-12 (산정리),www.montvertcc.com/,,휴양콘도 운영업,2023-11-10,12월
(주)무등산레져,M.D.S Leisure Corp.,무등산레져, ,김병수,기타법인,200111-0352595,409-86-32019,광주광역시 북구 동문대로249번길 14 (문흥동),없음,,여관업,2012-10-11,12월
주식회사 무주티엘랜드,-,무주티엘랜드, ,강행자,기타법인,200111-0158258,409-81-70944,광주광역시 북구 풍향동 584-10, ,,휴양콘도 운영업,2002-06-24,12월
(주)문화관광호텔,moonhwa tourist hotel,문화관광호텔, ,윤정환,기타법인,180111-0005199,605-81-01142,부산광역시 부산진구 부전동 517-65,-,,호텔업,1964-04-21,12월
주식회사 미래금,"Miraekum Co., Ltd.",미래금, ,오법균,기타법인,120111-0645715,131-86-45509,"인천광역시 연수구 테크노파크로 193 (송도동, 송도센트럴파크호텔)", ,,호텔업,2013-02-05,12월
주식회사 미래엠,"miraeM Co.,Ltd",미래엠, ,권오윤,기타법인,134211-0190259,467-87-00728,"서울특별시 강서구 마곡중앙12로 10 (마곡동, 메리어트호텔)", ,,호텔업,2017-05-26,12월
미래인베스트먼트,miraeinvestment,미래인베스트먼트, ,조현호,기타법인,120111-0873118,377-81-00627,"인천광역시 중구 신도시남로142번길 6 (운서동, 메가스타영종) 3층", ,,호텔업,2017-04-04,03월
주식회사미봉,"MIBONG CO.,LTD",미봉, ,김도헌,기타법인,144411-0000559,227-81-01923,강원도 고성군 현내면 금강산로 416 (마차진리),WWW.MIBONG.CO.KR,,휴양콘도 운영업,1990-09-17,12월
(주)미셸푸드,Michel Food,미셸푸드, ,박상수,기타법인,110111-3909805,214-88-27630,"서울특별시 서초구 반포대로 22 (서초동, 서초평화빌딩,대호빌딩)",www.michelfood.co.kr,,한식 일반 음식점업,2008-06-02,12월
주식회사 미소,MISO,미소, ,장병길,기타법인,164911-0029482,117-87-01458,"경상남도 남해군 서면 스포츠파크길 73 (서상리, 남해스포츠파크호텔)", ,,호텔업,2019-01-15,12월
미조투자개발 (주),MI-JO Investment & Development,미조투자개발, ,김신의,기타법인,110111-2063537,120-86-11732,서울특별시 강남구 대치동 891-6, ,,호텔업,2000-09-18,12월
주식회사 민,"WBEACHHOTEL CO.,LTD",민, ,하인환,기타법인,141211-0067889,224-81-60506,강원도 삼척시 새천년도로 219 (정하동), ,,숙박업,2013-11-08,12월
(주)밀리오레비엠,MiglioreBM,밀리오레비엠, ,전영실,기타법인,110111-8024799,807-88-01903,"서울특별시 중구 퇴계로 115 (충무로1가, 밀레오레명동)", ,,호텔업,2021-09-13,12월
(주)밀탑,"MealTop Co.,Ltd.",밀탑, ,김성수,기타법인,110111-4749151,206-86-60541,"서울특별시 성동구 아차산로 103 (성수동2가, 영동테크노타워) 601, 602호",www.mealtop.com,,비알코올 음료점업,2011-11-29,12월
주식회사 바나플에프엔비,"BANAPLE F&B Co., Ltd.",바나플에프엔비, ,송민기,기타법인,110111-6549905,358-87-00860,"서울특별시 강남구 테헤란로81길 9 3층(삼성동, 대천빌딩)", ,,커피 전문점,2017-10-26,12월
주식회사 바로테이스티,HOPOGALBI,바로테이스티, ,"손윤숙, 허훈",기타법인,234111-0091119,573-81-00638,부산광역시 남구 우암로 359 (문현동) 2층, ,,한식 육류요리 전문점,2017-01-01,12월
(주)바론즈인터내셔널,"Baron's international, Inc.",바론즈인터내셔널, ,박동환,기타법인,110111-0980494,229-81-18319,서울특별시 강남구 청담동 73-4,www.sizzler.co.kr,,서양식 음식점업,1993-10-22,12월
(주)바르다김선생,"BARUDA KIMSUNSENG Co., LTD.",바르다김선생, ,나상균,기타법인,110111-5334646,209-81-61001,서울특별시 강남구 언주로147길 20 2층 (논현동), ,,한식 일반 음식점업,2014-02-10,12월
주식회사 바른파트너즈,Bareun Partners corp,바른파트너즈, ,문정환,기타법인,110111-6635043,576-81-00879,서울특별시 서초구 사임당로18길 22-14 (서초동),www.bareunpartners.com,,일식 음식점업,2018-02-01,12월
주식회사 바빌론,HOTEL BABYLON,바빌론, ,최윤성,기타법인,110111-5224160,261-81-00448,"서울특별시 서초구 나루터로 64 (잠원동, 바빌론관광호텔)", ,,일반 및 생활 숙박시설 운영업,2013-09-09,12월
(주)바이오시스,"BIOSIS CO.,LTD.",바이오시스, ,심광보,기타법인,180111-0345371,617-81-31635,"부산광역시 부산진구 황령대로 24 702호 (범천동, 부산상공회의소)", ,,간이음식 포장 판매 전문점,2000-12-14,12월
주식회사 바이오피드백,SUN&MOON Co.Ltd,바이오피드백, ,문병근,기타법인,110111-1379670,210-81-22880,경기도 이천시 중리천로115번길 45 (안흥동),www.mirandahotel.com,,호텔업,1997-02-19,12월
(주)바이킹그룹,Viking Group,바이킹그룹, ,박제준,기타법인,281111-0098845,128-86-06096,서울특별시 강남구 영동대로 513 (삼성동),www.ivikings.co.kr,,서양식 음식점업,2005-08-10,12월
주식회사 바텍에스앤씨,"VATECH S&C CO.,LTD",바텍에스앤씨, ,최명규,기타법인,134511-0065696,135-81-58544,경기도 화성시 석우동 23-4 4층 ,www.vatechsnc.com,,기관 구내식당업,2002-11-06,12월
바피아노거제(주),VAPIANOGEOJE,바피아노거제, ,송경남,기타법인,194911-0026185,612-81-40876,"경상남도 거제시 장평로 12 (장평동,8층)", ,,서양식 음식점업,2012-06-12,12월
주식회사 바피아노청량리,VAPIANO CHUNGRYANGRI,바피아노청량리, ,강병철,기타법인,110111-4409135,204-86-22444,서울특별시 동대문구 전농동 591-53 702, ,,서양식 음식점업,2010-08-09,12월
백남관광 주식회사,"Paik Nam Tourist Co.,Ltd",백남관광, ,임승순,기타법인,110111-0102121,202-81-45562,"서울특별시 중구 을지로 16 (을지로1가, 프레지던트호텔)",www.hotelpresident.co.kr,,호텔업,1969-03-28,12월
백미당아이앤씨 주식회사,"BAEKMIDANG I&C CO., LTD.",백미당아이앤씨, ,김현락,기타법인,130111-1203213,599-88-03280,서울특별시 강남구 도산대로 240 (논현동) 11층, ,,커피 전문점,2024-09-26,12월
백통신원(주),"Baitong Xinyuan Co.,Ltd ",백통신원, ,우궈훼이,기타법인,220111-0079898,616-81-82499,"제주특별자치도 서귀포시 서호동 중산간동로 8446, 디-401", ,,휴양콘도 운영업,2010-12-14,12월
버자야에이치알카페코리아주식회사,Berjaya HR Cafe Korea Ltd.,버자야에이치알카페코리아, ,조재형,기타법인,110111-5206473,220-88-64042,"서울특별시 송파구 오금로 99 7층 (방이동, 진넥스레이크뷰)",www.hardrock.com,,서양식 음식점업,2013-08-16,04월
주식회사 범섬리조트,범섬리조트,범섬리조트, ,김정수,기타법인,224111-0024831,499-81-00058,"제주특별자치도 서귀포시 막숙포로 106 (법환동, 라이슬라다세대주택)", ,,호텔업,2015-05-26,12월
주식회사범어세인트웨스튼호텔,STS Development Co.,범어세인트웨스튼호텔, ,이양희,기타법인,170111-0369977,503-81-83154,대구광역시 달서구 성서로 413(이곡동), ,,호텔업,2009-01-20,12월
베니키아해운대호텔마리안느(주),mariannehotel,베니키아해운대호텔마리안느, ,이종근,기타법인,180111-0772699,607-86-04984,부산광역시 해운대구 해운대해변로 310 (중동), ,,호텔업,2012-08-07,12월
주식회사 베러스쿱크리머리,Better Scoop creamery Inc.,베러스쿱크리머리, ,서종원,기타법인,110111-9152698,294-81-03799,서울특별시 강남구 선릉로 827 (신사동) 4층, ,,김밥 및 기타 간이 음식점업,2025-01-08,12월
주식회사 베리,VERY,베리, ,윤정호,기타법인,161511-0183106,728-87-00088,충청남도 천안시 동남구 해솔1길 27 (구성동), ,,서양식 음식점업,2015-07-01,12월
