회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
주식회사 로이,Roe Co. Ltd.,로이, ,김재호,기타법인,180111-0591198,605-81-82918,부산광역시 부산진구 서면로 62-1 (부전동), ,,비주거용 건물 임대업,2007-04-26,12월
로이714 주식회사,Roy714 corporation,로이714, ,공국종,기타법인,110111-5956763,783-87-00391,서울특별시 마포구 잔다리로6길 20-9 (서교동), ,,비주거용 건물 임대업,2016-01-25,12월
(주)로이앤디,"roiand.co.,ltd",로이앤디, ,김한섭,기타법인,110111-2474635,211-87-10939,서울특별시 서초구 반포1동 736-8 신태양빌딩802호, ,,주거용 건물 개발 및 공급업,2002-03-21,12월
로이오주택건설(주),loiohouse,로이오주택건설, ,강원택,기타법인,110111-1483223,207-81-50551,서울특별시 강남구 역삼2동 707-8 대아빌딩 3층, ,,기타 부동산 개발 및 공급업,1997-11-11,12월
주식회사 로임,loyim,로임, ,임태형,기타법인,110111-3929481,214-88-29910,서울특별시 영등포구 여의도동 28-3 여의도파크센터 A-2705, ,,부동산 관련 서비스업,2008-07-10,12월
주식회사 로젠,-,로젠, ,이수연,기타법인,220111-0131341,265-81-00168,"제주특별자치도 제주시 노형로 407 205호 (노형동, 노형타워)",-,,"부동산 중개, 자문 및 감정평가업",2015-07-27,12월
주식회사 로즈마리홀딩스,ROSEMARYHOLDINGS,로즈마리홀딩스, ,이석호,기타법인,120111-1179044,326-86-02414,"인천광역시 연수구 센트럴로 263 (송도동, 송도국제업무단지C8-2블럭업무복합시설) 24층 2468호", ,,부동산업,2021-09-16,12월
(주)로즈커뮤니케이션,ROSECOMMUNICATIONS,로즈커뮤니케이션, ,최병례,기타법인,110111-2853087,104-81-83127,서울특별시 서초구 홍씨마을길 32-4 (내곡동), ,,주거용 건물 개발 및 공급업,2003-09-09,12월
주식회사 로지스밸리신한위탁관리부동산투자회사,"Logisvalley Shinhan REIT Co., Ltd.",로지스밸리신한위탁관리부동산투자회사, ,윤건병,기타법인,110111-7893179,391-88-02047,"서울특별시 종로구 종로 33 18층 (청진동, 그랑서울)", ,,비주거용 건물 임대업,2021-05-20,12월
주식회사 로지스밸리안성메가허브,logisvalley namsa,로지스밸리안성메가허브, ,김필립,기타법인,134511-0519370,704-81-02230,"경기도 용인시 기흥구 마북로 110 3층 302호 (마북동,선경빌딩)", ,,부동산 임대업,2021-06-15,12월
주식회사 로지스밸리인천에어포트지디씨,"LOGISVALLEY INCHEON AIR PORT GDC Co., Ltd",로지스밸리인천에어포트지디씨, ,김필립,기타법인,134511-0662054,665-86-02911,경기도 용인시 기흥구 마북로 110 (마북동) 1층 102호, ,,비주거용 건물 개발 및 공급업,2023-12-12,12월
(주)로지스밸리인천포트지디씨,"LV Incheon Port GDC Co., Ltd,",로지스밸리인천포트지디씨, ,김필립,기타법인,134511-0524436,313-81-35710,경기도 용인시 기흥구 마북로 110 (마북동) 302호, ,,비주거용 건물 개발 및 공급업,2021-07-12,12월
로지스웍스평택 주식회사,"LogiWorks Pyeongtaek Co., Ltd.",로지스웍스평택, ,권상완,기타법인,134611-0121561,875-87-02359,경기도 화성시 팔탄면 온천로 118 (박곡리)2층, ,,비주거용 건물 개발 및 공급업,2022-01-26,12월
주식회사로지스코엘,logiskoel co. LTD,로지스코엘, ,황태포,기타법인,110111-5283447,264-81-25808,"서울특별시 서초구 서초중앙로 69 203호 (서초동, 르네상스빌딩)", ,,비주거용 부동산 관리업,2013-12-04,12월
로지스큐브양주 주식회사,"LogisQubeYangju Co., Ltd.",로지스큐브양주, ,김이근,기타법인,124411-0336645,263-88-02233,경기도 남양주시 화도읍 재재기로149번길 57 2층, ,,비주거용 건물 개발 및 공급업,2022-07-04,12월
로지스프로프로젝트와이일반사모부동산투자회사,Logispro project Y Private Real Estate Investment Company,로지스프로프로젝트와이일반사모부동산투자회사, ,인트러스투자운용주식회사,기타법인,110111-8315437,639-87-02466,"서울특별시 강남구 테헤란로 152 6층, 14층(역삼동, 강남파이낸스센터)", ,,비주거용 건물 개발 및 공급업,2022-05-27,12월
주식회사 로지온레스터스에스피씨,Logion Restus SPC,로지온레스터스에스피씨, ,정유석,기타법인,284111-0277826,370-88-02360,경기도 남양주시 화도읍 경춘로 2239 (월산리)201호, ,,비주거용 건물 개발 및 공급업,2021-12-09,12월
주식회사 로지온양산에스피씨,LOGION YANGSANSPC,로지온양산에스피씨, ,정유석,기타법인,284111-0257753,830-87-01982,경기도 남양주시 화도읍 경춘로 2239 (월산리) 201호, ,,비주거용 건물 개발 및 공급업,2021-05-03,12월
로지원주식회사,logiwon inc,로지원, ,강웅철,기타법인,110111-6500006,811-88-00733,"서울특별시 서초구 서초중앙로 63 (서초동, 리더스빌딩) 1401호", ,,기타 부동산 개발 및 공급업,2017-08-28,12월
주식회사 로진,"ROJIN  CO.,LTD",로진, ,"고영상, 배동걸",기타법인,135011-0118626,134-81-75948,경기도 안산시 상록구 이동717 로진메디칼빌딩 101, ,,비주거용 건물 개발 및 공급업,2001-10-29,12월
(주)로커스트레이딩,"Locus Trading Co., LTD",로커스트레이딩, ,오성철,기타법인,110111-3147497,114-86-41167,서울특별시 서초구 반포4동 55-2 송암빌딩 1층, ,,비주거용 건물 임대업,2005-01-11,12월
주식회사 로컬스티치,localstitch,로컬스티치, ,김수민,기타법인,110111-6644490,279-87-00849,서울특별시 중구 소공로 96, ,,비주거용 건물 임대업,2018-01-30,12월
주식회사 로쿠스,LOCUS,로쿠스, ,박민주,기타법인,110111-2242412,214-86-82769,서울특별시 강남구 선릉로129길 3-4 803호 (논현동), ,,주거용 건물 개발 및 공급업,2001-05-19,12월
로터스피에프브이주식회사,"LOTUS PFV.CO.,LTD",로터스피에프브이, ,토마스리우,기타법인,110111-6344222,494-87-00619,서울특별시 종로구 인사동길 49 (관훈동), ,,비주거용 건물 임대업,2017-03-14,12월
주식회사 로텝하우징,LOTAPHOUSING,로텝하우징, ,신동민,기타법인,110111-4140193,211-88-30344,서울특별시 서초구 강남대로6길 22 2층(양재동), ,,주거용 건물 개발 및 공급업,2009-07-17,12월
주식회사 로티스디앤엠,"Rotice Development & Management Co.,LTD.",로티스디앤엠, ,유경준,기타법인,110111-5224011,107-88-02248,"서울특별시 용산구 서빙고로 17 업무동 1102호(한강로3가, 센트럴타워)", ,,주거용 건물 개발 및 공급업,2013-09-12,12월
주식회사 로팜,Rofam co. Ltd,로팜, ,노현주,기타법인,134511-0496362,275-86-02324,서울특별시 강남구 논현로85길 70 (역삼동) 202호, ,,비주거용 건물 임대업,2021-01-29,12월
(주)로프트,LOFT,로프트, ,임건영,기타법인,110111-0752835,114-86-01336,서울특별시 서초구 잠원동 35∼41, ,,기타 부동산 개발 및 공급업,2004-03-25,12월
(주)로프트프라퍼티스,LOFT PROPERTIES,로프트프라퍼티스, ,이재호,기타법인,110111-6930097,293-81-01181,"서울특별시 강남구 봉은사로71길 7 (삼성동, 로프트원)", ,,부동산업,2018-10-01,12월
(주)로하스리빙,Lohas living Inc.,로하스리빙, ,양승록,기타법인,200111-0249833,408-81-75626,광주광역시 동구 서석로85번길 8-12 (대의동), ,,주거용 건물 개발 및 공급업,2007-10-24,12월
(주)로하스시티,Lohas City,로하스시티, ,배철한 박경희,기타법인,110111-3505819,101-86-25458,서울특별시 강남구 역삼동, ,,부동산 개발 및 공급업,2006-08-07,12월
주식회사 로하스아이앤디,LOHAS I&D,로하스아이앤디, ,오헌직,기타법인,110111-2044074,107-81-88252,서울특별시 강남구 대치4동 907-3 강남설계빌딩 3층, ,,비주거용 건물 개발 및 공급업,2000-08-07,12월
(주)로하스 아카데미,"LOHAS Academy Co.,Ltd.",로하스아카데미, ,이상부,기타법인,110111-3111822,215-86-63649,"서울특별시 송파구 송파대로34길 29 (송파동, 송파씨엠빌딩)", ,,비주거용 건물 임대업,2004-11-05,12월
주식회사 로하스파크피에프브이,LOHAS PARK PFV CORP.,로하스파크피에프브이, ,유형석,기타법인,110111-3768053,120-87-20499,경기도 구리시 교문동 735-6, ,,비주거용 건물 개발 및 공급업,2007-10-12,12월
(유)록산개발,ROKSAN Development ,록산개발, ,김상우,기타법인,110114-0268563,487-87-02093,"서울특별시 강남구 논현로 201 33 (삼성동), B동 4층", ,,비주거용 건물 임대업,2020-11-18,12월
(주)록인김해레스포타운,Login Gim Hae Lespo Town Ltd,록인김해레스포타운, ,김태훈,기타법인,195511-0081970,615-81-45021,경상남도 김해시 가락로93번길 19-2 (서상동), ,,부동산 개발 및 공급업,2005-09-06,12월
주식회사 록인 제주,Login Jeju,록인제주, ,두진강,기타법인,220111-0055640,616-81-55672,제주특별자치도 서귀포시 표선면 가시리 600, ,,부동산 개발 및 공급업,2006-03-15,12월
(주)록키지산,rockyjs,록키지산, ,이질용,기타법인,120111-1220433,438-86-02551,인천광역시 남동구 남동서로 361-11 남동서로 361-8(남촌동), ,,비주거용 건물 개발 및 공급업,2022-03-21,12월
주식회사 록평,ROK-PYONG co.,록평, ,방한선,기타법인,110111-2819435,215-86-44977,충청남도 공주시 정안면 보물리 131-3, ,,기타 부동산 개발 및 공급업,2003-07-11,12월
주식회사 론포인트,loanpoint,론포인트, ,"조규택, 이광현",기타법인,110111-6154580,517-81-00429,"서울특별시 서초구 서초대로48길 108 (서초동, 정일빌딩)",https://www.loanpoint.co.kr/,,부동산 중개 및 대리업,2016-08-31,12월
롯데디엠씨개발 주식회사,"LOTTE DMC Development Co., Ltd.",롯데디엠씨개발, ,이호설,기타법인,110111-6959188,746-87-01445,"서울특별시 중구 남대문로 81 지하 2층(소공동, 롯데백화점본점)", ,,부동산 개발 및 공급업,2018-12-18,12월
롯데위탁관리부동산투자회사 주식회사,"LOTTE REIT Co., Ltd.",롯데리츠,330590,롯데에이엠씨 주식회사,유가증권시장,110111-7061081,564-81-01254,서울특별시 송파구 올림픽로 300 롯데월드타워 30층,www.lottereit.co.kr/,,부동산 임대 및 공급업,2019-03-29,06월
롯데물산주식회사,LOTTE Property&Development,롯데물산, ,장재훈,기타법인,110111-0320707,219-81-14922,서울특별시 송파구 올림픽로 300 롯데월드타워 109~111층,www.lottepnd.com,,부동산 임대 및 공급업,1982-06-15,12월
롯데부여리조트(주),"LOTTE BUYEO RESORT CO.,LTD",롯데부여리조트, ,김창권,기타법인,164311-0011233,308-81-29119,충청남도 부여군 부여읍 동남리 710-2 제2호,www.lottebuyeoresort.com,,기타 부동산 개발 및 공급업,2008-10-22,12월
롯데송도쇼핑타운(주),"LOTTE Songdo Shopping Town CO., LTD",롯데송도쇼핑타운, ,김두원,기타법인,120111-0562985,131-86-26991,"인천광역시 연수구 하모니로138번길 11 101동 314호(송도동, 송도캐슬센트럴파크)", ,,비주거용 부동산 관리업,2011-03-23,12월
롯데쇼핑타운대구(주),"LOTTE Shopping Town Daegu Co.,LTD",롯데쇼핑타운대구, ,이광영,기타법인,170111-0568404,349-88-00107,대구광역시 동구 동대구로 495 (신천동), ,,비주거용 건물 개발 및 공급업,2015-06-11,12월
롯데수원역쇼핑타운(주),"LOTTE Suwon Station Shopping Town CO.,LTD",롯데수원역쇼핑타운, ,송정호,기타법인,281111-0092342,128-86-01539,"경기도 수원시 권선구 세화로 134 (서둔동, 롯데몰수원점)", ,,비주거용 건물 임대업,2005-03-15,12월
롯데에이엠씨 주식회사,LOTTE AMC,롯데에이엠씨, ,이상학,기타법인,110111-7056660,445-88-01331,"서울특별시 송파구 올림픽로 300 30층 (신천동, 롯데월드타워앤드롯데월드몰)",www.lotteamc.com,,부동산업,2019-03-26,12월
롯데울산개발(주),LOTTE Ulsan Development,롯데울산개발, ,이청연,기타법인,230111-0254240,626-87-00313,울산광역시 남구 삼산로 288 8층 (삼산동), ,,비주거용 건물 개발 및 공급업,2016-02-25,12월
롯데인천개발(주),"Lotte Incheon Development Co., Ltd",롯데인천개발, ,황범석,기타법인,120111-0639594,131-86-43840,"인천광역시 연수구 갯벌로 12 (송도동, 갯벌타워)", ,,부동산 임대업,2012-12-18,12월
롯데인천타운 주식회사,"Lotte Incheon Town Co.,Ltd.",롯데인천타운, ,황범석,기타법인,120111-0709298,131-86-60999,인천광역시 연수구 갯벌로 12 송도동 갯벌타워 16층,없음,,부동산업,2014-05-21,12월
롯데자산개발,"LOTTE ASSET DEVELOPMENT CO.,LTD",롯데자산개발, ,오일근,기타법인,110111-2394263,211-87-05644,"서울특별시 송파구 올림픽로 289 6층 (신천동, 잠실시그마타워)", ,,비주거용 건물 임대업,2001-12-12,12월
롯데제주리조트(주),"lottejejuresort co.,ltd",롯데제주리조트, ,김창권,기타법인,224111-0015062,616-81-67936,제주특별자치도 서귀포시 색달동 2812-4 롯데호텔 7층, ,,기타 부동산 개발 및 공급업,2008-09-22,12월
롯데타운동탄(주),"LOTTE Town Dongtan Co.,LTD",롯데타운동탄, ,김두원,기타법인,134811-0349565,880-81-00176,경기도 화성시 동탄대로19길 10 (오산동) 신유메디프라자 601호, ,,비주거용 건물 개발 및 공급업,2015-10-26,12월
롯데테크디앤디 주식회사,LOTTE TECH D&D CORPORATION,롯데테크디앤디, ,이관호,기타법인,134511-0567585,893-86-02350,경기도 용인시 기흥구 흥덕1로 30 4층(영덕동), ,,주거용 건물 개발 및 공급업,2022-03-03,12월
주식회사 루나디앤씨,LUNA D&C,루나디앤씨, ,강보원,기타법인,134811-0483529,824-88-01102,경기도 화성시 동탄대로 646-4 메가비즈비동 1509호(영천동), ,,부동산업,2019-01-23,12월
주식회사 루나플라체,LUNAPLACE,루나플라체, ,이재철,기타법인,124411-0237231,238-87-01513,경기도 김포시 봉화로 13 5층 523호 (사우동), ,,주거용 건물 개발 및 공급업,2019-06-10,12월
루다디앤씨(주),rudadnc,루다디앤씨, ,원지연,기타법인,110111-4498534,114-86-85393,"서울특별시 강남구 삼성로 573 3층 302-2호(삼성동, 성원빌딩)", ,,부동산업,2010-12-23,12월
주식회사 루더스,"Ludus, Inc.",루더스, ,최운규,기타법인,110111-7894630,588-81-02303,"서울특별시 서초구 바우뫼로 128 (양재동, 비스텔) 지하1층", ,,주거용 건물 임대업,2021-05-21,12월
(주)루덴스파트너스,Ludens Partners,루덴스파트너스, ,임대읍,기타법인,214911-0047300,348-86-00323,"전라북도 익산시 익산대로 137-1 707호 (창인동2가, 한일오피스텔)", ,,주거용 부동산 관리업,2016-01-13,12월
(주)루덴스홀딩스,LUDENS HOLDINGS CO. LTD.,루덴스홀딩스, ,구영애,기타법인,180111-1454759,407-86-02810,경상남도 김해시 김해대로2324번길 36 (봉황동)301호, ,,주거용 건물 개발 및 공급업,2022-07-11,12월
주식회사 루리,luri,루리, ,이진희 주진형,기타법인,131311-0252521,693-81-02134,경기도 평택시 죽백3로 167-3 (죽백동)3층, ,,주거용 건물 개발 및 공급업,2021-06-16,12월
루브니엘 주식회사,luvniel inc. ,루브니엘, ,박명환,기타법인,110111-5808584,659-88-00192,울산광역시 중구 성안1길 101 제가동호(성안동),luv5012@daum.net,,부동산업,2015-08-13,12월
(주)루브루수원,"LUVLU Co., Ltd.",루브루수원, ,김상균,기타법인,135811-0419797,701-86-01993,"경상북도 경주시 천북면 천북산단로 199-31 (오야리, (주)성호금속경주공장)", ,,주거용 건물 개발 및 공급업,2021-06-01,12월
주식회사 루성,"Lu Sung Co.,Ltd.",루성, ,권영식,기타법인,180111-0113140,618-81-15448,부산광역시 해운대구 중동 957-2, ,,비주거용 건물 임대업,1991-05-01,12월
주식회사 루시아도산208,LUXIADOSAN208,루시아도산208, ,"박영석, 채지원",기타법인,134811-0571902,197-88-01674,경기도 화성시 동탄순환대로29길 62 (영천동)2층 2호, ,,부동산업,2020-07-23,12월
루시아청담피에프브이주식회사,"LUXIA Cheongdam pfv Co., Ltd.",루시아청담피에프브이, ,채지원,기타법인,110111-7335410,343-81-01467,"서울특별시 강남구 도산대로 540 6층, (청담동)", ,,부동산업,2019-12-24,12월
루시아홀딩스 주식회사,LUXIA HOLDINGS,루시아홀딩스, ,채지원,기타법인,110111-7099420,807-88-01091,"서울특별시 강남구 도산대로 540 6층 (청담동, 청담덕영빌딩)", ,,부동산업,2019-05-07,12월
주식회사 루아디앤씨,luaD&C,루아디앤씨, ,함은우,기타법인,134111-0213582,138-81-71508,"경기도 안양시 동안구 부림로169번길 41 (관양동, 힐스테이트에코평촌) 102동 2204호", ,,주거용 건물 개발 및 공급업,2011-12-07,12월
주식회사루체하임종합개발,LUCEHAIM,루체하임종합개발, ,조장훈,기타법인,285011-0376843,306-86-00955,경기도 고양시 덕양구 고양대로 1391 (성사동)성사루체하임, ,,부동산업,2018-02-23,12월
주식회사 루카제이디,"Luca JD Co., Ltd",루카제이디, ,최영두,기타법인,134511-0487246,709-88-01860,"경기도 용인시 수지구 신수로 767 (동천동, 분당수지U-TOWER)", ,,부동산업,2020-11-26,12월
루트디앤엠(주),ROOTD&M,루트디앤엠, ,백민호,기타법인,110111-1924764,210-81-28846,서울특별시 강남구 삼성동 36-8, ,,부동산업,2000-03-31,12월
주식회사 루튼,Root'n co. ltd.,루튼, ,오병훈,기타법인,110111-0167894,214-81-06131,"서울특별시 강남구 언주로 551 12층(역삼동,프라자654빌딩)",해당없음,,비주거용 건물 임대업,1973-03-01,12월
루펜티스(주),LUPENTIS co.ltd,루펜티스, ,김대명,기타법인,180111-1226489,699-86-01652,"부산광역시 해운대구 APEC로 17 4403호(우동, 센텀리더스마크)", ,,주거용 건물 개발 및 공급업,2019-06-28,12월
(주)룩스컴퍼니,"lux company co.,ltd",룩스컴퍼니, ,오승중,기타법인,110111-2771669,120-86-52067,서울특별시 강남구 남부순환로365길 22 오이빌딩5층, ,,주거용 건물 개발 및 공급업,2003-05-09,12월
주식회사 류,"RYU Co.,Ltd",류, ,유준수,기타법인,110111-4248989,120-87-48861,서울특별시 강남구 삼성동 158-10 마젤란21아스테리움 1101호, ,,주거용 건물 개발 및 공급업,2009-12-24,12월
류마개발주식회사,ryuma,류마개발, ,김은주,기타법인,124411-0157504,234-81-08400,경기도 김포시 고촌읍 김포대로 349 (신곡리) 9층901호(아라베스트빌), ,,부동산 개발 및 공급업,2015-02-02,12월
(주)류앤오,RYUNOH,류앤오, ,오은정,기타법인,180111-1369057,828-87-02163,"부산광역시 해운대구 해운대해변로 197 (우동, 해운대경동제이드아파트) 103동 1803호", ,,부동산업,2021-06-15,06월
주식회사 류엔미즈메디컬,"RYUNMIZMEDICAL CO.,LTD",류엔미즈메디컬, ,이춘기,기타법인,234111-0116313,184-87-01574,"부산광역시 동래구 아시아드대로 213 (온천동, 류엔미즈메디컬)", ,,비주거용 건물 임대업,2020-08-06,12월
주식회사 류일인터내셔널,"RYUIL INTERNATIONAL Co.,Ltd.",류일인터내셔널, ,류돈희,기타법인,134811-0541236,750-87-01478,경기도 화성시 양감면 은행나무로 63-10 (요당리) 1층 2호, ,,비주거용 부동산 관리업,2019-11-10,12월
주식회사 류진시티,"RyujinCity Co.,Ltd",류진시티, ,유근웅,기타법인,161511-0140461,312-86-38704,충청남도 천안시 동남구 공설시장2길 8-12 (문화동), ,,주거용 건물 개발 및 공급업,2012-04-18,12월
르그랑,Giselle em ,르그랑, ,이승민,기타법인,120111-0961335,401-86-01278,"서울특별시 강남구 학동로 205 (논현동, 케이에이엔지빌딩)  3층", ,,기타 부동산 개발 및 공급업,2018-11-01,12월
(주)르네상스레저,"Renaissance Counrtry Club Co,Ltd",르네상스레저, ,정희수,기타법인,110111-7019527,135-86-54219,"서울특별시 강남구 영동대로 645 (삼성동, 청우빌딩) 102호", ,,부동산 투자자문업,2019-02-20,12월
주식회사르네상스에비뉴,renaissanceavenue,르네상스에비뉴, ,"조성만, 김병각",기타법인,110111-7917482,418-86-02085,"서울특별시 송파구 송파대로 167 (문정동, 문정역테라타워)에이동 1306호","송파대로 167, 에이동 1306호",,주거용 건물 개발 및 공급업,2021-06-10,12월
(주)르떼르,RETARE,르떼르, ,유덕찬,기타법인,110111-6341377,196-86-00760,"전라남도 광양시 광양읍 와룡길 43 (용강리, 남해오네뜨) 상가동 제비202호", ,,주거용 건물 개발 및 공급업,2017-03-22,12월
르메이에르주식회사,Le Meire,르메이에르, ,정경태,기타법인,110111-0620826,116-81-34309,서울특별시 영등포구 여의도동 28-1 전경련회관 15층, ,,주거용 건물 개발 및 공급업,1990-04-02,12월
(주)르본씨앤디,REBORN C&D,르본씨앤디, ,윤승진,기타법인,131111-0507798,675-81-01006,"경기도 용인시 기흥구 죽전로 6 7층 701-8호 (보정동, 한솔프라자)",www.worknco.kr,,비주거용 건물 임대업,2018-02-02,12월
(주)르본씨티,"Reborn City.Co.,Ltd",르본씨티, ,"박태수, 최항락",기타법인,110111-1221665,211-86-79396,서울특별시 서초구 반포동 19-1 8층, ,,비주거용 건물 개발 및 공급업,2001-07-20,12월
주식회사 르셀,LESEL Co. Ltd,르셀, ,김동상,기타법인,110111-3608697,206-86-13413,충청남도 서산시 잠홍동 742-1 306, ,,비주거용 건물 개발 및 공급업,2007-01-26,12월
주식회사르시엘,leciel,르시엘, ,최혜경,기타법인,110111-2986820,114-87-24243,서울특별시 서초구 서초대로23길 118 (방배동), ,,부동산 임대 및 공급업,2015-02-12,03월
주식회사 르씨엘건설,"LECIEL construction co., ltd.",르씨엘건설, ,"김형우, 박재성",기타법인,180111-1418416,828-88-02291,"부산광역시 부산진구 중앙대로 622 3층 1호(범천동, 별관)", ,,부동산 임대업,2022-01-21,12월
주식회사 르씨엘산업개발,"LECIEL development co., ltd.",르씨엘산업개발, ,박재성,기타법인,180111-1414464,733-87-02337,"부산광역시 동래구 동래로19번길 4 102호 (온천동, 르씨엘명륜)", ,,부동산 임대업,2022-01-04,12월
주식회사 르프레,"Lepre Co., Ltd.",르프레, ,신병탁,기타법인,180111-1130391,618-87-00796,부산광역시 강서구 녹산산단382로 53 (송정동), ,,부동산업,2017-12-22,12월
르피에드둔산피에프브이 주식회사,"Lepied Dunsan PFV Co., Ltd.",르피에드둔산피에프브이, ,박지현,기타법인,110111-7621455,877-81-02047,대전광역시 유성구 죽동로279번길 36 101호(죽동), ,,주거용 부동산 관리업,2020-09-14,12월
주식회사 리가,LEE GA Corp.,리가, ,홍정숙,기타법인,180111-1358977,818-88-02222,"부산광역시 해운대구 구남로18번길 16 (우동, 게리쿠퍼모텔)", ,,비주거용 건물 임대업,2021-04-27,12월
리강피에프브이 주식회사,rigangpfv corporation,리강피에프브이, ,조영하,기타법인,110111-8426010,707-81-02879,"서울특별시 광진구 아차산로 234 (자양동, 화양모텔)", ,,비주거용 건물 개발 및 공급업,2022-09-19,12월
(주)리건,"LEEKUN Construction Co.,Ltd.",리건, ,김이곤,기타법인,130111-0014653,135-81-20335,"강원도 양양군 강현면 낙산사로 30 (전진리, 양양군수협낙산지점)",www.leekun.co.kr,,주거용 건물 개발 및 공급업,1990-04-16,12월
(주)리건그룹,leegungroup,리건그룹, ,김대건,기타법인,110111-6682490,852-86-01063,서울특별시 강남구 학동로97길 43-5 (청담동) 5층, ,,주거용 건물 개발 및 공급업,2018-03-09,12월
주식회사 리건인베스트먼트피에프브이,LEEGUN INVESTMENT PFV,리건인베스트먼트피에프브이, ,김대건 이승훈,기타법인,110111-7479721,356-81-01783,서울특별시 강남구 학동로97길 43-5 (청담동)4층, ,,주거용 건물 개발 및 공급업,2020-05-08,12월
리곱스키개발(주),Ligovskiy Development Ltd,리곱스키개발, ,김창훈,기타법인,110111-3826223,107-87-04569,서울특별시 영등포구 여의도동 44-36 센터빌딩 14층, ,,부동산 개발 및 공급업,2008-01-17,12월
주식회사 리노,"co., ltd Rino",리노, ,박종삼,기타법인,210111-0042087,402-81-57052,전라북도 전주시 덕진구 금암1동 668-5,-,,기타 부동산 개발 및 공급업,2003-12-10,12월
리노플래닝 주식회사,LINO PLANNING,리노플래닝, ,이형근,기타법인,110111-6648393,815-86-00779,"경기도 용인시 기흥구 흥덕중앙로 120 (영덕동, UTOWER) 304", ,,부동산업,2018-02-01,12월
리뉴웰감만개발 주식회사,RenewellGamman,리뉴웰감만개발, ,문호,기타법인,110111-7855715,789-81-02376,"서울특별시 송파구 가락로 102 (석촌동, 석촌꽃마을빌딩)", ,,주거용 건물 개발 및 공급업,2021-04-15,12월
리대림개발주식회사,LEDAELIM Development Corporation,리대림개발, ,조종영,기타법인,160111-0170194,305-81-68767,세종특별자치시 부강면 갈산산수로 283 (산수리)106-2 11동, ,,부동산 임대업,2004-03-07,12월
주식회사 리더산업개발,LEADER INDUSTRY DEVLOPMENT COMPANY,리더산업개발, ,권혁성,기타법인,110111-2293481,105-86-28568,"서울특별시 강남구 봉은사로 129 (논현동, 거평타운) 1412호",jccgunyub@naver.com,,"부동산 중개, 자문 및 감정평가업",2001-07-24,12월
주식회사 리더스,LEADERS,리더스, ,이강헌,기타법인,134511-0298817,316-87-00492,"경기도 용인시 수지구 광교중앙로 304 801호(상현동,미주프라자)", ,,부동산업,2016-08-22,12월
주식회사 리더스,Leaders,리더스, ,박광수,기타법인,205511-0042987,418-88-00043,전라남도 나주시 호수로 70 107호 (빛가람동), ,,"부동산 중개, 자문 및 감정평가업",2015-03-27,12월
주식회사 리더스뉴스테이,LEADERS NEWSTAY CO LTD.,리더스뉴스테이, ,정의한,기타법인,230111-0273133,190-81-00637,울산광역시 남구 삼산중로84번길 3 (삼산동), ,,비주거용 건물 개발 및 공급업,2017-03-07,12월
리더스도시개발 주식회사,LEADER''S DEVELOPING LTD.,리더스도시개발, ,김재인,기타법인,230111-0229582,610-86-31115,울산광역시 남구 삼산중로84번길 3 2층 (삼산동), ,,비주거용 건물 개발 및 공급업,2014-10-22,12월
주식회사 리더스빌,"LEADERSVILL  CONSTRUCTION CO., LTD.",리더스빌, ,유광영,기타법인,110111-1230955,114-86-21346,서울특별시 서초구 방배동 488-4 방배리더스빌 205호,-,,"부동산 중개, 자문 및 감정평가업",2002-07-22,12월
리더스스마트허브(주),LEADERSSMARTHUB.CO.LTD,리더스스마트허브, ,정장범,기타법인,134811-0599798,388-86-02033,"경기도 화성시 노작로 147 601-비212호(반송동, 돌모루프라자)", ,,비주거용 건물 개발 및 공급업,2021-01-18,12월
(주)리더스엠앤지,leaders m&g,리더스엠앤지, ,정무준,기타법인,230111-0295294,898-88-00900,울산광역시 남구 두왕로 337-1 (신정동) 3층 304호, ,,부동산업,2018-06-12,03월
주식회사 리더스원건설,Leadersone construct,리더스원건설, ,윤정구,기타법인,110111-7678414,630-87-02168,"충청남도 태안군 안면읍 백사장1길 24 (창기리, 가고파회센타)", ,,주거용 건물 개발 및 공급업,2020-11-10,12월
(주)리더스유니온,Leader''s Union co.kr.Ltd,리더스유니온, ,이태우,기타법인,110111-6683448,696-81-01283,"경기도 하남시 하남대로 947 (풍산동, 하남테크노밸리U1CENTER) 에이-1501호", ,,주거용 건물 개발 및 공급업,2018-08-28,12월
리더스케이 주식회사,READERS K,리더스케이, ,김경태,기타법인,120111-0869357,810-88-00628,"인천광역시 서구 완정로 179 (왕길동, 제이원검단메디컬프라자) 6층 601-87호", ,,주거용 건물 개발 및 공급업,2017-03-27,12월
주식회사 리더스파트너스,"LEADERS PARTNERS CO., LTD",리더스파트너스, ,이강헌,기타법인,134511-0270550,580-81-00164,"경기도 용인시 수지구 광교중앙로 304 801호(상현동,미주프라자)", ,,비주거용 건물 개발 및 공급업,2015-09-17,12월
주식회사 리더스페이스,Leaderspace,리더스페이스, ,이학영,기타법인,110111-7328142,678-86-01543,"서울특별시 강남구 테헤란로4길 14 (역삼동, 미림타워) 별관 B1층", ,,비주거용 부동산 관리업,2019-12-17,12월
