회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)비트캠프,BIT CAMP CORPERATION LTD.,비트캠프, ,조경호,기타법인,110111-2138728,220-86-02926,서울특별시 서초구 서초동 1330-3, ,,컴퓨터 학원,2000-12-28,12월
비티엠(주),BTM,비티엠, ,곽정윤,기타법인,161411-0035713,876-81-00274,충청남도 서산시 지곡면 충의로 958 (화천리), ,,외국인 학교,2016-01-01,12월
사단법인 선농문화포럼,sunnong culture forum,사단법인선농문화포럼, ,성기학,기타법인,110121-0051319,201-82-07320,서울특별시 중구 다산로 43 (신당동),www.sunforum.org,,그 외 기타 분류 안된 교육기관,2010-12-30,12월
주식회사 사비오,sabio,사비오, ,오봉진,기타법인,180111-1126291,861-88-00816,부산광역시 동래구 시실로 60 (명륜동), ,,일반 교과 학원,2017-11-24,12월
상해신남양앙리교육과기지분유한공사	,SHANGHAI XIN NAN YANG ONLY EDUCATION &,상해신남양앙리교육과기지분유한공사	, ,Zhou Chuanyou,기타법인, ,48868,"서울특별시 강남구 영동대로 731 (청담동, 신영빌딩)",www.xin-ny.com/,,유아 교육기관,1983-08-04,12월
(주) 새암교육,Saearm Education Institute,새암교육, ,이석호,기타법인,110111-2120048,101-81-65095,서울특별시 종로구 숭인동 52-6,www.hizmo.co.kr,,방문 교육 학원,2000-11-29,12월
새이온 주식회사,Saeion Corp,새이온, ,장시훈,기타법인,110111-6778596,295-86-01033,경기도 화성시 동탄대로 677-5 811호 (영천동), ,,온라인 교육 학원,2018-06-21,12월
주식회사 생각하는교육,thinkedu,생각하는교육, ,한석현,기타법인,110111-2627002,211-87-21964,"서울특별시 송파구 위례성대로 74 (방이동, 구주이배빌딩)",www.goojoo.net,,일반 교과 학원,2002-10-01,12월
주식회사 서강에스엘피개금, ,서강에스엘피개금, ,오범식,기타법인,180111-0495986,605-81-68196,부산광역시 부산진구 개금동 639, ,,교육 서비스업,2004-09-15,12월
재단법인 서울대학교발전기금,SNU FUND,서울대학교발전기금, ,오세정,기타법인,114322-0000035,112-82-00240,"서울특별시 관악구 관악로 1 (신림동, 서울대학교)", ,,교육지원 서비스업,1999-01-27,12월
재단법인 서울창조경제혁신센터,Seoul Center for Creative Economy&Innovation,서울창조경제혁신센터, ,김진수,기타법인,110322-0045548,813-82-00038,"서울특별시 용산구 한강대로 69 (한강로2가, 용산푸르지오써밋) 501~502호", ,,교육관련 자문 및 평가업,2017-03-29,12월
서울특별시여성능력개발원,Seoul Women''s Resources Development Institute,서울특별시여성능력개발원, ,허미연,기타법인,621108-2481411,206-83-02235,서울특별시 광진구 자양동 9-13,wrd.seoulwomen.or.kr,,교육지원 서비스업,2002-09-10,12월
주식회사 서진에듀,-,서진에듀, ,조수현,기타법인,110111-3551028,217-81-22561,"서울특별시 노원구 상계동 727-3 기업빌딩 3,4,5층",www.sjedu.co.kr/,,일반 교과 학원,2006-11-01,12월
주식회사 서초입시연구사,"seocho education co.,ltd",서초입시연구사, ,서진원,기타법인,110111-1574113,214-86-25434,서울특별시 서초구 반포대로30길 5 (서초동), ,,일반 교과 학원,1998-09-01,12월
서해교문 주식회사,Seohae YH,서해교문, ,고재룡,기타법인,120111-0292029,137-81-48756,인천광역시 강화군 하점면 창후리 830-5, ,,청소년 수련시설 운영업,2002-07-12,12월
주식회사 선진미트아카데미,Sunjinmeatacademy,선진미트아카데미, ,문성실,기타법인,110111-4323997,212-81-90609,서울특별시 강동구 양재대로 1378 (둔촌동), ,,교육관련 자문 및 평가업,2010-04-08,12월
주식회사 성원아이북랜드,"SUNGWON iBOOKLAND CO.,LTD",성원아이북랜드, ,박진규,기타법인,110111-1914492,113-81-59937,"서울특별시 서초구 사평대로 371 (반포동, 현철빌딩) 6층",www.ibookland.com,http://www.sungwonibookland.com,방문 교육 학원,2000-03-21,12월
(주)세닥에듀케이션,Sedaq co.,세닥에듀케이션, ,윤진혁,기타법인,110111-2253930,212-81-52677,서울특별시 송파구 방이동 180-7, ,,일반 교과 학원,2001-06-04,12월
(주)세리시이오,"SERICEO Co.,LTD",세리시이오, ,노재범,기타법인,110111-4993287,264-81-05495,서울특별시 서초구 서초2동 삼성생명서초타워 28층,www.sericeo.org,,교육 서비스업,2012-11-01,12월
(주)세일교육,saeil education,세일교육, ,김오차,기타법인,110111-3467176,209-81-44147,서울특별시 성북구 돈암동 7-10, ,,교육 서비스업,2007-06-01,03월
(주)셜대학원,"SHERLDAE INSTITUTE CO.,LTD.",셜대학원, ,전일균,기타법인,170111-0600537,515-86-00471,대구광역시 수성구 충의로 20 (만촌동), ,,일반 교과 학원,2016-04-12,12월
(주)소망학원,sOmang Academy,소망학원, ,안대주,기타법인,120111-0421074,131-86-00161,"인천광역시 연수구 청학동 503-3 소망빌딩 5,6층", ,,교육 서비스업,2006-12-19,12월
(주)손스에듀,sonsedu,손스에듀, ,손효원,기타법인,170111-0415548,502-86-08351,서울특별시 서초구 서운로11길 10 (서초동) 서초대우디오빌 721호, ,,교육관련 자문 및 평가업,2011-01-01,12월
주식회사 솔빛,Solvit Inc,솔빛, ,박종일,기타법인,110111-0753627,211-86-46973,서울특별시 강남구 신사동 591, ,,컴퓨터 학원,1991-03-14,12월
(주)솔빛미디어,"Solvit Media, Inc",솔빛미디어,044440,윤형병,기타법인,110111-1606825,211-86-46973,서울특별시 강남구 신사동 591 동양빌딩,solvit.co.kr ; eduland.com,,컴퓨터 학원,1998-11-12,12월
(주)수원현대자동차운전전문학원,SUWON HYUNDAI DRIVING SCHOOL ,수원현대자동차운전전문학원, ,하제완,기타법인,130111-0057653,124-81-69890,경기도 수원시 영통구 중부대로 452 (원천동), ,,운전학원,2000-01-25,12월
주식회사 슈퍼렙아카데미,SUPERPREP ACADEMY,슈퍼렙아카데미, ,송은숙,기타법인,110111-6664969,404-88-01005,"서울특별시 서초구 강남대로43길 11 (서초동, 소망빌딩)301호, 4층", ,,방문 교육 학원,2018-02-27,12월
(주)슬로우라이프,slowlife,슬로우라이프, ,김광진,기타법인,110111-6417194,274-87-00771,"서울특별시 중구 칠패로 27 9층 제씨-919호 (순화동, 순화동더샵)", ,,기타 스포츠 교육기관,2017-06-08,12월
주식회사 승지기획,SJ  CNI Inc.,승지기획, ,민남준,기타법인,284111-0459002,517-86-03251,경기도 남양주시 와부읍 덕소로2번길 87 네오리버시티 803호, ,,교육 서비스업,2024-09-24,12월
(주)시사아카데미,"SisaAcademy co.,ltd",시사아카데미, ,엄태상,기타법인,110111-1229528,102-81-39173,"서울특별시 종로구 삼일대로17길 16 (관철동, 시사빌딩)",www.japansisa.com,,교육 서비스업,1996-01-08,12월
(주)시사이씨씨,SISA ECC Inc.,시사이씨씨, ,민선식,기타법인,110111-4023357,101-86-44246,서울특별시 종로구 종로2가 YBM시사 56-16 YBM시사빌딩 별관 8층,www.ybmecc.com,,교육 서비스업,2009-01-01,12월
신경물산주식회사,"SHIN KYUNG MOOLSAN CO.,LTD",신경물산, ,황재성,기타법인,110111-0409874,120-81-16289,경기도 성남시 분당구 서현동 246-13,WWW.hankuk.co.kr,,일반 교과 학원,1986-01-01,12월
주식회사 신내뉴스터디,"Shinnae New Study Co,. Ltd.",신내뉴스터디, ,이동진,기타법인,110111-5575604,204-86-55436,"서울특별시 성동구 광나루로 310 (성수동2가, 한불모터스(주)) 1층", ,,교육 서비스업,2014-12-01,03월
주식회사 신명바다청소년야영장,Sin Mywongbadacheongsonyeonyayeongjang,신명바다청소년야영장, ,박만석,기타법인,230111-0267300,183-87-00572,울산광역시 북구 신명길 163-3 (신명동), ,,청소년 수련시설 운영업,2016-11-17,12월
(주)신청담에듀,NEW CHEONG DAHM EDU,신청담에듀, ,이종수,기타법인,110111-3331082,114-86-47609,"서울특별시 서초구 서초중앙로33길 6-6 (반포동, 신청담빌딩)",-,,교육 서비스업,2005-10-27,12월
신한학원,shinhanhakwon,신한학원, ,한영대,기타법인,134731-0000034,125-82-00057,경기도 평택시 비전2동 산76-12 ,shinhan.cschool.net,,일반 고등학교,1965-12-19,02월
씨비아이에스 주식회사,"CBIS Co. , Ltd.",씨비아이에스, ,김태윤,기타법인,110111-4785709,212-81-99594,서울특별시 강동구 올림픽로 836 (암사동),www.cbisk.com,,교육 서비스업,2012-04-01,12월
씨앤씨학원주식회사,C&C STUDY,씨앤씨학원, ,신원식,기타법인,110111-3932773,117-81-65784,"서울특별시 양천구 목동서로 389 (신정동, 테마프라자)", ,,교육 서비스업,2008-07-14,12월
(주)씨앤에이논술,C&A nonsul,씨앤에이논술, ,이재종,기타법인,110111-4363175,120-87-55630,"서울특별시 강남구 도곡로 450 (대치동, 덕산빌딩 2층)",www.rainbownonsul.com,,일반 교과 학원,2010-06-03,12월
씨에이이플라이트앤시뮬레이터서비시즈코리아 ,"CAE Flight and Simulator Services Korea Co., Ltd ",씨에이이플라이트앤시뮬레이터서비시즈코리아, ,MICHEL AZAR-HMOUDA,기타법인,124411-0126244,137-86-28492,"서울특별시 강서구 하늘길 210 (공항동, 한국항공화물청사)", ,,기타 기술 및 직업훈련학원,2012-09-04,03월
주식회사 씨엘학숙,CL,씨엘학숙, ,이창희,기타법인,194111-0000143,609-81-01843,"경상남도 창원시 진해구 동진로21번길 18 (이동, 씨엘학숙)", ,,방문 교육 학원,1976-08-01,12월
(주)씨엠에스에듀,"CMS Edu Co., Ltd.",씨엠에스에듀,225330,이충국,기타법인,110111-2828353,211-87-37049,서울특별시 강남구 테헤란로 521 파르나스타워 21층,www.cmsedu.co.kr,www.cmsedu.co.kr,일반 교과 학원,2003-07-24,12월
씨제이에듀케이션즈(주),CJ EDUCATIONS CORPORATION,씨제이에듀케이션즈, ,이준식,기타법인,110111-4506064,105-87-52459,서울특별시 마포구 양화로 100-10 다내리빌딩 4층 (서교동), ,,기타 교육지원 서비스업,2011-01-04,12월
(주)씨케이글로벌파트너스 ,"CK Global Partners Co,.Ltd.",씨케이글로벌파트너스, ,오재욱,기타법인,110111-2339780,211-87-01390,"서울특별시 성동구 금호로 15 (금호동4가, 서울숲푸르지오 상가동 4,5층 )", ,,교육 서비스업,2001-09-24,12월
아모르에듀(주),"Amore-edu, Co., Ltd.",아모르에듀, ,이정원,기타법인,110111-2119546,117-81-31270,서울특별시 영등포구 양평동3가 우림e-BIZ센터 301호,www.amoredu.co.kr/,,온라인 교육 학원,2009-11-12,12월
(주)아발론교육,"AVALON English+ Co., Ltd.",아발론교육, ,김대용,기타법인,131111-0093325,129-81-60929,경기도 성남시 분당구 구미로 8 (구미동) 분당 M타워 2층,www.avalon.co.kr,,교육 서비스업,2003-03-08,12월
(재)아세아항공직업전문학교,ASEA Aviation College,아세아항공직업전문학교, ,전영숙,기타법인,114222-0006574,106-82-06370,"서울특별시 용산구 원효로97길 25 (원효로1가, 아세아항공전문학교)",www.asea.ac.kr,,교육 서비스업,1993-09-20,12월
주식회사 아시아 코치 센터,ASIACOACHCENTER.Co.Ltd.,아시아코치센터, ,정폴진우,기타법인,131111-0131753,129-81-80357,경기도 고양시 일산동구 장항동 578-16 나동 ,www.asiacoach.co.kr,,직원훈련기관,2005-01-12,12월
주식회사 아윌패스,"IWILLPASS CO.,LTD.",아윌패스, ,김영기,기타법인,110111-2750019,105-86-52184,서울특별시 강남구 역삼동 607-13 삼정빌딩 6층,www.iwillpass.net,,온라인 교육 학원,2003-04-01,12월
(주)아이넷스쿨,"inet-school.co.,ltd",아이넷스쿨, ,복진환,기타법인,110111-1806300,105-86-04722,서울특별시 영등포구 양평동3가,www.inet-school.co.kr,,온라인 교육 학원,1999-11-11,12월
아이디에스아카데미주식회사,"IDS ACADEMY CO., LTD",아이디에스아카데미, ,김성훈,기타법인,160111-0238174,314-81-96267,서울특별시 영등포구 여의도동 10∼11 한서빌딩 712호, ,,온라인 교육 학원,2008-02-26,12월
주식회사 아이디피에듀케이션피티와이,IDP Education Pty Ltd,아이디피에듀케이션피티와이, ,MURRAY JOHN WALTON,기타법인,110111-1342255,102-81-41117,"서울특별시 서초구 강남대로 445 (서초동, 우신빌딩)",www.idp.com/korea,,기타 교육지원 서비스업,1996-11-16,06월
주식회사 아이랑놀기짱,Irangnolgizzang Inc.,아이랑놀기짱, ,손천강,기타법인,131111-0422714,229-81-40451,"경기도 성남시 분당구 대왕판교로645번길 14 (삼평동, 네오위즈) 2층",www.anolzzang.com,,교육 서비스업,2015-09-10,12월
(주)아이비김영,"IBKIMYOUNG CO.,LTD.",아이비김영,339950,김석철,코스닥시장,110111-7257507,120-88-27562,"서울특별시 서초구 강남대로 279 4,5층(서초동, 백향빌딩)",www.kimyoung.co.kr,,온라인 교육 학원,2019-10-11,12월
(주)아이비김영,IBKIMYOUNG,아이비김영, ,김석철,기타법인,110111-3232975,214-87-71503,"서울특별시 서초구 강남대로 279 4,5층 (서초동, 백향빌딩)",www.kimyoung.co.kr,,교육 서비스업,2005-05-20,12월
아이아이나라(주),iinara.co.kr,아이아이나라, ,정삼도,기타법인,150111-0047759,301-81-44685,광주광역시 남구 진월동 광주대학교 창업보육센타 512호,iinara.co.kr,,유아 교육기관,2000-07-07,06월
(주)아이에스에이,ISA COMPANY LIMITED.,아이에스에이, ,민진희,기타법인,110111-2001991,101-81-59614,서울특별시 종로구 묘동,www.isa.co.kr,,기타 교육기관,2000-06-20,12월
주식회사 아이엔지스토리,INGSTORY Inc. ,아이엔지스토리, ,강남구,기타법인,164711-0039328,307-81-42763,"서울특별시 서초구 서초대로51길 14 지하 1층 (서초동, JH엘로펌애비뉴빌딩)",www.zaksim.co.kr,,교육관련 자문 및 평가업,2013-10-22,12월
주식회사 아이지엠글로벌,IGM GLOBAL,아이지엠글로벌, ,전성철,기타법인,110111-5099430,201-86-33302,"서울특별시 중구 장충단로8길 11 (장충동1가, 대아빌딩 4층)",www.bizcuit.com,,교육 서비스업,2013-03-27,12월
(주)아이지엠세계경영연구원,INSTITUTE OG GLOBALMANAGEMENT,아이지엠세계경영연구원, ,조승용,기타법인,110111-3445411,101-86-24196,"서울특별시 중구 장충단로8길 11-16 (장충동1가, IGM빌딩)",www.igm.or.kr,,기타 교육기관,2006-06-11,12월
주식회사 아이크어학원,IKE Language Institute. Co. Ltd.,아이크어학원, ,김선숙,기타법인,110111-3724188,214-88-12758,서울특별시 서초구 서초동 1327-8,www.ike.co.kr,,교육 서비스업,2007-07-24,12월
주식회사  아이키즈티비,ikidstv  lnc.,아이키즈티비, ,김태형,기타법인,131111-0052397,129-81-36981,"경기도 성남시 분당구 구미동 18번지 시그마오피스텔2 , B동 321호",www.ikidstv.co.kr,,유아 교육기관,2000-08-18,12월
아이키키(주),ikiki,아이키키, ,김완철,기타법인,110111-2281428,215-86-10803,서울특별시 강남구 청담2동 40-19 서원빌딩 아이키키(주),www.icok.co.kr,,유아 교육기관,2000-07-01,01월
주식회사 아이풀 ,IPOOL,아이풀, ,백성욱,기타법인,135811-0199696,124-87-26063,"경기도 수원시 권선구 동수원로 218-39 (권선동, 권선종합프라자) 지하1층(본점)",www.ipool.co.kr,,교육 서비스업,2011-07-14,12월
아이헤이트플라잉버그스(주),ihateflyingbugs,아이헤이트플라잉버그스, ,박찬용,기타법인,110111-4789892,101-86-69359,"서울특별시 영등포구 여의대로 108 (여의도동, 파크원) 38, 39층", ,,온라인 교육 학원,2012-01-02,12월
(주)아쿠아트리,AQUATREE.Co.Ltd.,아쿠아트리, ,박범진,기타법인,110111-8668612,782-86-02991,서울특별시 강남구 강남대로94길 10 (역삼동) 6층,aquatree.games,,일반 중등 교육기관,2023-06-19,12월
아토스터디,ATOSTUDY,아토스터디, ,"이동준, 신현욱",기타법인,110111-5489938,220-88-86615,"서울특별시 강남구 논현로28길 27 3층 (도곡동, 신우빌딩)",greenlamp.kr,,교육 서비스업,2014-09-15,12월
주식회사 아트스피치앤커뮤니케이션,"artspeech&communication Co.,Ltd.",아트스피치앤커뮤니케이션, ,김미경,기타법인,110111-4939538,220-88-43595,"서울특별시 마포구 와우산로23길 8 (서교동, MKCreative)",mkyu.co.kr,,온라인 교육 학원,2012-08-16,12월
(주)아트에듀,"Art Edu Co., Ltd.",아트에듀, ,양승경,기타법인,110111-5951995,795-87-00225,"서울특별시 서초구 반포대로 287 314호(반포동, 래미안퍼스티지중심상가)", ,,일반 교과 학원,2016-01-20,12월
(주)안양신진자동차운전전문학원,JUSIKHOESA ANYANG SINJIN JADONGCHA UNJEON JEONMUN HAKWON,안양신진자동차운전전문학원, ,김부광,기타법인,134111-0057766,138-81-15622,경기도 안양시 동안구 호계2동 170-6, ,,운전학원,1997-10-30,12월
(주)알파코,"ALPACO.Co.,Ltd.",알파코, ,이윤성,기타법인,110111-3358375,107-86-72100,서울특별시 성동구 성수일로8길 59 6층 (성수동2가),newweb.alpaco.co.kr,,그 외 기타 분류 안된 교육기관,2006-01-01,12월
주식회사 압구정파인만교육,"Apgujeong Fineman Education Co.,LTD",압구정파인만교육, ,박선영,기타법인,110111-9120497,760-81-03559,서울특별시 강남구 언주로167길 37 (신사동), ,,일반 교과 학원,2024-12-01,12월
(주)애니모비,Anymobi.LTD.,애니모비, ,홍창민,기타법인,110111-3557513,105-87-02930,경기도 성남시 분당구 수내동 11-4 휴맥스빌리지 ,www.anymobi.kr,,일반 교과 학원,2006-11-06,12월
애로우잉글리시 주식회사,Arrow English Inc.,애로우잉글리시, ,최재봉,기타법인,110111-5021649,220-88-49788,"서울특별시 강남구 강남대로78길 12 (역삼동, 예미프레스티지)4층",arrowenglish.co.kr/,,외국어학원,2012-12-12,12월
주식회사 야나두,"YANADOO Co.,Ltd",야나두, ,김민철,기타법인,110111-5383552,264-81-33050,"서울특별시 서초구 강남대로 327 (서초동, 대륭서초타워) 19층",www.yanadoo.co.kr,,외국어학원,2014-04-01,12월
(주)양수리등용문,deungyongmoon,양수리등용문, ,권영환,기타법인,134311-0002382,132-81-21432,경기도 양평군 양서면 부용리 96-1,dymy.co.kr,,기타 교습학원,1997-01-01,12월
(주)에듀벤처스,"Edu Ventures Co.,Ltd.",에듀벤처스, ,이현주,기타법인,170111-0681561,227-88-01034,"대구광역시 북구 성북로 36 (침산동, 침산테라스스퀘어) 501, 502호", ,,외국어학원,2018-07-30,12월
(주)에듀스탁,EDUSTOCK,에듀스탁, ,정학진,기타법인,110111-1840580,211-86-88240,서울특별시 마포구 상암동 1593 우리기술빌딩 6층,www.edustock.co.kr,,온라인 교육 학원,1999-12-30,12월
에듀아이주식회사,"Edui Co.,Ltd.",에듀아이, ,이중원,기타법인,160111-0075401,314-81-23497,대전광역시 서구 갈마동 292-3 대림빌딩,www.edui.tv,,방문 교육 학원,1998-11-04,12월
(주)에듀언스,"EDUENCE CO.,LIMITED",에듀언스,009010,하태윤,기타법인,130111-0001577,124-81-00964,"경기도 오산시 원동 813-5 중앙씨티월 3차 4층 401호 (도로명주소:경기도 오산시 대원로 57, 4층 401호(？",www.eduence.com,,일반 교과 학원,1973-07-11,12월
주식회사 에듀엑스퍼트,eduexpert,에듀엑스퍼트, ,한정민,기타법인,134511-0250057,412-86-00056,"경기도 용인시 수지구 수지로296번길 51-7 (풍덕천동, 가람빌딩) 6층",www.math-master.co.kr,,일반 교과 학원,2015-03-20,12월
주식회사 에듀엑스퍼트플러스,eduexpertplus,에듀엑스퍼트플러스, ,김제겸,기타법인,131111-0395929,360-88-00026,경기도 용인시 수지구 문정로7번길 12 (풍덕천동) 성범빌딩 5층, ,,일반 교과 학원,2014-12-29,03월
(주)에듀웨이브,eduwave,에듀웨이브, ,박광희,기타법인,110111-2485046,120-86-37294,서울특별시 강남구 대치동 938-16,daechi.cdi.co.kr,,교육 서비스업,2002-05-20,12월
주식회사 에듀윌,eduwill,에듀윌, ,김재환,기타법인,110111-2450031,119-81-54852,서울특별시 구로구 디지털로34길 55 코오오롱사이언스밸리 310호 (구로동),www.eduwill.net,,온라인 교육 학원,2002-02-25,12월
(주)에듀인베스트파트너스,"EDUINVESTPARTNER CO,. LTD",에듀인베스트파트너스, ,김민종,기타법인,110111-4172394,220-87-86753,서울특별시 강남구 도곡동 944-4 4층, ,,교육지원 서비스업,2009-09-07,12월
주식회사 에듀파크디앤씨,"EDUPARKDNC Co.,LTD",에듀파크디앤씨, ,최환서,기타법인,110111-4373075,217-81-31420,경기도 안산시 상록구 부곡동 733-6,www.eduparkdnc.com,,일반 교과 학원,2010-06-18,12월
에듀하우스(주),"Eduhouse.Inc.,",에듀하우스, ,김옥중,기타법인,110111-1311333,214-86-09356,"서울특별시 강남구 테헤란로 120 3층(역삼동, 상경빌딩)",www.eduhouse.net,,기타 교육지원 서비스업,1996-08-21,12월
(주)에듀해피니스,eduhappiness,에듀해피니스, ,이현우,기타법인,230111-0157733,610-81-99333,"울산광역시 남구 무거동 220-5번지(5,6,7,8,9층)", ,,일반 교과 학원,2009-09-11,12월
(주)에스모드서울,ESMOD SEOUL,에스모드서울, ,박윤정,기타법인,110111-0824808,211-81-79843,서울특별시 강남구 압구정로 106,www.esmod.co.kr,,기타 기술 및 직업훈련학원,1992-01-01,12월
주식회사 에스바디워크필라테스,"Sbodyworkpilates Co., Ltd.",에스바디워크필라테스, ,곽성익,기타법인,134111-0485834,482-88-00817,서울특별시 강남구 테헤란로19길 38 (역삼동),https://sbodyworkpilates.co.kr/,,기타 스포츠 교육기관,2018-01-12,12월
(주)에스엠유니버스,"SM Universe Co., Ltd.",에스엠유니버스, ,장재원,기타법인,110111-7489209,295-86-01616,서울특별시 강남구 영동대로 217 (대치동) SM UNIVERSE 5층,www.smuniverse.com/,,예술학원,2020-05-18,12월
(주)에스제이더블유인터내셔널,"SJWINTERNATIONAL CO., LTD.",에스제이더블유인터내셔널, ,양홍걸,기타법인,110111-3559121,214-87-98782,"서울특별시 영등포구 국회대로74길 12 (여의도동, 남중빌딩) 시원스쿨",www.siwonschool.com,,온라인 교육 학원,2006-11-10,12월
(주)에스제이에스,SJS,에스제이에스, ,조용문,기타법인,180111-0353001,621-81-42543,부산광역시 금정구 남산동 48-4, ,,기타 교육기관,2001-02-21,12월
주식회사 에스지앤지홀딩스,"SG&G HOLDINGS CO.,LTD",에스지앤지홀딩스, ,박성영,기타법인,110111-7424445,852-81-01675,"서울특별시 송파구 법원로 114 (문정동, 엠스테이트) A동 910호",www.isgng.com,,교육관련 자문 및 평가업,2020-03-13,12월
(주)에스티유니타스,STUnitas,에스티유니타스, ,김정택,기타법인,110111-4314318,119-86-27573,"서울특별시 구로구 경인로 662 (신도림동, 디큐브시티) 30층",www.stunitas.com,,기타 교육지원 서비스업,2010-08-16,12월
주식회사 에어라인뉴스센터,Airline New Center,에어라인뉴스센터, ,이응석,기타법인,110111-1388340,214-86-14655,서울특별시 서초구 서초중앙로 149-5 (서초동), ,,사회교육시설,1997-04-01,12월
에이엠티코리아 주식회사,AMTKOREA,에이엠티코리아, ,이수경,기타법인,134111-0126941,138-81-26546,"경기도 광명시 하안로 60 (소하동, 광명테크노파크) A동 101,102호",www.amtkorea.co.kr,,일반 교습 학원,2005-03-09,12월
(주)에이치비랩,HBlab.corp,에이치비랩, ,강흥보,기타법인,110111-6739910,639-86-01058,"서울특별시 영등포구 여의나루로 71 (여의도동, 동화빌딩) 15층 1504,1505호",www.tradestudy.co.kr/index.php,,그 외 기타 분류 안된 교육기관,2018-05-03,12월
(주)에이치아이에듀,"hi edu co., Ltd",에이치아이에듀, ,최상주,기타법인,110111-2370742,220-86-23805,서울특별시 강남구 역삼동 677-25,www.hi-edu.co.kr,,방문 교육 학원,2001-11-08,12월
주식회사 에이치엘에이법학원,-,에이치엘에이법학원, ,최종표,기타법인,110111-1529704,108-81-16519,서울특별시 관악구 신림동 240-3,www.lawschool.co.kr,,기타 교육기관,1998-04-01,12월
주식회사 에이치와이교육,YOUNGJALGUK,에이치와이교육, ,전대근,기타법인,110111-7534799,193-81-01917,서울특별시 강남구 논현로161길 13 (신사동) 삼진빌딩 4층,yjgcorp.com/,,일반 교과 학원,2020-08-01,12월
(주)에치알파워,"H.R.Power,Co.Ltd.",에치알파워, ,황옥심,기타법인,110111-1995525,220-81-90385,서울특별시 강남구 역삼동 824-22 우남빌딩 3층,www.hotelpage.com,,기타 교육기관,2000-06-13,12월
(주)엔비케이,NBK.CO,엔비케이, ,박영현,기타법인,180111-0425917,607-81-61511,부산광역시 해운대구 해운대해변로209번길 21 (우동),nbk1800@hanmail.net,,운전학원,2002-11-01,12월
주식회사 엘케이,"LK Corp., Ltd.",엘케이, ,김지원,기타법인,284411-0114709,388-87-01609,경기도 포천시 영중면 백로주길 93-50 (거사리), ,,교육관련 자문 및 평가업,2020-05-28,12월
여주대학교 산학협력단,Academic-Industrial Cooperation Center,여주대학교산학협력단, ,류기원,기타법인,131271-0001114,126-82-07844,"경기도 여주시 세종로 338 (교동, 여주대학)", ,,전문대학,2004-02-20,02월
(주)여주비상에듀기숙학원,"YEOJU VISANGEDU DORMITORY ACADEMY Co., Ltd",여주비상에듀기숙학원, ,김미연,기타법인,134211-0240682,524-81-01896,경기도 여주시 산북면 금품1로 124-1 (후리), ,,일반 교과 학원,2020-10-26,12월
(주) 영도 교육,Youngdo Education Corporation,영도교육, ,주순옥,기타법인,110111-2132514,120-86-15951,서울특별시 강남구 대치동 599,www.yesenglish.com,,교육 서비스업,2001-01-01,12월
주식회사 영동기업,YOUNG DONG CO.LTD,영동기업, ,김현우,기타법인,180111-0281939,605-81-31189,부산광역시 부산진구 당감동 614-12, ,,운전학원,1999-03-22,12월
주식회사 영원교육법인,Young One Inc.,영원교육법인, ,함영원,기타법인,110111-4195544,120-87-48027,"서울특별시 강남구 남부순환로 2937 (대치동, 까치빌딩) 5층",www.hamyoungwon.com,,일반 교과 학원,2014-11-03,12월
(주)영재사관,"Youngjaesagwan co., Ltd",영재사관, ,김형진,기타법인,134111-0157839,138-81-43429,경기도 안양시 동안구 평촌동 922-1,www.5510.co.kr,,교육 서비스업,2007-11-01,12월
예스스터디 주식회사,YesStudy Co.,예스스터디, ,안상배,기타법인,110111-3457888,105-86-91964,"서울특별시 구로구 구로동 182-4 대륭포스트3차609,610호",www.yessem.net/,,기타 교육지원 서비스업,2006-05-16,12월
(주)오누이,Onuii Inc.,오누이, ,고예진,기타법인,110111-6002929,461-88-00348,"서울특별시 마포구 연희로 11 (동교동, 한국특허정보원빌딩), 4층",www.onuii.com,,온라인 교육 학원,2016-03-16,12월
주식회사 오에스에스에듀그룹,"OSS EDU GROUP Co., Ltd",오에스에스에듀그룹, ,나동균,기타법인,110111-3922865,214-88-28570,서울특별시 서초구 서초동 1627-1 교대벤쳐타워3층,www.mbc-oss.com,,온라인 교육 학원,2008-07-01,12월
(주)오케이맨파워,OKMANPOWER,오케이맨파워, ,조희승,기타법인,110111-2852302,108-81-62293,"서울특별시 금천구 가산디지털1로 137 (가산동, IT캐슬2차) 8층",www.okm.kr,,초등학교,2003-09-16,12월
(주)올림피아드교육,olympiad,올림피아드교육, ,"양환주, 서정훈",기타법인,110111-1941750,206-81-24574,"서울특별시 중랑구 용마산로115길 108 (망우동, 이안빌딩 3증)",www.olympiad.ac,,교육 서비스업,2000-04-20,12월
(주)와이비엠러닝시스템즈,"Learningsystems, lnc.",와이비엠러닝시스템즈, ,민영빈,기타법인,110111-2466666,101-81-33569,서울특별시 종로구 종로2가 55-1, ,,교육 서비스업,1984-10-24,12월
(주)와이비엠에듀,YBM EDU Inc.,와이비엠에듀, ,권오찬,기타법인,110111-1781635,220-81-67899,서울특별시 종로구 종로 104 (종로2가),www.ybmedu.com,,교육 서비스업,1999-09-29,12월
(주)와이비엠제이아이에스,"YBMJIS, Inc",와이비엠제이아이에스, ,권오찬,기타법인,110111-4404961,101-86-57440,서울특별시 종로구 종로 104 (종로2가), ,,교육 서비스업,2010-08-02,12월
