회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
농업회사법인주식회사법현,bubhyun,농업회사법인법현, ,이진석,기타법인,151111-0016422,303-81-26965,충청북도 충주시 중앙탑면 첨단산업로 511-7 (용전리), ,,양돈업,2000-08-01,12월
농업회사법인벧엘농장(주),BL,농업회사법인벧엘농장, ,이동섭,기타법인,195111-0016727,608-81-94543,경상남도 창녕군 계성면 새못길 82 (봉산리), ,,양계업,2012-08-28,12월
농업회사법인 (주) 벽송팜스,"Byeoksong Farms Co., Ltd",농업회사법인벽송팜스, ,박춘석,기타법인,145211-0016501,223-81-16351,강원특별자치도 홍천군 서면 한치골길621번길 41, ,,영림업,2014-01-29,12월
농업회사법인(주)보금,Bokum Agricultural Co,농업회사법인보금, ,인유섬,기타법인,164511-0019621,313-81-25828,충청남도 보령시 청라면 은선길 56 (나원리)851-5, ,,양계업,2011-11-25,12월
농업회사법인 주식회사 보람찬,boramchan,농업회사법인보람찬, ,박성민,기타법인,161111-0030347,507-81-15643,충청남도 홍성군 홍성읍 월산로50번길 9 (월산리) 대은빌딩 3층, ,,축산 관련 서비스업,2020-03-12,12월
농업회사법인주식회사보령1농장,"BORYUNG 1 FARM CO., LTD.",농업회사법인보령1농장, ,배민호,기타법인,164511-0026585,845-88-00401,충청남도 보령시 천북면 여르문이길 14 보령1농장, ,,양돈업,2016-07-12,12월
농업회사법인 보령스마트에너지 주식회사,"Boryeong smart energy co., ltd",농업회사법인보령스마트에너지, ,"박진선, 함길호",기타법인,110111-6862951,843-86-01093,"서울특별시 구로구 디지털로 288 (구로동, 대륭포스트타워1차)",-,,곡물 및 기타 식량작물 재배업,2018-09-05,12월
농업회사법인보림영농영림주식회사,"BOLIMYOUNGLIM Co.,Ltd",농업회사법인보림영농영림, ,김기준,기타법인,220111-0055856,616-81-55857,"제주특별자치도 제주시 한라대학로 107 107동 302호 (노형동, 중흥에스클래스아파트)", ,,임업용 종묘 생산업,2006-03-24,12월
농업회사법인 보해매실농원주식회사,Agricultural corporation Bohae Green plum Farming Company Inc,농업회사법인보해매실농원, ,양상근,기타법인,201411-0014908,786-81-00025,전라남도 해남군 산이면 예덕길 125-89, ,,과실작물 재배업,2015-02-13,12월
농업회사법인 봉동주식회사,"Bongdong Agrico.,Ltd",농업회사법인봉동, ,조영일,기타법인,161311-0021285,308-81-23911,충청남도 논산시 연무읍 마봉로 233, ,,양돈업,2006-05-03,12월
농업회사법인 주식회사 봉동농장,BONG DONG FARM,농업회사법인봉동농장, ,박재영,기타법인,161311-0070886,863-87-02884,충청남도 논산시 연무읍 마봉로 233 (봉동리), ,,양돈업,2024-04-01,12월
농업회사법인(주)봉산지피,Bongsan,농업회사법인봉산지피, ,채규선,기타법인,204911-0012925,416-81-99589,"전라남도 고흥군 도화면 봉산로 227-84 (봉산리, (주)봉산지피)", ,,양돈업,2014-09-23,12월
농업회사법인 주식회사 봉화,Bonghwa,농업회사법인봉화, ,장명,기타법인,134411-0041466,126-86-22218,대전광역시 대덕구 대전로1331번길 240, ,,젖소 사육업,2009-06-24,12월
농업회사법인(주)봉화제네틱스,BONGHWA FARM,농업회사법인봉화제네틱스, ,권혁만,기타법인,175711-0007158,512-81-20599,경상북도 봉화군 봉화읍 꽃내1길 25 (도촌리 산70-1) 농업회사법인(주)봉화제네틱스, ,,양돈업,2012-06-07,12월
농업회사법인 주식회사 부경양돈엠앤에프(M&F),"Pukyung Yangdon M&F Co., Ltd.",농업회사법인부경양돈엠앤에프(M&F), ,김창환,기타법인,195511-0202667,347-88-00703,경상남도 김해시 율하2로115번길 33 (율하동), ,,작물재배 및 축산 관련 서비스업,2016-12-26,12월
농업회사법인주식회사부성,"Busung form Co.,Ltd",농업회사법인부성, ,지범갑,기타법인,205711-0017572,373-86-00178,전라남도 영광군 군남면 남양길1길 56-101 (남창리), ,,젖소 사육업,2015-10-20,12월
농업회사법인주식회사부성팜스,busung farms ,농업회사법인부성팜스, ,성종숙,기타법인,165011-0038216,311-81-41614,"경기도 화성시 동탄중심상가2길 26-15 (반송동, 지성프라자)501", ,,양계업,2012-04-01,12월
농업회사법인 주식회사 부여육종,Buyeo breeding  agricultural corporation,농업회사법인부여육종, ,김정현,기타법인,164311-0017554,104-87-00074,충청남도 부여군 임천면 위덕로98번길 84 (점리), ,,양돈업,2015-04-17,12월
농업회사법인 주식회사 부여지피,buyeo GP,농업회사법인부여지피, ,김현근,기타법인,164311-0030217,257-88-02937,충청남도 부여군 홍산면 토동로 108, ,,양돈업,2024-04-25,12월
농업회사법인 주식회사 부용농산,Buyong farm  Agricultural corporation,농업회사법인부용농산, ,"유화성, 박윤환",기타법인,171111-0034488,508-81-23938,경상북도 안동시 풍천면 하회서원마을길 45 (하회리),www.buyongfarm.co.kr,,기타 작물 재배업,2008-08-20,12월
농업회사법인주식회사비앤피,"BNP Co., Ltd.",농업회사법인비앤피, ,CHA JAE CHUL,기타법인,214911-0062704,107-88-43216,전라북도 익산시 중앙로 121 4층(마동), ,,양계업,2020-08-24,12월
농업회사법인주식회사비전하비스트,"Agricultural Corporation Vision Harvest Co., Ltd.",농업회사법인비전하비스트, ,배국상,기타법인,150111-0315510,189-88-01993,충청북도 청주시 흥덕구 옥산면 호죽화산로 487 (호죽리), ,,작물재배 및 축산 복합농업,2021-09-13,12월
농업회사법인 주식회사 사조농산,"SAJONONGSAN co.,ltd",농업회사법인사조농산, ,강화순,기타법인,161111-0004432,310-81-10966,충청남도 홍성군 홍북읍 홍북로 194 (대동리),www.sajo.co.kr,,양돈업,1998-11-30,12월
농업회사법인 주식회사 산수골,"sansugol Agriculture Co.,Ltd.",농업회사법인산수골, ,박정영,기타법인,171211-0088805,139-86-00281,경상북도 경주시 안강읍 산대새터길 70-42 (산대리),sansugol.co.kr,,양돈업,2015-12-09,12월
농업회사법인 주식회사 산수골군위,SANSUGOLGUNWI.CO.LED,농업회사법인산수골군위, ,조재학,기타법인,174311-0014706,663-86-02007,경상북도 군위군 효령면 불곡길 73-4 (내리리),sansugol.co.kr,,양돈업,2021-01-01,12월
농업회사법인 주식회사 산수골농장,"sansugol farm Agriculture do.,Ltd.",농업회사법인산수골농장, ,최상기,기타법인,171211-0087865,505-81-14352,경상북도 경주시 안강읍 산대새터길 70-42 (산대리),sansugol.co.kr,,축산업,1997-11-01,12월
농업회사법인 주식회사 산수골안강,"sansugolangang Agriculture Co.,Ltd",농업회사법인산수골안강, ,박정영,기타법인,171211-0098713,712-81-00849,경상북도 경주시 안강읍 산대새터길 70-41 (산대리),sansugol.co.kr,,양돈업,2017-08-09,12월
농업회사법인(주)산이,San-E Agricultural co.Ltd.,농업회사법인산이, ,박기영,기타법인,201411-0011988,415-81-46089,전라남도 해남군 산이면 관광레저로 1998 (구성리), ,,작물 재배업,2012-08-31,12월
농업회사법인 주식회사 삼라농원,"SAMRA Agricultural CO., LTD",농업회사법인삼라농원, ,우연아,기타법인,110111-5126598,107-87-93816,"서울특별시 강남구 언주로 547, 8층 (역삼동)", ,,작물 재배업,2013-05-14,12월
농업회사법인 삼표농원 주식회사,sampyofarm,농업회사법인삼표농원, ,심연석,기타법인,144611-0022486,536-81-01109,"강원도 삼척시 동양길 20 (사직동, 삼표시멘트), 3층", ,,곡물 및 기타 식량작물 재배업,2018-02-23,12월
주식회사농업회사법인삼화원종,"Samhwa GPS Breeding Agri., Inc.",농업회사법인삼화원종, ,배성황,기타법인,164511-0017386,313-81-23397,충청남도 보령시 청소면 충서로 4074,samhwabr.co.kr,,축산업,2010-02-09,12월
농업회사법인 (주)상원축산,SANGWON PIG DEVELOPMENT CO.,농업회사법인상원축산, ,한규진,기타법인,110111-0864028,114-81-53014,서울특별시 서초구 잠원동 26-4 세원빌딩 5층, ,,양돈업,1992-06-11,12월
농업회사법인 주식회사 상월,SANGWUL,농업회사법인상월, ,이동원,기타법인,145011-0020077,427-86-01004,강원도 평창군 진부면 상월거문로 549-20 (상월오개리) 510-1, ,,양돈업,2018-03-28,12월
농업회사법인 주식회사 상천황칠산삼건강마을,Sangchoen Hwangchil Sansam GeongangMaeul,농업회사법인상천황칠산삼건강마을, ,손창부,기타법인,220111-0134379,697-87-00163,"제주특별자치도 제주시 도령로13길 6 (연동, 정광쉐르빌) 302호", ,,작물재배 및 축산 복합농업,2015-09-25,12월
농업회사법인(주)새들만,Saedleman Agricultural Corporation ,농업회사법인새들만, ,윤석용,기타법인,161411-0022166,316-81-14354,충청남도 서산시 고북면 서창로 243-99, ,,양돈업,2010-01-01,12월
농업회사법인 주식회사 새만금팜,Dongbu GreenBio,농업회사법인새만금팜, ,차동천,기타법인,214811-0012909,403-81-56134,전라북도 김제시 월죽로 948 (교동),www.dongbu-greenbio.com,,작물 재배업,2009-10-13,12월
농업회사법인 새봄주식회사,SAWBOM AGRICULTURE CORPORATION INC,농업회사법인새봄, ,조영호,기타법인,175211-0033905,513-81-63290,경상북도 상주시 아리랑로 212-62 (화산동), ,,"채소, 화훼 및 과실작물 시설 재배업",2011-05-02,12월
농업회사법인 새봄팜스 주식회사,SAEBOMFARMS,농업회사법인새봄팜스, ,조영호,기타법인,171411-0026645,378-88-01045,경상북도 상주시 아리랑로 212-67 (화산동), ,,작물재배 및 축산 복합농업,2018-07-15,12월
농업회사법인주식회사새솔,SESOLFARM.CO.LTD,농업회사법인새솔, ,김신길,기타법인,284411-0096072,849-86-00748,경기도 포천시 영북면 호국로4350번길 88-12 (자일리)202-1, ,,양돈업,2017-09-29,12월
농업회사법인 주식회사 새한울,agricultural corporation saehanul,농업회사법인새한울, ,유상현,기타법인,154311-0028644,301-86-12719,"충청북도 옥천군 이원면 윤정2길 90-21 (윤정리, 축사)", ,,양돈업,2011-10-01,12월
농업회사법인 서림(주),SEORIMFARM,농업회사법인서림, ,현명순,기타법인,161411-0016408,316-81-07979,충청남도 서산시 대산읍 충의로 1769 (영탑리),www.happydrimi.com,,곡물 및 기타 식량작물 재배업,2006-02-17,12월
농업회사법인(주)서산아그로,"SeoSan Agro Agricultural Co,ltd.",농업회사법인서산아그로, ,강현열,기타법인,161411-0020186,316-81-11774,충청남도 서산시 성연면 성왕산길 153 (왕정리), ,,채소작물 재배업,2008-08-22,12월
농업회사법인 주식회사 서원농원,suhwonnongwon,농업회사법인서원농원, ,리출선,기타법인,134511-0093978,135-81-80648,경기도 용인시 처인구 이동면 서리 738-7, ,,임업용 종묘 생산업,2005-09-20,12월
농업회사법인(주)선진한마을,SUNJIN HANMAEUL,농업회사법인선진한마을, ,권혁만,기타법인,134411-0013093,126-81-36487,경기도 이천시 부발읍 신아로 58 (아미리),www.sj.co.kr,,양돈업,1999-02-09,12월
농업회사법인 선화양돈주식회사,SUNHWAYANGDON,농업회사법인선화양돈, ,조진래,기타법인,176011-0074895,513-81-68238,경상북도 구미시 옥성면 산촌2길 67-11 (산촌리), ,,축산업,2012-03-01,12월
농업회사법인 주식회사 설목장,"ORGANIC DAIRY FARM CO.,LTD.",농업회사법인설목장, ,윤석춘,기타법인,145071-0003796,226-81-45724,강원도 평창군 대관령면 차항동녘길 26-11 (차항리), ,,젖소 사육업,2012-07-12,12월
농업회사법인 설성목장 주식회사,sulsung farm,농업회사법인설성목장, ,조태철,기타법인,134411-0056217,126-86-67097,"경기도 이천시 설성면 신암로258번길 116-25 (암산리, 설성목장)", ,,육우 사육업,2013-07-01,12월
농업회사법인유한회사성아축산,"Agricultural Company  Liability Co., Ltd. SEONGACHUKSAN",농업회사법인성아축산, ,박천재,기타법인,205714-0002600,411-81-40521,전라남도 무안군 현경면 오류길 287-88 (오류리), ,,양돈업,2005-04-11,12월
농업회사법인 주식회사 성우,SUNGWOO ,농업회사법인성우, ,이도헌,기타법인,161111-0017147,310-81-27623,충청남도 홍성군 결성면 홍남서로843번길 40-3 (금곡리), ,,양돈업,2012-01-27,12월
농업회사법인(주)성진종돈,sungjin GGP FARM.,농업회사법인성진종돈, ,이을재,기타법인,201411-0010732,415-81-41084,전라남도 해남군 계곡면 오류골길 39-100, ,,양돈업,2011-06-09,12월
농업회사법인 세움 주식회사,SEUM,농업회사법인세움, ,민보규,기타법인,154411-0036736,543-81-01975,"충청북도 괴산군 사리면 수암3길 43-11 (수암리, 창고)", ,,채소작물 재배업,2020-12-02,12월
농업회사법인 주식회사 송암축산,Songam livestock agricultural corporation,농업회사법인송암축산, ,이명옥,기타법인,134411-0064004,126-86-80969,경기도 이천시 설성면 신암로 294-9 (암산리) 1층, ,,축산 관련 서비스업,2015-01-30,12월
농업회사법인 주식회사 송이애,"songeae Co., Ltd.",농업회사법인송이애, ,최종익,기타법인,164911-0019251,311-81-44343,경기도 이천시 설성면 대죽로50번길 224-15 (대죽리),www.mushking.net/,,기타 시설작물 재배업,2013-03-04,12월
농업회사법인 수직(주),"Sugik Co., Ltd.",농업회사법인수직, ,박우식,기타법인,134811-0379067,124-86-26561,경기도 화성시 장안면 장안고잔길 266-14 (장안리), ,,"채소, 화훼 및 과실작물 시설 재배업",2004-03-05,12월
농업회사법인 숲이랑 유한회사,Soupirant,농업회사법인숲이랑, ,장성환 외1명(장성근),기타법인,161514-0001740,312-86-12515,"충청남도 천안시 서북구 성성2길 120 (업성동, 대림목장)", ,,젖소 사육업,2009-11-11,12월
농업회사법인주식회사승언팜스,"sungwon form co.,ltd",농업회사법인승언팜스, ,지범갑,기타법인,205711-0018158,756-86-00219,"전라남도 무안군 무안읍 몽탄로 233-185 (성암리, 농업회사법인주식회사병아리나라)", ,,젖소 사육업,2016-03-03,12월
주식회사 농업회사법인신금,SHINKEUM CO.,농업회사법인신금, ,박형완,기타법인,134111-0039392,138-81-04426,"경기도 과천시 무네미길 35-20 (과천동, (주)신금)", ,,"채소, 화훼 및 과실작물 시설 재배업",1993-02-15,12월
농업회사법인신영축산(주),SINYOUNG PIG DEVELOPMENT CO.,농업회사법인신영축산, ,곽청웅,기타법인,134411-0000785,126-81-02823,경상남도 사천시 곤양면 가화멍개길 78 (가화리),-,,양돈업,1982-07-01,12월
농업회사법인 신판교 해국(주),shinpangyo haekuk,농업회사법인신판교해국, ,전미경,기타법인,131111-0430874,349-87-00283,경기도 성남시 분당구 운중로 123 (운중동) 404호, ,,기타 시설작물 재배업,2015-12-08,12월
농업회사법인 유한회사 신화축산,Agriculture Sinhwa Farm,농업회사법인신화축산, ,조성제,기타법인,194814-0000424,613-81-66812,"경상남도 산청군 단성면 목화로 110-42 (남사리, 신화축산)", ,,양돈업,2012-09-06,12월
농업회사법인 (주)써니너스,"Agricultural Corporation suninus Co.,LTD  ",농업회사법인써니너스, ,명동주,기타법인,205311-0011895,415-81-27379,전라남도 강진군 도암면 만덕간척로 33-48 (학장리),"www.suninusfood,com",,작물재배 및 축산 복합농업,2008-04-17,12월
농업회사법인아그로닉스주식회사,Agronix Corporation,농업회사법인아그로닉스, ,오수환,기타법인,214111-0002722,418-81-32231,전라북도 진안군 진안읍 연장리1788, ,,채소작물 재배업,2010-04-28,12월
농업회사법인아이사랑정푸드유한회사,I Love Jeong food,농업회사법인아이사랑정푸드, ,정은숙,기타법인,154114-0000236,302-81-25245,"충청북도 옥천군 옥천읍 양수로6길 19 (양수리, 주1동)",www.twistpotato.co.kr,,"농산물 건조, 선별 및 기타 수확 후 서비스업",2013-02-06,12월
농업회사법인주식회사안성,"Ansung Farm CO., LTD.",농업회사법인안성, ,김광운,기타법인,134611-0001995,125-81-04231,경기도 안성시 일죽면 화곡길 48 (화곡리),-,,양돈업,1986-11-27,12월
농업회사법인(주)안성버섯랜드,Agricultural Company Corporation Anseong Mushroom Land,농업회사법인안성버섯랜드, ,김상곤,기타법인,134611-0065587,125-86-20390,경기도 안성시 일죽면 산북길 54-62 (산북리) 안성버섯랜드,안성버섯랜드.com,,기타 시설작물 재배업,2014-03-07,12월
농업회사법인(주)알로팜,"Alofarm Co., Ltd.",농업회사법인알로팜, ,류만하,기타법인,134611-0051768,125-81-95805,경기도 안성시 양성면 도곡길 17 1층(산정리), ,,양계업,2011-06-01,12월
농업회사법인(주)알앤에프,RNF,농업회사법인알앤에프, ,이우춘,기타법인,110111-4247171,215-87-35489,충청남도 보령시 천북면 하학로 275 (학성리), ,,양돈업,2009-12-22,12월
농업회사법인 주식회사 양우개발,"Agricultural Corporation Yangwoo Development Co., Ltd",농업회사법인양우개발, ,엄성용,기타법인,124411-0291790,328-81-02278,"경기도 김포시 양촌읍 김포대로 1592 (누산리), 2층", ,,곡물 및 기타 식량작물 재배업,2021-03-26,12월
농업회사법인(주)양지,YANGJI,농업회사법인양지, ,김학주,기타법인,131311-0167986,798-88-00406,경기도 안성시 공도읍 승진길 30-58 (진사리), ,,양계업,2016-07-21,12월
농업회사법인(주)양지,"Agricultural Corporation Yangji Co.,Ltd",농업회사법인양지, ,김학주,기타법인,131311-0076525,125-81-70430,경기도 평택시 오성면 오성북로 14, ,,양계업,2007-10-01,12월
농업회사법인(주)양지뜰,"Agricultural Corporation Yangji Co.,Ltd",농업회사법인양지뜰, ,김학주,기타법인,134611-0054697,125-86-00870,경기도 안성시 공도읍 승진길 30-58 (진사리), ,,양계업,2012-01-01,12월
농업회사법인 (주)양지바른,Yangjibarun Corporation,농업회사법인양지바른, ,김우호,기타법인,131311-0059711,125-81-57946,경기도 평택시 고덕면 동고1길 17-114 (동고리),-,,양계업,2005-05-17,12월
농업회사법인 어석합자회사,Eoseok Joint-stock Company ,농업회사법인어석, ,남건우,기타법인,134471-0002412,126-81-89330,경기도 이천시 장호원읍 어석로48번길 199 (어석리), ,,곡물 및 기타 식량작물 재배업,2005-08-24,02월
농업회사법인 주식회사 어울림팜,TOGETHER FARM,농업회사법인어울림팜, ,김경진,기타법인,211211-0021004,150-88-00808,충청남도 홍성군 갈산면 갈오1길 122 (갈오리), ,,양돈업,2019-02-27,12월
농업회사법인 주식회사 에버그린,"EVERGREEN Co., Ltd.",농업회사법인에버그린, ,류만하,기타법인,134511-0142329,142-81-33162,경기도 용인시 기흥구 신정로 105-11 (신갈동), ,,양계업,2009-08-18,12월
주식회사 농업회사법인 에상스팜,ESSESNCEFARM,농업회사법인에상스팜, ,박세진,기타법인,135511-0375143,516-88-01860,경기도 이천시 부발읍 중부대로2000번길 123 (고백리),www.essencefarm.co.kr,,작물재배 및 축산 복합농업,2020-12-29,12월
농업회사법인(주)에스비팜,sbfarm,농업회사법인에스비팜, ,서순길,기타법인,205511-0050245,388-87-00600,전라남도 나주시 동강면 동강로 307-142 (곡천리), ,,양돈업,2016-12-28,12월
농업회사법인 에스피아그리 주식회사,SP AGRI Corporation,농업회사법인에스피아그리, ,박대성,기타법인,131311-0295175,561-88-02971,"충청남도 서산시 운산면 창성산길 289-33 (상성리, 에스피아그리)",www.spfresh.co.kr,,"채소, 화훼 및 과실작물 시설 재배업",2022-11-29,12월
농업회사법인 에스피팜랜드 유한회사,"SP FARMLAND AGRICULTURAL CO., LTD.",농업회사법인에스피팜랜드, ,배상윤,기타법인,175714-0000651,562-87-00417,경상북도 봉화군 석포면 석포로1길 11-1 1층, ,,작물 재배업,2016-06-01,12월
농업회사법인 에코팜주식회사,ECOFARM,농업회사법인에코팜, ,김선일,기타법인,201311-0049650,416-81-85839,전라남도 순천시 낙안면 민속마을길 1395-13 (창녕리), ,,축산업,2012-07-26,12월
농업회사법인 주식회사 에프앤아이,"F&I Agricultural Co.,Ltd.",농업회사법인에프앤아이, ,이석용,기타법인,134211-0111354,126-86-31298,경상북도 울릉군 북면 추산길 209-49 (나리), ,,종자 및 묘목 생산업,2010-05-26,12월
농업회사법인 주식회사 에프앤피,FUNGI AND PLANTS,농업회사법인에프앤피, ,김신제,기타법인,150111-0067765,301-81-63737,"충청북도 증평군 도안면 노암로 60 (노암리, (주)에프앤피)",www.fnpco.com,,종자 및 묘목 생산업,2002-09-03,12월
농업회사법인(주)엔트네이처팜,ANTnaturefarm lnc.,농업회사법인엔트네이처팜, ,김정현,기타법인,220111-0146902,615-87-00496,제주특별자치도 제주시 애월읍 중산간서로 6617 2층 (광령리),www.antnature.com,,농업,2016-05-23,12월
농업회사법인 주식회사 엠에스푸드,MS FOOD,농업회사법인엠에스푸드, ,김만섭,기타법인,154511-0028822,303-81-40313,충청북도 음성군 대소면 대금로105번길 106 (오류리),www.moranfood.com,,기타 가금류 및 조류 사육업,2004-09-16,12월
농업회사법인여물(주),"Agricultural corporation Yoe Mul co., LTD",농업회사법인여물, ,김점현,기타법인,180111-1116060,589-87-00799,부산광역시 사상구 새벽시장로 21 (감전동), ,,축산업,2017-09-19,12월
농업회사법인 연수농장 (주),Wellbing Life Clean Farm,농업회사법인연수농장, ,정기용,기타법인,164911-0015390,311-81-32833,충청남도 예산군 고덕면 대몽로 251-17 (몽곡리), ,,양돈업,2010-01-05,12월
농업회사법인 영신 주식회사,"YOUNGSHIN CO.,LTD.",농업회사법인영신, ,임헌완,기타법인,164711-0038825,307-81-42502,세종특별자치시 전의면 의당전의로 114-34 (금사리),www.yspf.co.kr,,양계업,2013-10-01,12월
농업회사법인 주식회사 영축산,"YEONGCHUKSAN CO.,LTD",농업회사법인영축산, ,송덕수,기타법인,171211-0101821,339-86-01162,경상북도 경주시 서면 내서로 279-125, ,,양계업,2017-12-22,12월
농업회사법인(주)예림농장,YERIM,농업회사법인예림농장, ,최종관,기타법인,191311-0012163,615-81-50602,경상남도 밀양시 상남면 마산2길 69-85 (마산리)269-1, ,,양돈업,2006-09-01,12월
농업회사법인 예본농원 주식회사,"Yebon Nongwon Agriculture Co., Ltd",농업회사법인예본농원, ,안상민,기타법인,145011-0013296,225-81-22640,강원도 평창군 평창읍 송학로 41, ,,농업,2011-12-19,12월
농업회사법인 옐로우덕인티 주식회사,yellowduckinte,농업회사법인옐로우덕인티, ,오정수,기타법인,161211-0023936,307-81-32625,충청남도 공주시 의당면 청룡리 914, ,,기타 가금류 및 조류 사육업,2010-09-17,12월
농업회사법인 오담생명환경 주식회사,od,농업회사법인오담생명환경, ,용진식,기타법인,134811-0112524,124-86-37641,"경기도 수원시 팔달구 권선로 733 (인계동, LD그린토피아)", ,,임업 관련 서비스업,2005-10-05,12월
농업회사법인(주)오설록농장,"Osulloc Farm Co.,Ltd",농업회사법인오설록농장, ,이진호,기타법인,224111-0013610,616-81-60063,제주특별자치도 서귀포시 남원읍 서성로652번길 199 (한남리), ,,음료용 및 향신용 작물 재배업,2007-04-16,12월
농업회사법인 주식회사 옥토앤자인,"OCTO&JAIN CO.,LTD.",농업회사법인옥토앤자인, ,류만하,기타법인,161511-0130206,312-86-28036,충청남도 천안시 서북구 성환읍 각금3길 9, ,,"채소, 화훼 및 과실작물 시설 재배업",2011-06-09,12월
농업회사법인 주식회사 옥토팜,"OCTOFARM CO,.",농업회사법인옥토팜, ,김동원,기타법인,161111-0040891,833-81-03838,충청남도 홍성군 서부면 천수만로 473-131 (광리), ,,"농산물 건조, 선별 및 기타 수확 후 서비스업",2024-11-01,12월
농업회사법인 주식회사와이피피,YPP,농업회사법인와이피피, ,김원일,기타법인,134311-0043539,533-86-01798,경기도 양평군 지평면 중간담길 100 (옥현리), ,,작물재배 관련 서비스업,2020-05-07,12월
농업회사법인주식회사용문산골농장,yongmun sangol farm,농업회사법인용문산골농장, ,이민희,기타법인,191411-0019985,513-88-02050,경상남도 거창군 신원면 신차로 3358-210, ,,양계업,2021-01-15,12월
농업회사법인 우듬지(주),UDEMZI,농업회사법인우듬지, ,임재성,기타법인,131311-0042964,125-81-43501,경기도 평택시 진위면 하북2길 80 (하북리) 우듬지, ,,"농산물 건조, 선별 및 기타 수확 후 서비스업",2002-08-01,12월
농업회사법인 주식회사 우리들,"WOORIDLE CO., LTD.",농업회사법인우리들, ,신창섭,기타법인,164511-0025131,812-81-00120,경기도 안성시 죽산면 걸미로 145-56 (두교리), ,,축산업,2015-09-11,12월
농업회사법인 우일팜 주식회사,"Agricultural Corporation Wooil Farm Co., Ltd.",농업회사법인우일팜, ,고춘나,기타법인,131411-0319460,761-87-00085,경기도 화성시 서신면 궁평항로 1178-88 (궁평리), ,,"채소, 화훼 및 과실작물 시설 재배업",2015-06-08,12월
농업회사법인주식회사우포월드,WOOPO A.LTD,농업회사법인우포월드, ,변광섭,기타법인,195171-0002712,608-81-64995,경상남도 창녕군 대지면 유어갓골길 180-47 (화곡리), ,,양돈업,2006-12-13,12월
농업회사법인(주)원산종돈,wonsan,농업회사법인원산종돈, ,이울재,기타법인,191411-0009663,611-81-20936,경기도 이천시 설성면 진상미로497번길 398, ,,양돈업,2011-07-01,12월
농업회사법인 주식회사 원영,"WonYoung Agriculture Ltd, Co.",농업회사법인원영, ,정기선,기타법인,201111-0059455,707-86-01875,전라남도 목포시 미항로 75 3층 (상동), ,,곡물 및 기타 식량작물 재배업,2020-02-14,12월
농업회사법인 주식회사 위더그린,"With The Green Co., LTD",농업회사법인위더그린, ,최득희,기타법인,131211-0041786,142-87-00154,경기도 여주시 가남읍 설가로 602-1 (대신리) 농업회사법인 주식회사 위더그린, ,,곡물 및 기타 식량작물 재배업,2015-08-25,12월
농업회사법인은가람주식회사,dmsrkfka,농업회사법인은가람, ,변정현,기타법인,224111-0028057,794-81-00012,"제주특별자치도 서귀포시 동홍동로32번길 32 201호(토평동, 아이진3차아파트)", ,,작물재배 지원 서비스업,2015-12-18,12월
농업회사법인 의령군 토요애 유통(주),uiryoung toyoae Dis Co..Ltd,농업회사법인의령군토요애유통, ,오재덕,기타법인,194511-0007282,608-81-75717,"경상남도 의령군 의령읍 의합대로 28 (정암리, 의령군농산물종합유통센터)", ,,"농산물 건조, 선별 및 기타 수확 후 서비스업",2009-03-23,12월
농업회사법인주식회사의성바이오파크,Uiseong Bio Park Agricultural Corporation,농업회사법인의성바이오파크, ,박광순,기타법인,171511-0007528,508-81-21717,경상북도 의성군 안평면 금곡리 산120-1, ,,말 및 양 사육업,2007-06-22,12월
농업회사법인 이노팜 주식회사,"Innofarm Co., Ltd",농업회사법인이노팜, ,한형숙,기타법인,204611-0047027,633-87-00136,전라남도 함평군 해보면 신해로 708 (금계리), ,,시설작물 재배업,2015-08-28,12월
농업회사법인 주식회사 이레팜,ire,농업회사법인이레팜, ,박형록,기타법인,175711-0003297,512-81-10918,경상북도 봉화군 봉화읍 양계단지길 91, ,,양계업,2004-11-30,12월
농업회사법인 이룸팜스(주), Agricultural Company erumfarms corporation,농업회사법인이룸팜스, ,안순호,기타법인,205511-0056160,167-86-00990,전라남도 나주시 세지면 영나로 2109-24 (동곡리),smartstore.naver.com？tjransfl1,,과실작물 재배업,2018-03-13,12월
농업회사법인 주식회사 익산,"Agricultural corporation, lnc., ikasn",농업회사법인익산, ,정삼모,기타법인,214911-0044554,403-81-12136,전라북도 익산시 낭산면 진북로 701 농업회사법인(주)익산, ,,작물 재배업,2014-12-24,12월
농업회사법인 인백팜(주),Invacfarm,농업회사법인인백팜, ,조무현,기타법인,205211-0026721,408-81-76042,전라남도 화순군 화순읍 산단길 40, ,,양계업,2007-12-01,12월
농업회사법인일성(주),"Agriculture company corporation il sung.,ltd",농업회사법인일성, ,김일두,기타법인,134611-0035051,125-81-69457,경기도 안성시 일죽면 산북리 575, ,,종자 및 묘목 생산업,2007-07-01,12월
농업회사법인 주식회사 일우농원,ilwoo,농업회사법인일우농원, ,정창원,기타법인,224111-0045225,232-88-01114,제주특별자치도 서귀포시 안덕면 평화로 1241 (광평리) 2층, ,,임업용 종묘 생산업,2018-10-17,12월
농업회사법인 주식회사 자연과사람,E&H co.ltd,농업회사법인자연과사람, ,하세원,기타법인,134611-0049606,125-81-92832,"경기도 고양시 덕양구 중앙로558번길 16-12 (행신동, 엘지프라자) 604", ,,양돈업,2011-01-01,12월
