회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)마크포스트,"Mark Post Co., Ltd.",마크포스트, ,안홍식,기타법인,110111-6943230,642-87-01406,"서울특별시 구로구 디지털로29길 38 N64호 (구로동, 에이스테크노타워Ⅲ)", ,,경영 컨설팅업,2018-11-30,12월
마크프로,Markpro co.,마크프로, ,차상진,기타법인,110111-1110165,116-81-52646,"서울특별시 영등포구 경인로 775 (문래동3가, 에이스하이테크시티) 2동 301호",www.markpro.com,,기타 법무관련 서비스업,1992-04-20,12월
주식회사 마태플라워,Mattee flower Inc.,마태플라워, ,김여준,기타법인,134511-0475118,424-87-01865,"경기도 용인시 기흥구 죽전로 10 (보정동, 장은메디칼프라자) 601-8호",없음,,경영 컨설팅업,2022-08-27,12월
주식회사 마틴제이,MARTIN J,마틴제이, ,정국창,기타법인,110111-6638427,322-87-00935,"서울특별시 강남구 학동로 201 (논현동, 구연빌딩) 3층 394호", ,,경영 컨설팅업,2018-01-25,12월
막시모 피티이 엘티디,MAXIMO PTE. LTD.,막시모피티이엘티디, ,마 후아텡(MA HUATENG),기타법인, ,38706,"10 Anson road, #21-07, International plaza, Singapore (079903)", ,,경영 컨설팅 및 공공 관계 서비스업,2012-02-22,12월
주식회사 만도차이나홀딩스,Mando China Holdings Limited,만도차이나홀딩스, ,동창진,기타법인,131311-0119630,125-86-06383,경기도 평택시 포승읍 하만호길 32 주식회사 만도차이나홀딩스, ,,경영 컨설팅업,2012-08-20,12월
(주)만보사커뮤니케이션,MANBOSA Inc,만보사커뮤니케이션, ,김지우,기타법인,110111-1722613,211-86-53872,서울특별시 강남구 논현동 105-7 두산빌딩 5층,http://,,광고 대행업,1999-06-25,12월
만에너지솔루션즈코리아 주식회사,MAN Energy Solutions Korea Ltd.,만에너지솔루션즈코리아, ,RASMUSSEN TOMMY RENE,기타법인,110111-0881626,203-81-51539,부산광역시 강서구 녹산산단261로74번길 54 만에너지솔루션즈코리아 (송정동), ,,기타 엔지니어링 서비스업,1992-07-04,12월
(주)매경아이비아이,Maekyung International Business Incubator,매경아이비아이, ,김정실,기타법인,110111-1858533,201-81-28046,서울특별시 강남구 역삼동 702-10 아남타워 2009,www.mkibi.com,,경영 컨설팅업,2000-01-20,12월
(주)매니지먼트엠엠엠,management mmm,매니지먼트엠엠엠, ,김상희,기타법인,110111-7923926,659-88-01885,"서울특별시 용산구 독서당로 122-1 501호 (한남동, 포트힐(FortHill)빌딩)",www.management-mmm.com/,,매니저업,2021-06-16,12월
매드머니(주),"MADMONEY CO., LTD.",매드머니, ,조동식,기타법인,110111-2004961,129-81-64997,서울특별시 강남구 신사동 561 상운빌딩1층, ,,사업 및 무형 재산권 중개업,2000-06-23,12월
매립지관리 주식회사,-,매립지관리, ,류완규,기타법인,134111-0481056,372-87-01021,"경기도 안양시 만안구 일직로 88 (석수동, 케이타워 본관)", ,,경영 컨설팅업,2017-11-08,12월
(주)매머드커피랩,MAMMOTH COFFEE LAB,매머드커피랩, ,"김범수, 최경환",기타법인,110111-4991223,105-87-79176,"서울특별시 송파구 삼전로2길 57 (삼전동, 매머드빌딩)",mmthcoffee.com/,,경영 컨설팅업,2012-12-03,12월
(주)매송기획,"MAESONG COMMUNICATIONS CO.,LTD",매송기획, ,김세훈,기타법인,110111-6466779,474-88-00868,"경기도 용인시 기흥구 강남로 8 9층905-08호(구갈동, 우성메디피아)", ,,"광고물 문안, 도안, 설계 등 작성업",2017-07-24,12월
주식회사 매스씨앤지,MASS C&G Co. Ltd.,매스씨앤지, ,이희곤,기타법인,110111-3093301,108-81-68109,"서울특별시 마포구 성암로 330 (상암동, DMC첨단산업센터) 4층 418호",www.masscg.kr,,전문 디자인업,2004-10-06,12월
매스코,MASCO,매스코, ,김미성,기타법인,134111-0134530,138-81-30467,"경기도 안양시 동안구 흥안대로427번길 38 (관양동, 인덕원성지스타위드) 501~503호",masco.kr/,,지질 조사·탐사 및 지도 제작업,2005-10-20,12월
주식회사 매지움,MAZIUM,매지움, ,최승환,기타법인,180111-1232064,209-87-01489,"부산광역시 연제구 중앙대로1043번길 34 1층 118호(연산동, 시청역SKVIEW)", ,,경영 컨설팅업,2019-07-29,12월
주식회사 매커스인베스트먼트,"Makus Investment Co., Ltd.",매커스인베스트먼트, ,최승근,기타법인,110111-3947152,220-87-70208,"서울특별시 강남구 도곡로 155 (역삼동, 명빌딩) 6층", ,,경영 컨설팅업,2008-08-05,12월
주식회사 매크로넷,"Macro Net Co., Ltd.",매크로넷, ,최형철,기타법인,110111-2286171,220-86-16212,서울특별시 영등포구 여의도동 25-2 경호빌딩 6층, ,,경영 컨설팅업,2001-07-13,12월
주식회사맥스솔루션,maxsolution,맥스솔루션, ,강천일,기타법인,134111-0461339,150-86-00712,"경기도 안양시 동안구 학의로 46 (비산동, 관악부영아파트) 210-302", ,,광고 대행업,2017-02-17,12월
(주)맥스페이스,"MAC SPACE CO.,LTD",맥스페이스, ,맹보영,기타법인,110111-1424889,120-81-73989,서울특별시 강남구 역삼동824-12메가시티303호, ,,공인회계사업,1997-06-11,12월
맥스포저코리아(주),Maxposure Korea Inc.,맥스포저코리아, ,윤영민,기타법인,110111-3679177,120-87-15109,서울특별시 강남구 삼성동 161-17, ,,광고 대행업,2007-05-15,12월
맥심인터그레이티드프로턱트코리아 주식회사,Maxim Integrated,맥심인터그레이티드프로턱트코리아, ,에드윈비메들린,기타법인,110111-1364499,220-81-42428,"서울특별시 강남구 테헤란로87길 29 (삼성동, M타워) 1층, 3층", ,,전기ㆍ전자공학 연구개발업,1997-03-03,12월
주식회사 맥이앤지건축사사무소,maceng,맥이앤지건축사사무소, ,이상돈,기타법인,110111-3001924,120-86-67027,"서울특별시 강남구 광평로51길 6-27 (수서동, 성우빌딩) 202호", ,,건물 및 토목 엔지니어링 서비스업,2004-05-01,12월
주식회사 맥전자,"Mac Electrlc Co.,Ltd",맥전자, ,김미서,기타법인,110111-8125109,685-81-02623,"서울특별시 관악구 남현길 96 로비층 1호(남현동, 하이파크아파트)", ,,시각 디자인업,2021-12-10,03월
맥쿼리IMM마켓뉴트럴혼합형사모펀드,Mac-IMM Market Neutral Balanced Private.          ,맥쿼리IMM마켓뉴트럴혼합형사모펀드, ,이지형,기타법인,110111-2324426,107-86-05256,서울특별시 영등포구 여의도동 23-7,www.abrain.co.kr,,경영 컨설팅업,2001-09-04,09월
맥쿼리IMM마켓플러스채권혼합형펀드,Macquarie Market Plus Fixed bal                   ,맥쿼리IMM마켓플러스채권혼합형펀드, ,이동근,기타법인,110111-2512485,107-86-17112,서울특별시 영등포구 여의도동 23-7,www.abrain.co.kr,,경영 컨설팅업,2002-04-30,04월
맥쿼리IMM슈페리어채권형사모펀드,Macqurie-IMM Superior Fixed Income Private        ,맥쿼리IMM슈페리어채권형사모펀드, ,강승구,기타법인,110111-2542987,107-86-18824,서울특별시 영등포구 여의도동 23-7,www.abrain.co.kr,,경영 컨설팅업,2002-06-07,06월
맥쿼리IMM코리아플러스채권형펀드 ,MacquarieIMM Korea Plus Bond Fund                 ,맥쿼리IMM코리아플러스채권형펀드, ,이지형,기타법인,110111-2339102,107-86-05993,서울특별시 영등포구 여의도동 23-7,www.abrain.co.kr,,경영 컨설팅업,2001-09-21,09월
맥쿼리IMM포세이돈3채권형사모,Macquarie Poseidon Fixed Income 3                 ,맥쿼리IMM포세이돈3채권형사모, ,강승구,기타법인,110111-2573700,107-86-20863,서울특별시 영등포구 여의도동 23-7,www.abrain.co.kr,,경영 컨설팅업,2002-07-23,07월
맥쿼리IMM홀인원채권형펀드,Mac-IMM HOLE-IN-ONE  Fixed Income Fund            ,맥쿼리IMM홀인원채권형펀드, ,장원영,기타법인,110111-2675407,107-86-28055,서울특별시 영등포구 여의도동23-7,www.abrain.co.kr,,경영 컨설팅업,2002-12-17,12월
맥쿼리장기채권형펀드,Macquarie Long-term Fixed Income Fund             ,맥쿼리장기채권형펀드, ,조규상,기타법인,110111-2619760,107-86-24398,서울특별시 영등포구 여의도동 23-7,www.abrain.co.kr,,경영 컨설팅업,2002-09-30,09월
주식회사 맥킨리자산관리,MCKINLEY ASSET MANAGEMENT. INC.,맥킨리자산관리, ,이재수,기타법인,110111-6569606,468-81-00976,"서울특별시 강남구 선릉로87길 12 3층 388호(역삼동, 송경빌딩)", ,,경영 컨설팅업,2017-10-20,12월
주식회사 맨바인트러스트,manbinetrust,맨바인트러스트, ,조훈증,기타법인,110111-2506008,214-87-10471,서울특별시 서초구 서초동 1371-1 외교센타빌딩 706호, ,,경영 컨설팅업,2002-04-23,12월
주식회사 맨하탄에셋,"Manhattan Asset Co.,Ltd",맨하탄에셋, ,조용석,기타법인,110111-6069078,709-86-00469,"서울특별시 강남구 강남대로 622 (신사동, 영동빌딩)", ,,경영 컨설팅업,2016-05-23,12월
머서코리아 주식회사,Mercer Korea,머서코리아, ,박형철,기타법인,110111-0743230,120-81-27675,"서울특별시 강남구 역삼동 강남대로 358 7층 (역삼동, 삼성생명역삼동빌딩)",www.mercer.com,,경영 컨설팅업,1991-02-11,12월
주식회사 머큐리어드바이저,Mercury Advisor Co.Ltd,머큐리어드바이저, ,김병양,기타법인,110111-6070273,532-87-00319,서울특별시 강남구 봉은사로84길 24-1 (삼성동), ,,경영 컨설팅업,2016-07-29,12월
(주)머큐리파이낸셜어드바이저리,"Mercury Financail advisory Co., Ltd.",머큐리파이낸셜어드바이저리, ,이규수,기타법인,110111-3446154,214-87-92342,서울특별시 서초구 양재동 210-2 합동빌딩 4층, ,,경영 컨설팅업,2006-06-01,12월
머큐리프로젝트 주식회사,Mercury Project Inc.,머큐리프로젝트, ,정진문,기타법인,110111-8010855,286-88-01260,서울특별시 강남구 역삼로26길 5 머큐리프로젝트, ,,광고 대행업,2018-08-29,12월
멋쟁이사자처럼,"LIKE LION CO.,LTD.",멋쟁이사자처럼, ,이두희,기타법인,135811-0339846,264-88-01106,"서울특별시 종로구 종로3길 17 (청진동, D타워) 16, 17층",www.likelion.net/,,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",2018-05-23,12월
(주)메가골프앤레져컨설팅,"San Kyeong Golf & Leisure Consulting Co.,Ltd",메가골프앤레져컨설팅, ,홍정우,기타법인,110111-3086273,107-86-54873,서울특별시 영등포구 여의도동 60 대한생명63빌딩 11층, ,,도시계획 및 조경설계 서비스업,2004-09-17,12월
(주)메가나인,"MegaNine co.,",메가나인, ,김왕순,기타법인,110111-3224279,114-86-43980,서울특별시 서초구 반포1동 748-1 청호타워 702호, ,,경영 컨설팅업,2002-05-11,12월
주식회사 메가라인홀딩스,"MEGALINE HOLDINGS CO.,LTD.",메가라인홀딩스, ,강석환,기타법인,110111-8795449,164-81-03028,"서울특별시 금천구 가산디지털1로 145 1601호(가산동, 에이스하이엔드타워3차)", ,,경영 컨설팅업,2023-11-17,12월
메가베이스주식회사,megabase,메가베이스, ,이용갑,기타법인,110111-2549587,114-86-20110,서울특별시 마포구 서교동 398-1 창평빌딩 5층, ,,경영 컨설팅업,2002-06-19,12월
주식회사 메가아크,Mega Ark,메가아크, ,한데이브경환,기타법인,110111-3724550,220-87-52078,서울특별시 강남구 역삼1동 803-67 유성빌딩 105, ,,경영 컨설팅업,2007-07-30,12월
메덕스 주식회사,meddox,메덕스, ,이인우,기타법인,110111-6812609,789-81-01154,서울특별시 강남구 테헤란로82길 15 (대치동) 7층 721호, ,,경영 컨설팅업,2018-07-13,12월
(주)메드빌,medvill,메드빌, ,홍은경,기타법인,110111-1817349,101-81-52625,서울특별시 금천구 가산동 60-21, ,,의학 및 약학 연구개발업,1999-11-27,12월
(주)메드팩토,"MedPacto, Inc.",메드팩토,235980,김성진,코스닥시장,135811-0232363,135-86-33854,"서울특별시 서초구 명달로 92, 보림빌딩",www.medpacto.com,www.medpacto.com,의학 및 약학 연구개발업,2013-06-19,12월
주식회사 메디노,Medinno Inc.,메디노, ,주경민,기타법인,135811-0334747,427-87-00910,"서울특별시 금천구 가산로9길 66 (가산동, 더리즌밸리지식산업센터) 820",www.medinno.kr/,,의학 및 약학 연구개발업,2018-03-01,12월
주식회사 메디웰홀딩스,"Mediwellholdings.Co.,Ltd",메디웰홀딩스, ,김삼여,기타법인,180111-0612994,606-86-07028,부산광역시 북구 덕천동 380-29 301호, ,,전기ㆍ전자공학 연구개발업,2007-11-20,12월
(주)메디젠휴먼케어,"Medizen Humancare Inc Co., Ltd",메디젠휴먼케어,236340,신동직,코넥스시장,110111-4922286,120-87-85788,서울특별시 송파구 정의로7길 6 PNS홈즈타워 6층,www.medizencare.com,,의학 및 약학 연구개발업,2012-07-20,12월
주식회사 메디진바이오,Medi Gene Bio,메디진바이오, ,박찬호,기타법인,134511-0143624,142-81-22684,"서울특별시 강남구 영동대로 511 9층 902호(삼성동, 트레이드타워)", ,,의학 및 약학 연구개발업,2009-09-15,12월
(주)메디커뮤니케이션,"medi communication.co.,lte",메디커뮤니케이션, ,문기홍,기타법인,110111-3285601,214-87-75907,서울특별시 강남구 역삼동 776-12 메디빌딩, ,,광고 대행업,2005-08-10,12월
메디컬인더스트리인베스트먼트,"Medical Industry Investment Co.,Ltd",메디컬인더스트리인베스트먼트, ,박배서,기타법인,110111-2602111,220-86-56849,서울특별시 마포구 상수동 281-1 건양사빌딩 8층, ,,경영 컨설팅업,2002-09-03,12월
주식회사 메디클라우드,MEDICLOUD CO.LTD,메디클라우드, ,이형기,기타법인,205511-0060294,652-87-01266,전라남도 화순군 화순읍 산단길 12-55 (내평리)본관동 110호,medicloudgroup.com/,,물질성분 검사 및 분석업,2019-02-01,12월
(주)메디팁,Meditip,메디팁, ,유정희,기타법인,134111-0149026,120-87-13630,"서울특별시 강남구 개포로 619 (개포동, 서울강남우체국)",서울특별시 강남구 개포로 619 (개포동),,경영 컨설팅업,2007-04-01,12월
메디파트너(주),"Medipartner Co., Ltd.",메디파트너, ,김종민,기타법인,110111-1720667,207-81-55594,서울특별시 강남구 봉은사로 218 (역삼동),www.medipartner.com/,,경영 컨설팅업,1999-06-24,12월
메디포스트 씨디엠오 주식회사,MEDIPOST CDMO,메디포스트씨디엠오, ,LEE ANTONIO SEUNG JIN,기타법인,131111-0672921,587-81-02523,"경기도 성남시 분당구 대왕판교로644번길 21 (삼평동, 연구동)", ,,의학 및 약학 연구개발업,2022-05-25,12월
(주)메디헬프라인,"MediHelpLine Co., Ltd.",메디헬프라인, ,박옥남,기타법인,110111-2899502,107-86-42571,"서울특별시 중구 퇴계로 131 (충무로2가, 신일빌딩)10층",www.medihelpline.net,,의학 및 약학 연구개발업,2003-11-19,12월
주식회사 메디호스피탈컨설팅,"Medihospital Consulting Co.,Ltd",메디호스피탈컨설팅, ,김동철,기타법인,110111-5093169,211-88-92976,"서울특별시 강남구 도산대로 106 5층(논현동, 비케이빌딩)", ,,경영 컨설팅업,2013-03-22,12월
주식회사 메리디안홀딩스,"MERIDIAN HOLDINGS CO., LTD",메리디안홀딩스, ,윤경욱,기타법인,110111-5685031,103-86-00040,"서울특별시 송파구 올림픽로35가길 10 (신천동, 잠실더샵스타파크) 비동 404호", ,,경영 컨설팅업,2015-04-02,12월
주식회사 메사플러스,Mesa Plus Co. Ltd.,메사플러스, ,이본느페트라소비츠,기타법인,110111-1981459,106-81-90435,서울특별시 중구 회현동1가 메사빌딩, ,,경영 컨설팅업,2006-02-02,12월
주식회사 메이던스,"Maidons Co., Ltd.",메이던스, ,김선이,기타법인,110111-4269498,120-87-50182,서울특별시 강남구 역삼동 702-10 아남타워 1709, ,,경영 컨설팅업,2010-01-25,12월
메이린파트너스,"meilin partners co., ltd",메이린파트너스, ,명강식,기타법인,110111-4748145,211-88-70647,"서울특별시 강남구 도산대로 427 (청담동, 파모소빌딩)", ,,경영 컨설팅업,2011-12-21,12월
주식회사 메이블,Mable Inc.,메이블, ,장덕수,기타법인,110111-4416700,101-86-57931,"서울특별시 강남구 테헤란로14길 16 역삼동, 라인빌딩 10층",www.mable-inc.com,,광고 대행업,2010-08-24,12월
메이요파트너스 주식회사,"meiyopartners co,.LTD",메이요파트너스, ,송소영,기타법인,110111-7087623,631-86-01618,서울특별시 강남구 봉은사로63길 11 468호 (삼성동), ,,경영 컨설팅업,2019-04-23,12월
주식회사 메이크루,maycrew,메이크루, ,김성국,기타법인,110111-5561413,120-88-20953,"서울특별시 마포구 잔다리로2길 7 (서교동, S368빌딩) 4층 401호",www.maycrew.com,,제품 디자인업,2014-11-12,12월
(주)메이크메이커,MAKEMAKER,메이크메이커, ,유지백,기타법인,110111-6632198,207-86-00997,"서울특별시 성동구 연무장13길 9 (성수동2가, 아이템플) 844호", ,,"광고물 문안, 도안, 설계 등 작성업",2018-01-16,12월
(주)메이트인디펜던스,MATE COMMUNICATIONS,메이트인디펜던스, ,이동훈,기타법인,110111-2063264,220-81-96768,"서울특별시 강남구 선릉로111길 32 (논현동,송현빌딩)",www.matead.com,,광고 대행업,2000-09-01,12월
(주)메인넷코리아,mainnetkorea,메인넷코리아, ,노상현,기타법인,110111-6637106,241-88-00856,서울특별시 강남구 언주로93길 25 406호 (역삼동), ,,경영 컨설팅업,2018-01-22,12월
주식회사 메인테크,"maintech co.,ltd",메인테크, ,정창환,기타법인,204611-0020883,416-81-46840,"전라남도 광양시 폭포사랑길 20-26 (금호동, 광양제철소)", ,,기타 엔지니어링 서비스업,2005-01-01,12월
주식회사 메종드바하,Mezondbaha Corp.,메종드바하, ,한혜연,기타법인,110111-5509885,142-81-78820,"서울특별시 강남구 언주로153길 10-6 3층 5층(신사동,이데아빌딩)", ,,"그 외 기타 전문, 과학 및 기술 서비스업",2014-10-31,12월
(주)메지온,"Mezzion Pharma Co., Ltd.",메지온,140410,박동현,코스닥시장,110111-2615578,204-81-72221,서울특별시 강남구 삼성로 570 석천빌딩 7층,-,www.mezzion.co.kr,의학 및 약학 연구개발업,2002-09-25,12월
주식회사 메콕스바이오메드 ,"MECOX BIOMED Co.,Ltd. ",메콕스바이오메드, ,김철현,기타법인,121111-0297458,745-81-00209,서울특별시 강남구 선릉로92길 28 4층 440호(삼성동), ,,경영 컨설팅업,2015-11-04,12월
메콕스큐어메드 주식회사,"MECOX CureMed Co., Ltd.",메콕스큐어메드, ,정재용,기타법인,110111-3510462,206-86-09879,"서울특별시 서초구 남부순환로356길 100 4층 (양재동, 윤화빌딩)",mecoxcuremed.com,,의학 및 약학 연구개발업,2006-08-16,12월
주식회사 메타센스,Metasense Inc,메타센스, ,김철기,기타법인,110111-6400850,156-81-00700,"서울특별시 강남구 봉은사로103길 5 3층(삼성동, 성재빌딩)", ,,연구개발업,2017-06-05,12월
주식회사 메타에스앤씨,"META S&C CO., Ltd",메타에스앤씨, ,최홍수,기타법인,110111-5434925,261-81-13939,"서울특별시 강남구 봉은사로29길 6-12 3층 (논현동, 케이티에스2)", ,,경영 컨설팅업,2014-06-10,12월
주식회사메타월드,Metaworld co. ltd,메타월드, ,허성태,기타법인,110111-0571607,220-81-06306,서울특별시 종로구 종로 162-1 (종로4가) 3층,무,,광고 대행업,1988-04-19,12월
주식회사 메타코미디,METACOMEDY INC,메타코미디, ,정영준,기타법인,110111-7942083,202-88-02408,"서울특별시 마포구 와우산로29가길 42 (서교동, 정윤빌딩)",www.metacomedy.net/,,매니저업,2021-07-01,12월
주식회사 메타파인즈,"MetaFines Co., Ltd.",메타파인즈, ,배철민,기타법인,131111-0527853,878-81-00979,"경기도 성남시 분당구 판교로 438 (이매동, 경림빌딩) 2층",www.metafines.com,,의학 및 약학 연구개발업,2018-08-10,12월
주식회사메타플렉스,"METAPLEX CO., LTD.",메타플렉스, ,김병진,기타법인,110111-8095930,341-88-02149,"서울특별시 금천구 가산디지털1로 171 (가산동, 가산SKV1center) , 303-323호", ,,경영 컨설팅업,2021-11-17,12월
(주)메트릭스리서치,Metrix Research,메트릭스리서치, ,나윤정,기타법인,110111-7310313,324-88-01602,서울특별시 서초구 양재천로19길 42 (양재동), ,,시장조사 및 여론조사업,2019-12-02,12월
(주)메트릭스코퍼레이션,metrixcorporation,메트릭스코퍼레이션, ,조일상,기타법인,110111-1750903,105-86-02272,서울특별시 서초구 양재천로19길 42 (양재동) 세련빌딩,www.metrix.co.kr,,시장조사 및 여론조사업,1999-08-13,12월
주식회사 메티메디제약,"Metimedi Pharmaceuticals Co., Ltd.",메티메디제약, ,장종환,기타법인,134111-0430095,859-81-00338,"인천광역시 연수구 센트럴로 263 908호(송도동, 송도국제업무단지C8-2블럭업무복합시설)", ,,의학 및 약학 연구개발업,2016-01-11,12월
주식회사 메프로,"Mepro Co., Ltd.",메프로, ,이수형,기타법인,110111-4918839,211-88-80790,"서울특별시 강남구 선릉로 669 제비 1201호(논현동, 강남파라곤)", ,,경영 컨설팅업,2012-07-17,12월
주식회사 멜빈에프앤비,melbinf&b,멜빈에프앤비, ,지혜원,기타법인,110111-9090278,232-88-03034,"서울특별시 강남구 영동대로 602 (삼성동, 삼성동미켈란107) 6층 씨197호", ,,경영 컨설팅업,2024-10-29,12월
(주)명광엔지니어링건축사사무소,MYoung Kwang Eng,명광엔지니어링건축사사무소, ,진교삼,기타법인,115911-0012569,128-81-22276,경기도 고양시 덕양구 안진2길 4 (지축동),www.myoungkwang.com/,,건축설계 및 관련 서비스업,1996-02-02,12월
(주)명보디앤씨,MYOUNG BO D&C CO.LTD,명보디앤씨, ,김진원,기타법인,134511-0107084,142-81-03988,경기도 용인시 수지구 풍덕천1동 672-3 대아빌딩 3층, ,,전기ㆍ전자공학 연구개발업,2006-11-13,12월
(주)명보애드넷,myoungboadnet,명보애드넷, ,김태준,기타법인,110111-1749493,202-81-64628,"서울특별시 중구 남대문로9길 51 (을지로1가, 효덕빌딩)", ,,광고 대행업,1999-08-07,12월
(주)명성엔지니어링 종합건축사사무소,Myungsung Engineering & Architecture,명성엔지니어링종합건축사사무소, ,"김승진, 노민택",기타법인,230111-0140233,610-81-90803,경상북도 칠곡군 왜관읍 평장길 29 (왜관리), ,,건물 및 토목 엔지니어링 서비스업,2008-01-16,12월
명일회계법인,Myungil Accounting Corporation,명일회계법인, ,명장호,기타법인,254134-0021099,484-86-00217,"서울특별시 영등포구 국제금융로 10  (여의도동, 서울국제금융센터), two IFC 22층 명일회계법인",www.halos.one,,공인회계사업,2015-11-04,06월
주식회사 모,Moh Corporation,모, ,"이주현, 신동우",기타법인,110111-5101201,264-81-13597,"서울특별시 강남구 봉은사로44길 67 (역삼동,제지1층 제비101호)", ,,시각 디자인업,2013-03-29,12월
(유)모닝스타얼라이언스,Morning Star Alliance Ltd.,모닝스타얼라이언스, ,김영모,기타법인,110114-0089406,211-88-39928,서울특별시 강남구 신사동 626 ~26, ,,경영 컨설팅업,2010-02-22,12월
모더나코리아 주식회사,Moderna Korea Limited,모더나코리아, ,손지영,기타법인,110111-7890349,629-81-02206,"서울특별시 종로구 새문안로 76 (신문로1가, 콘코디언(concordian)) 5층", ,,기타 전문 서비스업,2021-05-17,12월
주식회사 모드하우스 ,MODHAUS INC.,모드하우스, ,정병기,기타법인,110111-8110994,127-87-02153,"서울특별시 강남구 도산대로 532 (청담동, 인희빌딩) 5층", ,,매니저업,2021-11-30,12월
주식회사 모라이,MORAI INC,모라이, ,"정지원, 홍준",기타법인,160111-0480535,722-88-00734,"서울특별시 강남구 테헤란로 501 12(삼성동, 브이플렉스)", ,,"기타 전문, 과학 및 기술 서비스업",2018-04-10,12월
주식회사 모베오,"moveo Co.,Ltd.",모베오, ,이시우,기타법인,110111-7404116,157-81-01809,"서울특별시 강남구 테헤란로 518 (대치동, 한국섬유산업연합회) 13층 136호", ,,광고 대행업,2020-02-25,12월
모본(주),CETECOM KOREA LTD.,모본, ,송상희,기타법인,110111-1177454,110-81-32899,서울특별시 강남구 삼성동 140-28 현죽빌딩 5츠,www.cetecom.co.kr,,"기타 기술 시험, 검사 및 분석업",1995-07-14,12월
모브호텔앤리조트 유한회사,mov hotel & resort,모브호텔앤리조트, ,김기경,기타법인,195314-0000457,668-86-02021,경상남도 합천군 용주면 가호길 30-52 (가호리), ,,"기타 전문, 과학 및 기술 서비스업",2021-04-23,12월
(주)모비데이즈,Mobidays Inc.,모비데이즈,363260,유범령,코스닥시장,110111-7588506,832-87-01824,서울시 강남구 역삼동 721-38 -, ,,광고업,2020-08-13,12월
주식회사 모비데이즈,"Mobidays, Inc.",모비데이즈, ,유범령,기타법인,110111-5427384,220-88-80659,서울특별시 강남구 역삼로8길 15 홍우빌딩 2층 (역삼동),www.mobidays.com,,광고 대행업,2014-05-29,12월
(주)모비도미,mobidomi corp.,모비도미, ,신동빈,기타법인,110111-2115403,104-81-58273,서울특별시 중구 을지로4가 310-68 삼풍빌딩 8층,www.mobidomi.com,,"그 외 기타 분류 안된 전문, 과학 및 기술 서비스업",2000-11-22,12월
(주)모비우스인베스트먼트,MOBIUS INVESTMENTS COMPANY,모비우스인베스트먼트, ,김태근,기타법인,110111-2539934,220-86-40503,서울특별시 강남구 역삼동 702-10 아남타워1416호, ,,경영 컨설팅업,2002-06-02,12월
(주)모비쟆미디어,MOBIZAP MEDIA INC.,모비쟆미디어, ,이갑,기타법인,110111-4519992,104-86-33151,"서울특별시 중구 통일로 10 7층 (남대문로5가, 연세세브란스빌딩)", ,,광고 대행업,2011-01-21,12월
주식회사 모빌테크,"MOBILTECH CO., LTD",모빌테크, ,김재승,기타법인,110111-6370087,574-88-00585,서울특별시 서초구 마방로4길 16-9,www.mobiltech.io/,,전기ㆍ전자공학 연구개발업,2017-04-10,12월
(주)모아라이프플러스,MOA Life Plus Co. Ltd.,모아라이프플러스,142760,한상진,코스닥시장,160111-0091332,314-81-29870,"경기도 용인시 수지구 신수로 767 7층 (동천동, 분당수지유타워 지식산업센터)",www.bioleaders.co.kr,http://www.bioleaders.com,자연과학 및 공학 연구개발업,1999-12-30,12월
모아에셋,MoreAsset Holdings,모아에셋, ,원종승,기타법인,110111-2381260,120-86-29324,서울특별시 강남구 역삼동 705-19 동아신용금고빌딩 5층,www.jnbia.com,,경영 컨설팅업,2001-11-20,03월
주식회사 모어비전,MoreVision Inc.,모어비전, ,박재범,기타법인,110111-8039813,828-86-02400,서울특별시 강남구 논현로145길 30 (논현동), ,,매니저업,2021-09-30,12월
주식회사 모자이크벤처스,"Mosaic Ventures Co.,Ltd.",모자이크벤처스, ,염현복,기타법인,110111-7581401,833-88-01805,서울특별시 강남구 영동대로 725 (청담동) 4층 N-03호, ,,경영 컨설팅업,2020-08-12,12월
(주)모자이크홀딩스,"Mosaic Holdings Co.,Ltd.",모자이크홀딩스, ,한일주,기타법인,120111-0767840,625-81-00069,"서울특별시 강남구 학동로 338 (논현동, 강남파라곤) 비동 1801호", ,,경영 컨설팅업,2015-06-23,12월
모토로라 코리아 테크놀로지 센터,Motorola Korea Technology Center Ltd.,모토로라코리아테크놀로지센터, ,오인식,기타법인,110111-1566558,109-81-54383,서울특별시 강남구 청담동 41-2, ,,전기ㆍ전자공학 연구개발업,1998-07-20,12월
(주)모토모테크원,motomotechwon,모토모테크원, ,전영숙,기타법인,285011-0186325,128-86-54832,경기도 고양시 일산동구 장항동622-5,www.motomo1.com,,전기ㆍ전자공학 연구개발업,2010-11-15,12월
주식회사 모투스컴퍼니,Motus Company Inc.,모투스컴퍼니, ,허준수,기타법인,110111-7946225,687-87-02183,"서울특별시 용산구 녹사평대로11길 58 (서빙고동, 모투스엔실버불렛사옥)",www.motuscompany.co.kr,,"광고물 문안, 도안, 설계 등 작성업",2021-07-05,12월
(주)모투스홀딩스,Motus Company Inc.,모투스홀딩스, ,허준수,기타법인,110111-2692716,106-86-15988,서울특별시 용산구 녹사평대로11길 58,www.motuscompany.co.kr,,광고 대행업,2003-01-13,12월
