회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
명신해운주식회사,MyungShin Shipping Co Ltd,명신해운, ,이홍주,기타법인,230111-0096311,610-81-66661,"울산광역시 남구 돋질로 423 (삼산동, 동심빌딩 3층)", ,,해상 운송업,2003-06-09,12월
(주)명인물류,"MYUNG IN LOGISTICS Co.,Ltd",명인물류, ,한상경,기타법인,110111-6790813,538-87-01091,"서울특별시 강남구 선릉로 704 (청담동, 청담빌딩), 1동 10층 1012호 비즈인강남구청역 비즈니스센터", ,,일반 창고업,2018-07-03,12월
주식회사 명일,"MYUNGIL Co., Ltd.",명일, ,박명식,기타법인,130111-0022359,124-81-21028,경기도 수원시 팔달구 효원로265번길 35 (인계동) 5층,www.milc.co.kr,,그 외 기타 운송관련 서비스업,1993-07-01,12월
명일로지스(주),myeongil gis,명일로지스, ,차재옥,기타법인,131311-0152325,603-81-90367,"경기도 용인시 기흥구 동백죽전대로 201-9 (중동, 조일물류)", ,,일반 화물자동차 운송업,2015-07-28,12월
명일물류 주식회사,"Myoungil Logistics Co.,Ltd.",명일물류, ,이명복,기타법인,110111-1072381,135-81-14134,경기도 하남시 춘궁동 303-39 엠아이빌딩 3층 명일물류(주),www.myoungil.com,,보관 및 창고업,1994-11-14,12월
명진교통주식회사,myungjin corporation,명진교통, ,"이상기, 민경덕",기타법인,120111-0949539,320-88-01013,"인천광역시 서구 보도진로54번길 18 (가좌동), 2층", ,,시내버스 운송업,2018-08-01,12월
(주)명진로직스,MyungJin Logics,명진로직스, ,남기헌,기타법인,135811-0134246,135-81-89329,경기도 이천시 호법면 중부대로 797-37 (안평리), ,,일반 창고업,2007-01-02,12월
명진선박(주),"MYUNG JIN SHIPPING CO.,LTD.",명진선박, ,조찬섭,기타법인,180111-0261725,603-81-35710,부산광역시 사하구 신평2동 590-12 명진빌딩801, ,,내항 화물 운송업,1998-07-31,12월
모건로지스틱스 주식회사,"MOGUN LOGISTICS CO.,LTD.",모건로지스틱스, ,"감동기, 배준성",기타법인,284911-0249449,456-81-02141,경기도 파주시 월롱면 엘지로360번길 148-26 (덕은리), ,,일반 창고업,2021-05-25,12월
주식회사 모덱스,MODEX Corporation,모덱스, ,이형규,기타법인,230111-0189158,610-86-13155,울산광역시 남구 부두로 265 (여천동), ,,일반 창고업,2012-03-15,03월
주식회사 모든,THE MODERN CORPORATION,모든, ,류상훈 외 1 명,기타법인,180111-0017673,603-81-01317,부산광역시 사하구 감천항로291번길 23 (구평동),해당사항없음,,냉장 및 냉동 창고업,1973-02-13,12월
주식회사모락스,MOLAX LINE Ltd,모락스, ,이도희,기타법인,110111-0536437,104-81-27085,서울특별시 중구 소공동 91-1 센타빌딩 1403호,www.molax.co.kr,,항공 및 육상 화물 취급업,1987-07-02,12월
모리슨익스프레스코리아(주),Morrison Express Corp. (Korea) Ltd.,모리슨익스프레스코리아, ,장패림,기타법인,110111-0867189,105-81-53795,"서울특별시 마포구 마포대로 45 (도화동, 일진빌딩), 4층", ,,그 외 기타 운송관련 서비스업,1992-08-01,12월
(주)모인로지스,"MOIN LOGIS CO.,LTD",모인로지스, ,김소일,기타법인,134511-0078219,135-81-68800,경기도 용인시 처인구 원삼면 맹리 698-71, ,,일반 창고업,2004-02-26,12월
목포신항만,Mokpo New Port Co. Ltd,목포신항만, ,허상범,기타법인,201111-0010994,411-81-17729,전라남도 목포시 신항로294번길 45 (달동),www.mokpoport.com,,항구 및 기타 해상 터미널 운영업,1997-11-24,12월
목포신항만운영(주),"Mokpo Newport Terminal Co., Ltd.",목포신항만운영, ,여종구,기타법인,201111-0029648,411-81-56528,"전라남도 목포시 신항로294번길 45 (달동, 목포신항만운영)", ,,외항 운송업,2009-02-05,12월
목포해상케이블카(주),Mokpo Marine Cable Car Corporation,목포해상케이블카, ,정인채,기타법인,201111-0046866,845-88-00361,"전라남도 목포시 영산로 118 8층 (호남동, KT목포지사)", ,,기타 도시 정기 육상 여객 운송업,2016-06-02,12월
무림로지텍(주),"Moorim Logitech Co., Ltd",무림로지텍, ,김현창,기타법인,110111-1076599,211-86-33099,경기도 광주시 곤지암읍 경충대로 135-26 (신촌리), ,,일반 창고업,1994-09-15,12월
무림통운(주),"Moorim Express Co.,Ltd",무림통운, ,이창덕,기타법인,124311-0007503,130-81-07768,"경기도 평택시 도일유통길 69 (도일동, 무림통운)", ,,일반 화물자동차 운송업,1981-12-14,12월
주식회사 무성페리,MUSUNG FERRY,무성페리, ,이훈,기타법인,230111-0081792,610-81-55446,울산광역시 동구 방어동 1292-2,www.musungferry.com,,외항 여객 운송업,2001-12-21,12월
주식회사 무신사로지스틱스 ,"MUSINSA LOGISTICS Co., Ltd.",무신사로지스틱스, ,이현석,기타법인,134411-0078568,564-88-00744,경기도 여주시 대신면 여양로 1303 (초현리), ,,일반 창고업,2017-11-13,12월
문성국제물류(주),"moonsung intemational loglistis co.,ltd",문성국제물류, ,김진욱,기타법인,120111-0046450,121-81-14080,인천광역시 중구 항동7가93-10,www.msil.co.kr,,창고 및 운송관련 서비스업,1989-04-19,12월
주식회사 문영,"imt incoporation.cd.,ltd",문영, ,정의용,기타법인,180111-0562131,602-81-39974,"부산광역시 해운대구 APEC로 17 (우동, 센텀리더스마크) 3302호",www.imtline.com,,외항 화물 운송업,2001-09-27,12월
주식회사 문은물류,"MOONEUNLOGISTICS co,.Ltd.",문은물류, ,유문성,기타법인,134111-0578738,174-81-02384,경기도 이천시 부발읍 중부대로 2046 고백리 239 번지, ,,일반 창고업,2021-04-17,12월
문학로지스틱스(주),munhak  logistic co. ltd,문학로지스틱스, ,박계자,기타법인,134411-0059211,126-86-75068,"경기도 이천시 호법면 중부대로 755 (안평리, 대영빌딩) 2층", ,,보관 및 창고업,2014-02-27,12월
(주)문화유통북스,Munhwa book distrbution.co,문화유통북스, ,이석표,기타법인,110111-1146152,128-81-22903,경기도 파주시 평화로342번길 120 (검산동),munhwabooks.co.kr,,일반 창고업,1995-04-10,12월
주식회사 물류하랑,harang logistics,물류하랑, ,박성준 한지혜,기타법인,234111-0131410,534-87-02744,경상남도 양산시 하북면 월평1길 25-1 (순지리), ,,냉장 및 냉동 창고업,2022-07-22,12월
(주)미광에너지,"MIKWANG ENERGY CO.,LTD",미광에너지, ,이희화,기타법인,171711-0059111,506-81-50384,경상북도 포항시 남구 오천읍 냉천로 544, ,,물류 터미널 운영업,2005-01-01,12월
미광운수(주),"MIKWANG.CO.,LTD",미광운수, ,정성윤,기타법인,180111-0004711,617-81-00317,부산광역시 수영구 수영동 499-1, ,,택시 운송업,1969-06-05,12월
미동운수(주),midong unsu,미동운수, ,김동현,기타법인,110111-0116552,212-81-05854,서울특별시 강서구 양천로66길 31 (등촌동), ,,택시 운송업,1971-06-15,12월
미래고속(주),"MIRAEJET CO., LTD",미래고속, ,김창중,기타법인,180111-0382240,602-81-22681,부산광역시 중구 중앙동4가 15 3, ,,외항 여객 운송업,2001-10-29,12월
미래교통주식회사,MIRAE,미래교통, ,최우석,기타법인,120111-0421488,122-81-94184,인천광역시 연수구 먼우금로 1 (동춘동), ,,시내버스 운송업,2007-01-10,12월
주식회사미래로물류서비스,Miraero Logistics Service,미래로물류서비스, ,박관용,기타법인,131211-0013660,126-81-54831,"경기도 남양주시 가운로1길 7 301,302호 (다산동, 아인스빌)",www.miraerosv.com,,일반 화물자동차 운송업,2006-06-28,12월
미래로해운(주),"MIRAERO SHIPPING CO., LTD",미래로해운, ,양재욱 채승협,기타법인,110111-2310508,105-86-29397,서울특별시 마포구 도화동 마스터즈타워빌딩, ,,기타 해상 운송업,2001-08-17,12월
(주) 미래해운,miraeshipping,미래해운, ,박성오,기타법인,124611-0277720,121-81-50918,"인천광역시 중구 축항대로118번길 29-19 (항동7가, (주)미래해운)",www.miraehw.com,,수상 화물 취급업,2002-02-18,12월
미래해운(주),"MI RAE SHIPPING CO.,LTD",미래해운, ,김영기,기타법인,180111-0429167,605-81-57025,부산광역시 동구 초량동 선경빌딩 203 (중앙대로180번길 16-6), ,,외항 화물 운송업,2002-11-14,12월
미쓰이소꼬코리아(주),"MITSUI-SOKO KOREA CO.,LTD.",미쓰이소꼬코리아, ,고한성,기타법인,110111-0534134,202-81-36122,"서울특별시 중구 남대문로10길 9 (삼각동, 경기빌딩)",www.mitsui-soko.co.kr,,창고 및 운송관련 서비스업,1987-06-17,12월
주식회사 미앤산스,mns,미앤산스, ,이교정,기타법인,131211-0062609,316-87-02511,경기도 여주시 가남읍 가남로 443 (양귀리), ,,일반 창고업,2022-03-30,12월
(주)미창,michang,미창, ,이종호,기타법인,230111-0082279,610-81-55859,"울산광역시 남구 장생포로 51 (여천동, (주)미창)  2층", ,,일반 화물자동차 운송업,2002-01-04,12월
미추홀교통주식회사,MICHUHOL,미추홀교통, ,"신기범, 김헌주",기타법인,120111-0309890,137-81-52833,인천광역시 중구 연안부두로53번길 4 (항동7가),icsunjin@naver.com,,시내버스 운송업,2003-03-01,12월
(주)미포쉬핑,"MIPO SHIPPING CO.,LTD",미포쉬핑, ,박유찬,기타법인,110111-1437783,105-81-88033,서울특별시 중구 남대문로4가 17-7 동성빌딩 5층, ,,외항 화물 운송업,1997-07-09,12월
미화물류주식회사,MIHWA LOGISTICS,미화물류, ,홍종곤,기타법인,230111-0072014,610-81-47359,울산광역시 남구 신여천로35번길 51 (여천동), ,,일반 화물자동차 운송업,2001-01-11,12월
바다해운주식회사,BADASHIPPING.INC,바다해운, ,박송식,기타법인,230111-0237428,756-81-00058,"울산광역시 남구 장생포고래로 249 (매암동, 한양아이클래스) 1403호", ,,기타 내륙 수상 여객 및 화물 운송업,2015-04-06,12월
(주)바로스,"BAROS,Inc",바로스, ,고승길,기타법인,134611-0009866,125-81-24144,경기도 안성시 공도읍 서동대로 4279,www.baros.co.kr/,,그 외 기타 운송관련 서비스업,1997-11-01,12월
주식회사 바론,baron,바론, ,조윤진,기타법인,134511-0254562,862-87-00020,경기도 용인시 수지구 고기로45번길 54 (동천동)3층, ,,냉장 및 냉동 창고업,2015-02-27,12월
바롬항공(주),baromair,바롬항공, ,김광현,기타법인,110111-1847552,105-86-06472,서울특별시 강서구 화곡로66길 58 (등촌동), ,www.baromair.com,그 외 기타 운송관련 서비스업,2000-01-10,12월
주식회사 바스,"bas Co.,Ltd",바스, ,이명수,기타법인,180111-1505130,698-81-02992,"부산광역시 강서구 공항진입로 108 (대저2동), 김해국제공항 국내선 3층", ,,기타 항공 운송지원 서비스업,2023-05-11,12월
바이넥스(주),BYNEX,바이넥스, ,채제두,기타법인,161211-0044552,367-88-01370,경기도 안성시 샛터길 40 (발화동), ,,냉장 및 냉동 창고업,2019-07-01,12월
주식회사 바이오로지스,"Biologis Co., Ltd.",바이오로지스, ,정태희,기타법인,110111-9062459,747-81-03556,서울특별시 서초구 강남대로10길 13 501호 (양재동), ,,일반 창고업,2024-09-25,12월
주식회사바이펙스,"BIPEX Co., Ltd.",바이펙스, ,조우현,기타법인,180111-0557752,621-81-67165,부산광역시 금정구 중앙대로 1817 (구서동), ,,그 외 기타 운송관련 서비스업,2006-06-01,12월
반도통운(주),"bandotp co.,ltd",반도통운, ,박필남,기타법인,171111-0001403,508-81-01123,경상북도 안동시 풍산읍 경서로 4519 (노리), ,,일반 화물자동차 운송업,1986-02-01,12월
반얀로지스틱스(주),"WOOJININTERLOGIS, INC.",반얀로지스틱스, ,최장복,기타법인,110111-6964509,194-88-01205,"서울특별시 강서구 공항대로 227 (마곡동, 마곡센트럴타워1) 311~314호", ,,"화물운송 중개, 대리 및 관련 서비스업",2018-12-24,12월
주식회사 발해물류,"BALHAI LOGISTICS CO.,LTD.",발해물류, ,김양명,기타법인,110111-1652844,104-81-45254,서울특별시 중구 남대문로5가 21-1 신남문빌딩, ,,그 외 기타 운송관련 서비스업,1999-03-02,12월
(주)백두에스앤티,BACKDOO LOGISTICS,백두에스앤티, ,변진환,기타법인,170111-0315136,514-81-59009,대구광역시 달성군 하빈면 봉촌리 1011-4, ,,일반 화물자동차 운송업,2006-09-01,12월
(주)백마종합물류,"Baeg Ma Logistics co., ltd",백마종합물류, ,한동석,기타법인,180111-0354736,606-81-66755,"인천광역시 중구 공항동로296번길 97-49 (운서동, 인천국제공항자유무역지역)", ,,일반 화물자동차 운송업,2001-01-03,12월
백성운수(주),Baekseongwoonsu,백성운수, ,"양욱모, 양수지",기타법인,134611-0002323,125-81-05297,경기도 안성시 금석길 14 (당왕동), ,,시내버스 운송업,1988-07-30,12월
(주)백스글로벌,BAX GLOBAL-KOREA,백스글로벌, ,이우종,기타법인,110111-1495179,105-81-90728,서울특별시 마포구 합정동 373-4 성지빌딩 4층,www.baxglobal.com,,그 외 기타 운송관련 서비스업,1997-12-16,12월
백양터널 유한회사,Baekyang Tunnel Ltd.,백양터널, ,김호윤,기타법인,180114-0007173,606-81-63743,"부산광역시 사상구 모라로 199 (모라동, 백양터널사업소)",www.bytl-bs.com,,도로 및 관련시설 운영업,2000-11-16,12월
(주)백제운수,baekje,백제운수, ,유규상,기타법인,110111-0295710,117-81-02682,서울특별시 강서구 공항대로 96-16 (공항동),www.taxiservce.co.kr,,육상 여객 운송업,1981-07-01,12월
번창운수주식회사,"BUNCHANG TRANSPORTATION CO.,LTD",번창운수, ,김윤기,기타법인,110111-0968739,217-81-07124,서울특별시 노원구 월계2동 800, ,,시내버스 운송업,1993-11-10,12월
(주)범아로지텍,Panasia Logitech,범아로지텍, ,손은희,기타법인,161511-0191878,226-81-52225,"서울특별시 강남구 논현로18길 10-20 5층 (개포동, 비케이빌딩)", ,,냉장 및 냉동 창고업,2016-01-06,12월
(주)범아비즈플랫폼,"Panasia BizPlatform., Ltd.",범아비즈플랫폼, ,이영만,기타법인,131111-0285344,129-86-61995,"서울특별시 강남구 논현로18길 10-20 (개포동, BK빌딩) 5층",www.pacorp.co.kr,,일반 창고업,2011-06-16,12월
(주)범아상사,PAN ASIA SERVICE COMPANY,범아상사, ,윤상호,기타법인,180111-0257708,601-81-33507,부산광역시 중구 중앙대로 87 (중앙동4가) 동아일보사 7층,pasc.co.kr,,"화물 포장, 검수 및 계량 서비스업",1998-07-01,12월
범아항운 주식회사,"pan asia transportation co.,ltd",범아항운, ,공석,기타법인,180111-0371235,602-81-21815,부산광역시 중구 중앙대로 79-1 (중앙동4가) 아름빌딩2층,489,,항공 운송업,2001-07-27,12월
범영해운(주),"BUM YOUNG SHIPPING CO.,LTD",범영해운, ,이기탁,기타법인,180111-0491851,605-81-67445,부산광역시 동구 초량3동 1196-2 금호빌딩 202호, ,,내항 화물 운송업,2004-07-29,12월
범영훼리주식회사,"PAN KOREA YINGKOU FERRY CO.,LTD",범영훼리, ,"왕펑, 쑹쩐이",기타법인,110111-2668767,101-81-89855,"인천광역시 연수구 국제항만대로326번길 57 (송도동, 인천항국제여객터미널) 340호",www.yingkouferry.com,,외항 화물 운송업,2002-12-07,12월
범일운수(주),"BUMIL Traffic Service Co., Ltd.",범일운수, ,문철수,기타법인,110111-0024599,119-81-06495,서울특별시 금천구 시흥동 271-51,www.bumilbus.co.kr,,시내버스 운송업,1970-05-30,12월
범주해운주식회사,"Pan Continental Shipping Co., Ltd.",범주해운, ,이상복,기타법인,110111-0108533,220-81-09851,"서울특별시 강남구 테헤란로8길 8 (역삼동, 동주빌딩)",www.pancon.co.kr,,외항 화물 운송업,1969-09-22,12월
범진상운(주),PANSTAR,범진상운, ,정영섭,기타법인,180111-0042323,601-81-11046,"부산광역시 중구 충장대로9번길 66 (중앙동4가, 한국선원센터) 9층", ,,내항 화물 운송업,1982-03-12,12월
(주)범한상선,Pan Korea Line.Corporation,범한상선, ,백성호,기타법인,110111-0839493,101-81-24226,서울특별시 종로구 안국동175-87,seoul@pankorealine.co.kr,,외항 화물 운송업,2002-03-03,12월
베가해운(주),"VEGA SHIPPING CO.,LTD.",베가해운, ,김정원,기타법인,180111-1018521,898-88-00327,"부산광역시 동구 중앙대로180번길 13 609호(초량동, 오피스텔프레지던트)",vegash1@naver.com,,내항 화물 운송업,2016-02-01,12월
(주)베레니스,Berenice,베레니스, ,김재훈,기타법인,110111-8226387,701-88-02297,"서울특별시 서초구 언남20길 20 (양재동, 송원빌딩) 304호", ,,일반 창고업,2022-03-15,12월
(주)베리티비티,berryTBT,베리티비티, ,김성균,기타법인,120111-0007436,121-81-05956,경기도 용인시 수지구 동천동 325-230, ,,수상 화물 취급업,1979-02-13,12월
베스타해운(주),"VESTA SHIPPING CO.,LTD.",베스타해운, ,신현태,기타법인,180111-0456813,605-81-61873,부산광역시 동구 초량1동 1211-7 DK빌딩 12-1, ,,외항 화물 운송업,2003-08-08,12월
베스트렌트카(주),bestrentcar,베스트렌트카, ,김동우,기타법인,150111-0096433,301-81-90501,경기도 하남시 감이동 359-1 번지, ,,창고 및 운송관련 서비스업,2008-05-08,12월
주식회사 베스트로지스,BESTLOGIS CORPORATION,베스트로지스, ,여권기,기타법인,134811-0671744,844-86-02213,경기도 오산시 가장산업서로 70 2층 201호(가장동), ,,창고 및 운송관련 서비스업,2022-02-26,12월
주식회사 베스트로지스,BESTLOGIS.Ltd,베스트로지스, ,김진혁,기타법인,161511-0347629,177-81-03058,"충청남도 천안시 서북구 봉정로 116 (성정동, 성정빌딩), 328호", ,,그 외 기타 분류 안된 운송 관련 서비스업,2023-10-23,12월
(주) 베스트웨이로지스틱스 ,"BESTWAYLOGISTICS.,CO.LTD",베스트웨이로지스틱스, ,양영원 심광훈 (각자대표),기타법인,110111-6244399,357-81-00720,"서울특별시 마포구 마포대로 86 (도화동, 창강빌딩) 712호",www.포워딩 net,,"화물운송 중개, 대리 및 관련 서비스업",2017-01-24,12월
주식회사 베스틱,-,베스틱, ,김효수,기타법인,230111-0233442,620-81-56971,울산광역시 북구 모듈화산업로 14 (효문동),-,,그 외 기타 운송관련 서비스업,2015-01-12,12월
베이지박스원 주식회사,BEIGBOXONE,베이지박스원, ,김훈,기타법인,110111-7420849,875-88-01487,서울특별시 서초구 반포대로 53 7층 (서초동), ,,일반 창고업,2020-03-10,12월
주식회사 베이지박스투,beigeboxtwo,베이지박스투, ,김훈,기타법인,131211-0041265,363-88-00063,경기도 용인시 기흥구 고매로43번길 1 베이지박스투 냉동창고(공세동), ,,일반 창고업,2015-06-04,12월
베이지원 주식회사,BEIGEONE,베이지원, ,김훈,기타법인,110111-7250478,503-88-01506,서울특별시 서초구 반포대로 53 4층(서초동), ,,일반 창고업,2019-10-04,12월
(주)벡스로직스,"BEX LOGIXCO., LTD.",벡스로직스, ,백종욱,기타법인,110111-4855841,107-87-70598,"서울특별시 영등포구 양평로21가길 19 (양평동5가, 선유도우림라이온스밸리B) 411호", ,,기타 운송관련 서비스업,2012-05-01,12월
주식회사 벤마로지스,"BENMA LOGISTICS CO., LTD",벤마로지스, ,강창주,기타법인,110111-7910543,256-81-02459,"서울특별시 종로구 새문안로5길 19 1108호 (당주동, 로얄빌딩)", ,,"화물운송 중개, 대리 및 관련 서비스업",2021-06-08,12월
(주)벨류코퍼레이션,Value Corporation,벨류코퍼레이션, ,홍경표,기타법인,110111-7936979,673-87-01943,"서울특별시 강남구 학동로 215 5층 507호(논현동, 씨엘타워)", ,,보관 및 창고업,2021-09-10,12월
주식회사 보고라인,"BOGO LINE CO.,LTD",보고라인, ,최재주,기타법인,110111-1388803,105-81-85943,서울특별시 종로구 내수동 75 용비어천가 734호,www.bogoline.co.kr,,외항 화물 운송업,1997-03-13,12월
보고선박(주),"BOGO MARITIME CO., LTD>",보고선박, ,정재북,기타법인,195411-0021001,613-81-60399,경상남도 사천시 남일로 135-1 (향촌동), ,,기타 내륙 수상 여객 및 화물 운송업,2011-04-21,12월
보고씨엔에스 주식회사,"BOGO CNS CO.,LTD",보고씨엔에스, ,최정수,기타법인,180111-0726498,603-81-75463,경상남도 창원시 진해구 신항3로 22,www.bogolgs.com,,일반 창고업,2010-08-13,12월
보고예선(주),"BoGo Shipping Co., Ltd",보고예선, ,정재북,기타법인,195411-0013975,613-81-44012,경상남도 사천시 벌리동 1 ~55, ,,기타 해상 운송업,2008-11-17,12월
보고해운(주),"BOGO SHIPPING CO.,LTD",보고해운, ,김성준,기타법인,180111-0861343,605-86-21667,"부산광역시 동구 중앙대로 176 506호 (초량동,대한통운빌딩)", ,,외항 화물 운송업,2013-05-21,12월
보광교통(주),BOGWANG,보광교통, ,"이경동, 이준석",기타법인,110111-0045959,110-81-35033,서울특별시 은평구 수색로24길 19 1층(수색동), ,,시내버스 운송업,1962-02-01,12월
보광운수(주),bogwang transportatin,보광운수, ,"이경동, 이준석",기타법인,110111-5760461,177-81-00124,"서울특별시 은평구 수색로24길 19 (수색동, 시내버스공영차고지)", ,,시내버스 운송업,2015-07-01,12월
보광해운(주),"BOKWANG SHIPPING CO.,LTD",보광해운, ,허광수,기타법인,110111-5140449,206-86-78037,"서울특별시 중구 삼일대로 363 2215호 (장교동, 장교빌딩)", ,,외항 화물 운송업,2013-05-22,12월
(주)보닉스,BONEX SHIPPING CORP.,보닉스, ,김영효,기타법인,110111-0735930,104-81-25184,서울특별시 종로구 서린동 88번지 서린빌딩 14층,www.bonex.co.kr,,그 외 기타 운송관련 서비스업,1990-12-11,12월
주식회사 보람로직스,Boram Logics ,보람로직스, ,강재천,기타법인,180111-1360641,628-86-01932,"경상남도 창원시 진해구 신항8로 14 (남문동, SHI)", ,,보관 및 창고업,2021-05-10,12월
보령쉬핑(주),"Boryung Shipping,.co.ltd",보령쉬핑, ,"서완봉, 서범석",기타법인,164511-0023317,313-81-32052,충청남도 보령시 대천방조제로 47 (대천동),-,,기타 내륙 수상 여객 및 화물 운송업,2014-06-10,12월
보령종합터미널(주),"boryeong terminal co.,ltd",보령종합터미널, ,강희완,기타법인,160111-0155807,314-81-58278,충청남도 보령시 궁촌동 347번지 2호,-,,여객 자동차 터미널 운영업,2003-04-10,12월
보림티엔엘,BORIM TNL ,보림티엔엘, ,이주헌,기타법인,110111-0772932,105-81-47051,"서울특별시 마포구 독막로 101 3층 (상수동, BR엘리텔)", ,,통관 대리 및 관련서비스업,1991-05-01,12월
보배해운(주),"BOBAE SHIPPING CO.,LTD.",보배해운, ,유승동,기타법인,110111-2692295,101-81-90935,서울특별시 종로구 적선동 적선현대빌딩 505호, ,,외항 화물 운송업,2003-01-13,12월
주식회사 보성,BOSUNG CO. LTD,보성, ,최성식,기타법인,184511-0017556,621-81-28518,"경상남도 양산시 어실로 461-1 (어곡동, (주)보성)",www.bosungwarehouse.co.kr,,일반 창고업,1997-10-15,01월
보성신항물류(주),"BOSUNG NEWPORT LOGISTICS CO.,LTD.",보성신항물류, ,최성식,기타법인,234111-0091086,899-86-00665,"경상남도 양산시 어실로 461-1 (어곡동, (주)보성)", ,,일반 창고업,2016-12-15,12월
보성여객자동차주식회사,"Bosung Transportation Co., Ltd.",보성여객자동차, ,조종윤,기타법인,161511-0001093,312-81-02050,"충청남도 천안시 서북구 부대중앙길 24 (부대동, 보성여객자동차(주))", ,,시내버스 운송업,1980-02-01,12월
보성운수 주식회사,BO SUNG,보성운수, ,조장원,기타법인,110111-0115603,113-81-08587,서울특별시 구로구 구로동 145-17, ,,시내버스 운송업,1971-06-01,12월
보성해상개발 주식회사,"Bosung Marine Transporter Co., Ltd.",보성해상개발, ,김구용,기타법인,181211-0044699,610-81-29157,울산광역시 남구 장생포동 335-21 3층, ,,기타 해상 운송업,1997-06-04,12월
주식회사 보양사,BOYANG LTD.,보양사, ,"김옥정, 김일호",기타법인,180111-0096825,603-81-29557,"서울특별시 강남구 영동대로 511 (삼성동, 트레이드타워)3604", ,,외항 화물 운송업,1990-03-12,12월
주식회사 보 양 사,BOYANG LTD,보양사, ,김옥정,기타법인,110111-0195192,220-81-12429,서울특별시 강남구 역삼동 822-4, ,,외항 화물 운송업,1976-04-28,12월
보양해운(주),"BOYANG SHIPPING CO., LTD",보양해운, ,최치현,기타법인,110111-2711558,214-87-28156,서울특별시 종로구 신문로1가 광화문오피시아 1204호, ,,외항 화물 운송업,2003-02-08,12월
보영운수주식회사,bo young trans.co,보영운수, ,신보영,기타법인,134111-0005963,123-81-06591,경기도 안양시 만안구 안양동 산 66-9, ,,시내버스 운송업,1979-12-31,12월
보영운수(주),boyoung,보영운수, ,류진연,기타법인,110111-0033037,119-81-06947,경기도 광명시 범안로 966, ,,시내버스 운송업,1970-10-02,12월
보트랜스 주식회사,botrans,보트랜스, ,황일순,기타법인,134211-0049852,126-81-61481,경기도 이천시 마장면 이장로311번길 91 (장암리)411호,경기 파주시 방촌로,,개인 화물자동차 운송업,2022-04-01,12월
주식회사 보해오션,"Bohae Ocean Co., Ltd.",보해오션, ,문용석,기타법인,180111-0885765,602-81-63213,부산광역시 중구 충장대로13번길 61 (중앙동4가) 한미해상빌딩 701호, ,,기타 해상 운송업,2013-11-13,12월
주식회사 볼드나인,"BOLD9 Co.,Ltd.",볼드나인, ,박용석,기타법인,124411-0223264,766-87-01212,경기도 김포시 대곶면 대곶북로 291 주식회사 볼드나인(송마리),www.bold-9.com/,,보관 및 창고업,2018-11-15,12월
주식회사 봉암물류,BONGAM LOGISTIC INC.,봉암물류, ,조효증,기타법인,284911-0058486,141-81-05697,경기도 파주시 파주읍 봉암리 509-9, ,,일반 창고업,2006-04-06,12월
부관훼리주식회사,"PU KWAN FERRY CO., LTD.",부관훼리, ,한도용,기타법인,180111-0005511,601-81-03401,부산광역시 중구 중앙동 4가 15번지,www. pukwan.co.kr,,외항 여객 운송업,1969-08-31,03월
주식회사 부광물산,"Bukwang co.,ltd",부광물산, ,김기호,기타법인,134411-0063113,126-86-79803,경기도 이천시 모가면 마국산로 20 (진가리), ,,기타 보관 및 창고업,2014-12-04,12월
부광해운(주),"BOO KWANG SHIPPING CO.,LTD",부광해운, ,이정만,기타법인,180111-0400753,605-81-51716,부산광역시 동구 초량동 1212-4 영동빌딩 503,-,,외항 화물 운송업,2002-03-18,12월
(주)부국물산,"bu kuk co., LTD.",부국물산, ,김형승,기타법인,134411-0064781,609-88-00066,경기도 이천시 대월면 대월로 627-59 (구시리), ,,일반 창고업,2015-09-10,06월
부국해운(주),"BK SHIPPING CO., LTD.",부국해운, ,최재원,기타법인,110111-3970004,104-86-17336,"서울특별시 중구 삼일대로 363 (장교동, 장교빌딩) 1507", ,,외항 화물 운송업,2010-07-06,12월
주식회사 부림로직스,"Burim Logix Co., Ltd.",부림로직스, ,"김미경, 이중근",기타법인,180111-0597617,603-81-65999,부산광역시 동래구 온천동 1163, ,,보관 및 창고업,2007-06-27,12월
부산-김해경전철(주),"Busan-Gimhae Light Rail Transit  Co,. Ltd.",부산-김해경전철, ,"권육상, 김성일",기타법인,195511-0061857,615-81-30644,경상남도 김해시 생림대로 38 부산김해경전철 차량기지 관리동 3층,www.bglrt.com,,도시철도 운송업,2003-01-13,12월
부산3부두운영(주),BUSAN TUREE PIER OPERATON COMPANY,부산3부두운영, ,이상룡,기타법인,180111-0289933,604-81-40744,부산광역시 동구 초량동 1185-1, ,,일반 창고업,1999-06-10,04월
부산감만컨테이너터미널주식회사,BGCT,부산감만컨테이너터미널, ,서정윤,기타법인,180111-0560234,617-81-61876,부산광역시 남구 북항로 141, ,,항구 및 기타 해상 터미널 운영업,2006-06-29,12월
부산교통주식회사,Busantransport.Co.,부산교통, ,조옥환,기타법인,191111-0000253,613-81-00090,경상남도 진주시 진양호로 436 (인사동),www.businfo.co.kr,,시외버스 운송업,1963-08-01,12월
부산교통공사,Busan Transportation Corporation,부산교통공사, ,박종흠,기타법인,184171-0004935,605-82-09189,부산광역시 부산진구 중앙대로644번길 20,humetro.busan.kr/,,도시철도 운송업,2006-01-01,12월
