회사이름,영문명,공시회사명,종목코드,대표자명,법인구분,법인등록번호,사업자등록번호,주소,홈페이지,IR홈페이지,업종명,설립일,결산월
(주)무안햇빛발전소,muansunlight,무안햇빛발전소, ,윤찬국,기타법인,205711-0020385,123-86-48728,전라남도 무안군 운남면 농장길 159, ,,태양력 발전업,2017-08-09,12월
유한회사 문경가온태양광발전,Moonkyung Gaon Solar Power,문경가온태양광발전, ,김근식,기타법인,175414-0000582,797-88-01305,경상북도 문경시 신기로 20 (유곡동), ,,태양력 발전업,2018-12-11,12월
주식회사 미래,MIRAE CORPORATION,미래, ,김용태,기타법인,140111-0065141,394-86-00568,강원도 춘천시 신북읍 사랑말1길 62 (율문리), ,,태양력 발전업,2016-07-26,12월
주식회사 미래빛에너지,"MiRaeBit Energy Co., Ltd.",미래빛에너지, ,김찬수,기타법인,161511-0269758,637-87-02121,"서울특별시 용산구 한강대로 366 5층 (동자동, 트윈시티남산)", ,,태양력 발전업,2022-12-31,12월
(주)미래에너지,"Mirae Energy Co., Ltd.",미래에너지, ,유정령,기타법인,135311-0009465,138-81-36025,"경기도 과천시 별양상가로 7 203호(별양동, 벽산상가)", ,,발전업,2006-08-11,12월
미래엔서해에너지,Mirae'N Seohae Energy,미래엔서해에너지, ,송민섭,기타법인,165011-0013911,311-81-19747,"충청남도 당진시 시곡로 348 (시곡동, (주)미래엔서해에너지)",www.miraense.com,,연료용 가스 제조 및 배관공급업,2003-09-24,12월
주식회사 미르태양광,"Mir Solar Co., Ltd.",미르태양광, ,김인성,기타법인,154411-0032437,237-81-01255,충청북도 괴산군 소수면 수동길 2-23, ,,태양력 발전업,2018-08-20,03월
밀양수소발전(주),"Miryang Hydrogen Power Co., Ltd",밀양수소발전, ,박인호,기타법인,180111-1227156,267-81-01426,부산광역시 동구 중앙대로 391 5층 505호(수정동), ,,전기업,2019-07-31,12월
(주)백양솔라텍,BaekYang,백양솔라텍, ,이병근,기타법인,200111-0247621,408-81-75062,광주광역시 동구 호남동 23-1 충장로빌딩 9층 901, ,,"전기, 가스, 증기 및 공기조절 공급업",2007-09-03,12월
백운세일에너지주식회사,"baeunsaeilenergy co.,ltd",백운세일에너지, ,정종수,기타법인,195211-0006635,611-81-15388,경상남도 함양군 백전면 운산리 811, ,,발전업,2007-11-09,12월
백한에너지(주),BeckHan Energy,백한에너지, ,문명만,기타법인,110111-3786047,209-81-45336,서울특별시 성북구 동소문동4가 236 프란체스카빌딩3층,101eng.com,,발전업,2007-11-12,12월
주식회사 범우에너지,"bumwooenergy co., ltd.",범우에너지, ,강수범,기타법인,230111-0334563,689-86-01830,울산광역시 울주군 온산읍 온산로 219-3 (학남리), ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2020-09-23,12월
베스트솔라에너지 주식회사,BESTSOLAR ENERGY. CO.LTD,베스트솔라에너지, ,김지훈,기타법인,110111-5108116,113-86-70562,경기도 광주시 중부면 해공로 48 (상번천리), ,,발전업,2013-04-10,12월
베올리아코리아에너지 ,veolia korea enery,베올리아코리아에너지, ,가보렐마르셀루시앙프랑소와,기타법인,131311-0141675,125-86-26943,경기도 평택시 진위면 진위서로 23, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2014-11-01,12월
별내에너지 주식회사,"BYEOLLAE ENERGY CO.,LTD",별내에너지, ,전동수,기타법인,110111-3802546,204-86-06236,경기도 남양주시 별내3로 391 (별내동),www.star-energy.co.kr,,"증기, 냉ㆍ온수 및 공기조절 공급업",2007-12-11,12월
(주)보광에너지,"Bokwang Energy Co., Ltd.",보광에너지, ,"박종팔, 한창호",기타법인,284311-0021261,514-87-00965,경기도 연천군 청산면 초대로 219-11 (대전리), ,,"전기, 가스, 증기 및 공기조절 공급업",2018-04-24,12월
보령녹도해상풍력 주식회사,BoryeongNokdo Offshore Windpower Corporation,보령녹도해상풍력, ,이용안,기타법인,164511-0039231,582-87-02461,충청남도 보령시 한내로 62 (명천동) 213호, ,,기타 발전업,2022-05-04,12월
보령엘엔지터미널 주식회사,"Boryeong LNG Terminal Co., Ltd.",보령엘엔지터미널, ,은종원,기타법인,164511-0021527,313-81-27748,충청남도 보령시 오천면 오천해안로 333 (영보리),www.lng-tml.com/,,연료용 가스 제조 및 배관공급업,2013-02-27,12월
보임열병합발전주식회사,BOIM COMBINED HEAT & POWER PLANT,보임열병합발전, ,한문선,기타법인,206211-0039541,417-81-38800,전라남도 여수시 여수산단로 727, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2009-09-07,12월
봄바디어 트랜스포테이숀 코리아 (주),Bombardier Transportation Korea Ltd.,봄바디어트랜스포테이숀코리아, ,레이먼드티베틀러,기타법인,110111-1205065,120-81-55093,서울특별시 중구 소공동,www.bombardier.com,,전기업,1995-10-14,12월
봉화솔라테크주식회사,Bonghwa Solartech,봉화솔라테크, ,신인수,기타법인,175611-0009106,512-81-13588,경상북도 영주시 풍기읍 성내리 50-13, ,,발전업,2007-07-25,12월
부경에너지 주식회사,BOO KYUNG,부경에너지, ,허부경,기타법인,200111-0560784,847-87-01388,광주광역시 북구 무등로 239 (중흥동) 11층, ,,태양력 발전업,2019-04-19,12월
부사호행복나눔솔라 주식회사,"Busa Solar Power Co., Ltd.",부사호행복나눔솔라, ,최윤호,기타법인,200111-0654256,403-88-02296,광주광역시 북구 첨단연신로30번길 41 (연제동), ,,발전업,2021-12-08,12월
부산가스(주),"Pusan Gas CO., LTD.",부산가스, ,장상돈,기타법인,180111-0022185,606-81-03537,부산광역시 사상구 학장동 731-8, ,,연료용 가스 제조 및 배관공급업,1975-03-25,12월
부산그린에너지(주),Busan Green Energy,부산그린에너지, ,주환오,기타법인,180111-0950295,617-86-25346,부산광역시 해운대구 해운대로 896 (좌동)부산그린에너지, ,,발전업,2015-01-02,12월
(주)부산도시가스,"BUSAN CITY GAS CO.,LTD",부산도시가스,015350,구태고,기타법인,180111-0039495,617-81-01562,부산광역시 수영구  황령대로 513,www.busangas.co.kr,,연료용 가스 제조 및 배관공급업,1981-03-04,12월
(주)부산바이오에너지,"BUSAN BIO ENERGY CO.,LTD",부산바이오에너지, ,김두현,기타법인,180111-0861129,607-86-08942,부산광역시 동래구 온천천남로 185 (안락동), ,,연료용 가스 제조 및 배관공급업,2013-05-20,12월
부산산단태양광 주식회사,co. busansandan solar,부산산단태양광, ,강남욱,기타법인,180111-1127918,405-81-11768,"부산광역시 해운대구 마린시티3로 1 (우동, 썬프라자)440호", ,,태양력 발전업,2017-12-01,12월
부산산업태양광 주식회사,"Busan Industrial Solar Power CO.,Ltd",부산산업태양광, ,강남욱,기타법인,180111-1190709,494-87-01127,"부산광역시 해운대구 마린시티3로 1 440호 (우동, 썬프라자)", ,,태양력 발전업,2018-12-18,12월
부산솔라주식회사,"Busan Solar Co.,Ltd.",부산솔라, ,정종수,기타법인,180111-0776568,606-86-32736,부산광역시 해운대구 센텀중앙로 48 에이스하이테크21 1101호(우동), ,,발전업,2011-09-30,12월
부산신호태양광발전(주),"Busan Shin Ho Photovoltaic Power Co.,Ltd",부산신호태양광발전, ,신정국,기타법인,180111-0788969,606-86-38555,부산광역시 강서구 르노삼성대로 14 (신호동), ,,발전업,2012-06-01,12월
부산신호태양광발전2호 주식회사,Busan Shin Ho Photovoltaic Power No.2 Ltd,부산신호태양광발전2호, ,허훈,기타법인,110111-5322419,105-87-99449,부산광역시 강서구 르노삼성대로 61 (신호동), ,,발전업,2014-01-22,12월
부산연료전지발전(주),Busan Fuel Cell Power,부산연료전지발전, ,김도윤,기타법인,180111-0753300,606-86-28718,부산광역시 강서구 화전산업대로 171, ,,발전업,2011-03-31,12월
주식회사 부여에너지팜,Buyeo,부여에너지팜, ,오형석,기타법인,164311-0016100,308-81-40638,충청남도 부여군 세도면 의자로269번길 139 (사산리), ,,발전업,2013-11-06,12월
주식회사 불가리아나눔발전소,Bulgaria Power Plant,불가리아나눔발전소, ,김태호,기타법인,285011-0199922,128-86-62822,"경기도 고양시 덕양구 성신로 77 (행신동, 햇빛마을18단지아파트)", ,,발전업,2011-07-01,12월
브라이트에너지파트너스(주),"Brite Energy Partners Co., Ltd.",브라이트에너지파트너스, ,김희성,기타법인,110111-6469054,518-86-00766,"서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워)",www.bepsolar.com,,태양력 발전업,2007-08-01,12월
브라이트전국태양광12호 주식회사,"Brite Nationwide Photovoltaic 12 Co., Ltd.",브라이트전국태양광12호, ,유대원,기타법인,110111-8482327,570-88-02499,"서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워), A동 9층", ,,태양력 발전업,2022-11-22,12월
브라이트전국태양광2호 주식회사,"Brite Nationwide Photovoltaic 2 Co., Ltd.",브라이트전국태양광2호, ,김희성,기타법인,110111-8095039,524-87-02223,"서울특별시 종로구 종로1길 50 9층 (중학동, 더케이트윈타워)", ,,태양력 발전업,2021-11-17,12월
브라이트전국태양광3호 주식회사,"Brite Nationwide Photovoltaic 3 Co., Ltd.",브라이트전국태양광3호, ,김희성,기타법인,110111-8095021,880-86-02432,"서울특별시 종로구 종로1길 50 에이동 9층(중학동, 더케이트윈타워)", ,,태양력 발전업,2021-11-17,12월
브라이트전국태양광4호 주식회사 ,"Brite Nationwide Photovoltaic 4 Co., Ltd.",브라이트전국태양광4호, ,김희성,기타법인,110111-8095063,183-86-02345,"서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워)", ,,태양력 발전업,2021-11-17,12월
브라이트전국태양광5호 주식회사,"Brite Nationwide Photovoltaic 5 Co., Ltd.",브라이트전국태양광5호, ,김희성,기타법인,110111-8482228,178-87-02995,"서울특별시 종로구 종로1길 50 (중학동, 더케이트윈타워) A동 9층", ,,태양력 발전업,2022-11-22,12월
(주)브이엘코리아,"VL Korea.co.,Ltd.",브이엘코리아, ,조윤형,기타법인,110111-4630839,220-88-20307,전라남도 목포시 미항로 99 (상동) 원준빌딩3층, ,,태양력 발전업,2011-06-27,12월
블랙우드(주),Namjung,블랙우드, ,정회걸,기타법인,200111-0343213,410-86-62599,광주광역시 서구 상무대로 825-1 (치평동), ,,태양력 발전업,2012-05-18,12월
(주)비가코리아 태안,"VigaKoreaTaeahn Co., Ltd",비가코리아태안, ,정영환,기타법인,164711-0080199,887-81-01614,"세종특별자치시 가름로 232 (어진동, 세종비지니스센터) 3층 320호", ,,태양력 발전업,2018-09-06,12월
비그림파워코리아 주식회사,B.Grimm Power Korea Limited,비그림파워코리아, ,"PERADACH PATANACHAN, PREEYANAT SOONTORNWATA",기타법인,134511-0385036,153-88-01219,"경기도 용인시 기흥구 구갈로60번길 9 301-B호(구갈동, 로얄프라자)", ,,기타 발전업,2019-02-28,12월
주식회사 비금그린에너지,"Bigeum Green Energy Co., Ltd.",비금그린에너지, ,원승재,기타법인,201111-0056740,439-87-01402,전라남도 신안군 비금면 서남문로 784 1동 1층, ,,태양력 발전업,2019-05-20,12월
비금주민태양광발전(주),"Bigeum Resident Solar Power Co.,Ltd",비금주민태양광발전, ,강영철,기타법인,201111-0055982,479-86-01500,전라남도 신안군 비금면 서남문로 760-4 (덕산리) 1층, ,,태양력 발전업,2019-04-09,12월
(주)비오앤,B.O.N,비오앤, ,이덕용,기타법인,205911-0017750,409-86-22530,전라남도 장성군 동화면 남평리 1058-1, ,,발전업,2011-07-12,12월
유한회사 빌드윈그린에너지태양광발전,Buildwin Greenenergy Solar Power,빌드윈그린에너지태양광발전, ,이상림,기타법인,161514-0006766,344-86-01882,충청남도 천안시 서북구 입장면 독정기로길 17 (독정리), ,,태양력 발전업,2020-10-20,12월
(유)빌드윈인동태양광발전,Buildwin-indong solarpower LLC,빌드윈인동태양광발전, ,이상림,기타법인,176014-0002014,815-88-01302,"경상북도 구미시 3공단2로 238 (진평동, 엘에스전선(주)인동공장)", ,,태양력 발전업,2018-12-11,12월
(주)빛고을메트로,BITGOEULMETRO,빛고을메트로, ,"양홍석, 정회걸",기타법인,200111-0445316,293-88-00202,광주광역시 북구 추암로 69, ,,발전업,2015-11-05,12월
빛고을신재생 주식회사,Bitgoeul Solar,빛고을신재생, ,오형석,기타법인,200111-0379763,409-86-40839,"광주광역시 북구 첨단벤처소로 16-8 (월출동, (주)탑인프라솔라)", ,,발전업,2013-11-06,12월
빛고을에코에너지 주식회사,bitgoeul eco energy,빛고을에코에너지, ,이형국,기타법인,200111-0616628,650-88-01928,"광주광역시 서구 운천로 247 (치평동, 스타타워) 706호", ,,기타 발전업,2020-11-13,12월
빛고을햇빛발전소(주),bitgoeul,빛고을햇빛발전소, ,임효정,기타법인,195111-0018228,409-86-40009,광주광역시 북구 첨단벤처로40번길 24 3층(대촌동), ,,발전업,2013-09-24,12월
빛솔라 에너지 주식회사,"Bit Solar Energy Co., Ltd.",빛솔라에너지, ,Cho Eon woo,기타법인,201111-0050073,362-88-01322,전라남도 신안군 임자면 임자로 129-5, ,,태양력 발전업,2019-04-01,12월
주식회사 사연에너지,"Sayeon Co.,Ltd",사연에너지, ,황형석,기타법인,200111-0309166,410-86-45019,광주광역시 광산구 광산로 36, ,,발전업,2010-12-08,12월
사이스여수열병합발전(유),Sithe Yosu Cogeneration Co Ltd,사이스여수열병합발전, ,와타나베신노수케,기타법인,110114-0034021,101-81-69771,"전라남도 여수시 여수산단2로 284 (화치동, 여수국가산업단지 확장단지 10블록 3로트)", ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2001-05-02,03월
주식회사 산소솔라,Co. sanso solar,산소솔라, ,김필곤,기타법인,204611-0049148,753-88-00489,전라남도 광양시 행정3길 18 (중동)3층, ,,태양력 발전업,2016-07-01,12월
주식회사 삼수풍력발전 ,SAMSU WIND POWER CORPORATION,삼수풍력발전, ,"박정규, 김종현",기타법인,144811-0011667,232-88-00681,강원도 태백시 백두대간로 789-3 (창죽동), ,,기타 발전업,2017-08-08,12월
삼양태양광 주식회사,Samyang Solar Co.,삼양태양광, ,조효현,기타법인,165111-0018993,169-86-01302,"충청남도 태안군 태안읍 원이로 341 (삭선리, (주)서환산업) 1층일부", ,,태양력 발전업,2019-04-18,12월
삼영이앤이(주),"SAMYOUNG E&E CO., LTD",삼영이앤이, ,기준호,기타법인,134611-0076881,490-88-00308,경기도 용인시 처인구 남사면 천덕산로428번길 22 (세탁동 3층), ,,전기 판매업,2016-02-03,12월
삼정가스공업(주),SAMJUNG GAS CO.LTD,삼정가스공업, ,심승일,기타법인,120111-0050419,137-81-04025,인천광역시 서구 신현동 224 번지,www.sjgas.co.kr,,"전기, 가스, 증기 및 공기조절 공급업",1989-03-10,12월
(주)삼정태양광발전소,_,삼정태양광발전소, ,박정오,기타법인,195411-0015145,613-81-46738,경상남도 사천시 곤명면 삼정리 산4-1, ,,전기업,2007-12-14,12월
삼척블루파워 주식회사,"Samcheok Blue Power Co.,Ltd.",삼척블루파워, ,이형수,기타법인,110111-4722438,101-86-67540,강원특별자치도 삼척시 박걸남로 906 (적노동),www.scpower.kr,,발전업,2011-11-04,12월
삼척오두풍력발전 주식회사 ,"Sam Cheok O-du power co., Ltd ",삼척오두풍력발전, ,최재서,기타법인,134111-0594560,649-86-02239,"경기도 의왕시 이미로 40 디동 1010호 (포일동, 인덕원IT밸리)", ,,발전업,2021-10-29,12월
삼천리(주),"SAMCHULLY CO.,LTD",삼천리,004690,"이찬의, 유재권",유가증권시장,110111-0005929,116-81-00755,"서울특별시 영등포구  국제금융로6길 42 (여의도동, 삼천리빌딩)",www.samchully.co.kr,,연료용 가스 제조 및 배관공급업,1966-07-07,12월
(주)삼한에너지,"SAMHAN ENERGY CO.,LTD",삼한에너지, ,성종환,기타법인,150111-0092762,301-81-87160,강원도 정선군 정선읍 송오안길 49-26 (덕송리), ,,수력 발전업,2009-08-01,12월
주식회사 상공에너지,"Commerce & Industry Energy Co.,Ltd ",상공에너지, ,김관행,기타법인,214911-0027633,403-81-48196,"전라북도 익산시 석암로7길 29 (용제동, (주)상공에너지)", ,,"전기, 가스, 증기 및 공기조절 공급업",2007-11-28,12월
상주솔라,Sangju Sola,상주솔라, ,최미나,기타법인,171411-0012610,511-81-15055,경상북도 상주시 공검면 부곡리 209 1, ,,발전업,2007-08-30,12월
상주수상태양광(주),"SANGJU FLOATING SOLAR CO., LTD",상주수상태양광, ,주대중,기타법인,194211-0236233,609-86-24410,전라북도 군산시 중가도길 63 (오식도동), ,,발전업,2015-01-12,12월
상주태양광발전소,Sangju TY,상주태양광발전소, ,노성,기타법인,171411-0012579,511-81-15002,경상북도 상주시 화서면 금산리 504 1, ,,발전업,2008-04-01,12월
주식회사 새만금세빛발전소,"Saemangeum Sebit Power Plant Co., Ltd",새만금세빛발전소, ,서남석,기타법인,210111-0156721,382-86-01939,전라북도 군산시 월명로 245 4층(수송동), ,,태양력 발전업,2020-07-28,12월
주식회사 새만금희망태양광 ,SAEMANGEUM HOPE PV,새만금희망태양광, ,안동희,기타법인,211111-0059784,257-88-01452,"전라북도 군산시 새만금북로 510 (오식도동), 3층 새만금희망태양광", ,,태양력 발전업,2019-10-10,12월
(주)서강솔라테크,SK SOLARTECH,서강솔라테크, ,강경구,기타법인,110111-3644790,108-81-79154,경상북도 봉화군 물야면 북지리 산26-3, ,,발전업,2007-03-23,12월
(주)서강에너지,Sogang energy,서강에너지, ,전주희,기타법인,175411-0008029,511-81-15021,경상북도 문경시 영순면 오룡리 516, ,,발전업,2007-07-31,12월
주식회사 서고지에너지,SEOGOJI ENERGY,서고지에너지, ,강창원,기타법인,200111-0491632,759-86-00877,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,태양력 발전업,2017-04-05,12월
서귀포사랑 주식회사,Seogwiposarang,서귀포사랑, ,박환민,기타법인,220111-0182120,822-86-01140,"제주특별자치도 제주시 아봉로 88 (아라이동, 다담빌리지) 101동 105호", ,,태양력 발전업,2020-11-01,12월
서남그린에너지(주),"Seonam Green Energy Co., Ltd.",서남그린에너지, ,강태구,기타법인,110111-5809334,707-86-00196,"서울특별시 종로구 종로1길 36 11층 (수송동, 대림빌딩)", ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2015-08-17,12월
서남바이오에너지주식회사,"Seonam Bio Energy Co., Ltd.",서남바이오에너지, ,김현수,기타법인,110111-5162401,105-87-88753,서울특별시 강서구 양천로 201 서남물재생센터 내(마곡동), ,,화력 발전업,2013-06-20,12월
주식회사 서대구에너지,sdeenergy,서대구에너지, ,김철민,기타법인,170111-0417700,503-81-91940,대구광역시 서구 와룡로87길 92 (이현동), ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2010-12-10,12월
서라벌도시가스(주),"Seorabeol City Gas Co.,Ltd",서라벌도시가스, ,김준석,기타법인,171211-0024180,505-81-26936,경상북도 경주시 유림로5번길 183 (용강동), ,,연료용 가스 제조 및 배관공급업,2000-08-17,12월
주식회사 서보일렉트릭,seobo electric,서보일렉트릭, ,이소원,기타법인,171511-0012478,508-81-40257,대구광역시 달서구 월성로 42 (월성동) 205호, ,,태양력 발전업,2014-03-17,12월
서부솔라발전 주식회사,"Seobu Solar-Power Generation Co,.Ltd",서부솔라발전, ,구남중,기타법인,164411-0009575,313-81-32182,충청남도 서천군 서면 갯벌체험로 120 (신합리), ,,발전업,2014-07-07,12월
(주)서부하이웨이솔라,Corp.the west highway solar,서부하이웨이솔라, ,김선웅,기타법인,141211-0091101,187-88-00872,"서울특별시 영등포구 선유서로21길 14 (양평동2가, 양평동오피스텔) 2층 201-비406호", ,,태양력 발전업,2017-07-25,12월
서울도시가스(주),"SEOUL CITY GAS CO.,LTD",서울도시가스,017390,공동대표이사 진용민 공동대표이사 황주석,유가증권시장,110111-0360399,109-81-31605,서울특별시 강서구 공항대로 607 (염창동),www.seoulgas.co.kr,,연료용 가스 제조 및 배관공급업,1983-11-28,12월
서울에너지환경주식회사,seoul energy & environment company,서울에너지환경, ,김영훈,기타법인,110111-1617012,117-81-22669,서울특별시 종로구 관훈동151-8 동덕빌딩10층, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",1999-01-01,12월
서해그린에너지(주),"Seohae Green Energy.,Ltd.",서해그린에너지, ,모종면,기타법인,160111-0245913,314-81-99930,충청남도 서산시 대산읍 죽엽로 388 (대죽리),없음,,"증기, 냉ㆍ온수 및 공기조절 공급업",2008-08-12,12월
서해에너지주식회사,"SuHae Energy Co., Ltd.",서해에너지, ,홍경진,기타법인,131411-0141376,134-86-01330,경기도 안산시 단원구 성곡동 679-2 시화공단 6바 103, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2003-06-05,12월
서해에너지(주),"SeoHae Energy Co.,Ltd.",서해에너지, ,최성희,기타법인,160111-0116081,314-81-92994,"대전광역시 유성구 갑동로 49 (갑동, 엘리시움캐슬) 103동 102호", ,,태양력 발전업,2001-04-16,12월
주식회사 서해열병합발전,"SEOHAE Combined Heat&Power CO., LTD.",서해열병합발전, ,김기룡,기타법인,161411-0041900,656-88-00951,충청남도 서산시 대산읍 죽엽로 397 (대죽리), ,,화력 발전업,2018-02-02,12월
서해파워(주),"West Sea Power Co.,Ltd.",서해파워, ,유방희,기타법인,161411-0017448,316-81-08997,충청남도 서산시 대산읍 독곳리 411-4, ,,화력 발전업,2006-11-15,12월
주식회사 석문그린에너지,SEOKMUN GREEN ENERGY Co. Ltd.,석문그린에너지, ,송민섭,기타법인,165011-0084384,276-88-02559,충청남도 당진시 석문면 산단4로 20, ,,기타 발전업,2022-06-02,12월
주식회사 석문에너지,Seokmun Energy,석문에너지, ,시명권,기타법인,131111-0335917,144-81-10428,충청남도 당진시 석문면 산단4로 341,www.smep.co.kr,,전기업,2013-02-27,12월
석문호수상태양광(주),"Sukmunho Water Solar Co., Ltd",석문호수상태양광, ,방정석,기타법인,165011-0061928,223-86-00908,"충청남도 서산시 한마음16로 60 (석림동, 한화종합화학)", ,,전기업,2018-02-02,12월
석천솔라파워 주식회사,SEOKCHUN SOLAR POWER Co.Ltd,석천솔라파워, ,이태준,기타법인,110111-4964585,104-86-44231,부산광역시 수영구 구락로141번길 37 (망미동), ,,발전업,2012-09-20,12월
선우에너지(주),"Sunwoo Energy Co., Ltd ",선우에너지, ,이철호,기타법인,110111-3677288,113-86-13877,서울특별시 구로구 구로동184-1 우림 e-Biz센터2차 907호, ,,발전업,2007-05-11,12월
주식회사 선포커스,sunfocus,선포커스, ,강민경,기타법인,110111-5434024,261-81-13720,"서울특별시 강남구 언주로 620 2층(논현동, 현대인텔렉스)", ,,발전업,2014-06-11,12월
주식회사 성광,SungGwang Company,성광, ,김영욱,기타법인,191111-0027463,613-81-31410,경상남도 진주시 진성면 천곡리, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2003-02-13,12월
(주)성부그린발전,"Sung Bu Green Power Co., Ltd.",성부그린발전, ,송인명,기타법인,161511-0084578,312-81-86934,전라남도 신안군 지도읍 태천리 1524 104, ,,발전업,2006-11-24,12월
(주)성원에너지,sungwon energy,성원에너지, ,김태중,기타법인,211111-0052796,498-87-00998,전라북도 군산시 공단대로 248 (수송동) 지석빌딩 4층, ,,태양력 발전업,2018-03-09,12월
성원에코너지(주),sungwoneco.Co.Ltd.,성원에코너지, ,김성우,기타법인,195511-0127774,615-81-77218,경상남도 김해시 한림면 신천리 434-9, ,,"증기, 냉ㆍ온수 및 공기조절 공급업",2010-05-28,12월
주식회사성주산업,sungju indstry Ltd.,성주산업, ,원춘희,기타법인,194911-0034633,612-81-51728,"경상남도 거제시 거제대로 3370 (아주동, 대우조선해양)", ,,원자력 발전업,2014-03-01,12월
성진종합전기(주),"sungjin general electric co.,ltd",성진종합전기, ,김정환,기타법인,135011-0059094,133-81-27763,경기도 화성시 남양읍 화성로1424번길 17-26,www.sjtr.co.kr,,전기 판매업,1995-01-01,12월
(주)세아솔라시스템즈,SeAH Solar Systems,세아솔라시스템즈, ,김진규,기타법인,110111-3788655,119-86-03061,서울특별시 금천구 가산동 IT캐슬 2-804, ,,발전업,2007-11-15,12월
주식회사 세영에너텍,"Seyung Ener-tech Co.,Ltd",세영에너텍, ,허행조,기타법인,191411-0007386,611-81-16499,부산광역시 동구 범일1동 122-4 성우빌딩 6층,www.koreasy.co.kr,,"증기, 냉ㆍ온수 및 공기조절 공급업",2008-08-20,12월
세종그린파워 주식회사,Sejong Green Power Corporation,세종그린파워, ,윤성원,기타법인,110111-5586065,104-86-58166,"세종특별자치시 장군면 장기로 836-11 (봉안리, 남양유업㈜)", ,,화력 발전업,2014-12-11,12월
세현에너지 주식회사,sehyun,세현에너지, ,서상혁,기타법인,134511-0208478,142-81-58881,충청남도 당진시 석문면 난지1길 300 (난지도리), ,,태양력 발전업,2013-04-08,12월
소버린이피에스 주식회사,Sovereign EPS,소버린이피에스, ,최문영,기타법인,120111-1113521,546-87-02126,인천광역시 연수구 인천타워대로197번길 16 2층 주차관리실(송도동), ,,전기 판매업,2021-03-01,12월
주식회사 소수태양광,"Sosu Solar Co., Ltd",소수태양광, ,박승빈,기타법인,154411-0032396,638-86-01088,충청북도 괴산군 소수면 수동길 2-23, ,,태양력 발전업,2018-08-20,03월
(주)솔라,"Solar. Co., Ltd",솔라, ,"한상두, 윤지은",기타법인,175711-0004542,502-81-98407,대구광역시 동구 신천동 348-2 석세스빌딩 1102호, ,,전기업,2008-11-25,12월
솔라닉스일호 주식회사,solarnix1ho corp.,솔라닉스일호, ,김보행,기타법인,110111-9088314,680-81-03137,"서울특별시 영등포구 여의나루로 67 10층 1006호(여의도동, 신송빌딩)", ,,태양력 발전업,2024-10-28,12월
주식회사 솔라스페이스제이차,Solar Space 2,솔라스페이스제이차, ,장주원,기타법인,205911-0041155,688-87-01154,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,태양력 발전업,2018-02-09,12월
솔라시도태양광발전 주식회사,"Solaseado Solar Power co., Ltd.",솔라시도태양광발전, ,문옥식,기타법인,201411-0018207,329-86-00676,전라남도 해남군 산이면 관광레저로 1998, ,,태양력 발전업,2017-07-11,12월
주식회사 솔라오션,solarocean,솔라오션, ,윤정택,기타법인,200111-0353733,410-86-72248,전라남도 장성군 동화면 전자농공단지길 32 (남평리), ,,태양력 발전업,2017-10-16,12월
솔라원사호 주식회사,"Solarone 4th Co, ltd",솔라원사호, ,김호빈,기타법인,214611-0014115,829-86-03358,"전북특별자치도 고창군 흥덕면 부안로 148 (치룡리, 쏠라파크태양광발전소)", ,,태양력 발전업,2024-07-16,12월
솔라원삼호 주식회사,"Solarone 3rd Co, ltd",솔라원삼호, ,박한음,기타법인,214611-0013547,618-86-02991,"전북특별자치도 고창군 흥덕면 부안로 148 (치룡리, 쏠라파크태양광발전소)", ,,태양력 발전업,2023-12-14,12월
솔라원이호 주식회사,"Solarone 2nd Co, ltd",솔라원이호, ,조성학,기타법인,214611-0012094,704-81-02429,전라북도 고창군 흥덕면 부안로 148 (치룡리), ,,태양력 발전업,2021-11-17,12월
솔라원일호 주식회사,"Solarone 1st Co, Ltd",솔라원일호, ,서익현,기타법인,214611-0011442,520-81-01818,전라북도 고창군 흥덕면 부안로 148 (치룡리), ,,태양력 발전업,2021-03-11,12월
솔라플러스 주식회사,solarplus co. ltd.,솔라플러스, ,박순용,기타법인,200111-0189419,410-81-85980,광주광역시 서구 화정동 755-48, ,,발전업,2004-02-12,12월
(주)솔라플레이,"Solarplay Co., Ltd.",솔라플레이, ,안병준,기타법인,110111-2243931,107-86-00246,경기도 화성시 비봉면 주석로701번길 25 (청요리),www.solarplay.co.kr,,태양력 발전업,2001-05-22,12월
(주)솔키스아일랜드 멱덕우,solkiss land myegdegwoo,솔키스아일랜드멱덕우, ,우도영,기타법인,214811-0015945,403-81-70081,전라북도 김제시 죽산면 옥성로 152 (옥성리), ,,태양력 발전업,2012-10-16,12월
